ts,event,job_id,queue_len_after,note
2025-11-14 20:23:40,enqueue,job-b242ac632854,1,"g=2, batch=64"
2025-11-14 20:23:41,dequeue_start,job-b242ac632854,0,"g=2, cluster=clusterA"
2025-11-14 20:28:03,enqueue,job-2c117a3bfade,1,"g=2, batch=128"
2025-11-14 20:28:03,dequeue_start,job-2c117a3bfade,0,"g=2, cluster=clusterB"
2025-11-14 20:34:44,enqueue,job-cb7f8c534741,1,"g=2, batch=64"
2025-11-14 20:34:45,dequeue_start,job-cb7f8c534741,0,"g=2, cluster=clusterA"
2025-11-14 20:39:49,enqueue,job-5a805f1df7db,1,"g=1, batch=32"
2025-11-14 20:39:50,enqueue,job-b3609b9c332f,2,"g=2, batch=64"
2025-11-14 20:39:50,dequeue_start,job-5a805f1df7db,1,"g=1, cluster=clusterB"
2025-11-14 20:47:27,enqueue,job-cbf5b0007224,2,"g=4, batch=32"
2025-11-14 20:52:17,enqueue,job-2f721452193d,3,"g=2, batch=64"
2025-11-14 20:53:32,dequeue_start,job-b3609b9c332f,2,"g=2, cluster=clusterB"
2025-11-14 20:54:11,enqueue,job-068fef82c84a,3,"g=1, batch=64"
2025-11-14 20:56:15,enqueue,job-1701bf4b963a,4,"g=1, batch=128"
2025-11-14 21:00:55,dequeue_start,job-cbf5b0007224,3,"g=4, cluster=clusterB"
2025-11-14 21:08:54,enqueue,job-523a43ef9182,4,"g=2, batch=16"
2025-11-14 21:10:58,enqueue,job-3822cd26c3b1,5,"g=1, batch=16"
2025-11-14 21:12:11,enqueue,job-5d950a03250e,6,"g=1, batch=16"
2025-11-14 21:22:43,dequeue_start,job-2f721452193d,5,"g=2, cluster=clusterA"
2025-11-14 21:26:31,enqueue,job-b98eea15098a,6,"g=2, batch=256"
2025-11-14 21:28:55,dequeue_start,job-068fef82c84a,5,"g=1, cluster=clusterB"
2025-11-14 21:28:55,dequeue_start,job-1701bf4b963a,4,"g=1, cluster=clusterB"
2025-11-14 21:28:55,dequeue_start,job-523a43ef9182,3,"g=2, cluster=clusterB"
2025-11-14 21:29:00,dequeue_start,job-3822cd26c3b1,2,"g=1, cluster=clusterB"
2025-11-14 21:35:17,enqueue,job-c83694a31dd8,3,"g=4, batch=32"
2025-11-14 21:39:13,enqueue,job-4f886962a3eb,4,"g=2, batch=32"
2025-11-14 21:40:10,enqueue,job-3be60c1a3c6d,5,"g=1, batch=128"
2025-11-14 21:40:46,dequeue_start,job-5d950a03250e,4,"g=1, cluster=clusterA"
2025-11-14 21:56:32,enqueue,job-ec5d13acf59b,5,"g=4, batch=8"
2025-11-14 21:58:43,enqueue,job-cb65ee1280d8,6,"g=1, batch=32"
2025-11-14 22:04:17,dequeue_start,job-b98eea15098a,5,"g=2, cluster=clusterA"
2025-11-14 22:09:40,enqueue,job-b9540878e1c0,6,"g=1, batch=64"
2025-11-14 22:17:57,enqueue,job-902538af2e57,7,"g=1, batch=64"
2025-11-14 22:46:47,enqueue,job-83e58c6b5f69,8,"g=1, batch=64"
2025-11-14 22:47:52,enqueue,job-83644a4fd280,9,"g=1, batch=8"
2025-11-14 23:04:42,enqueue,job-8e079c21cff0,10,"g=1, batch=32"
2025-11-14 23:06:18,enqueue,job-ceb4c262eb17,11,"g=2, batch=8"
2025-11-14 23:10:09,enqueue,job-effd2e3354cf,12,"g=2, batch=32"
2025-11-14 23:16:39,enqueue,job-9429486ea3c8,13,"g=2, batch=16"
2025-11-14 23:18:42,enqueue,job-c529a228bbef,14,"g=2, batch=16"
2025-11-14 23:31:58,enqueue,job-d1eab91e1109,15,"g=2, batch=32"
2025-11-14 23:33:21,enqueue,job-a6b833f405a7,16,"g=1, batch=64"
2025-11-14 23:39:58,enqueue,job-09aa23edee42,17,"g=2, batch=64"
2025-11-14 23:46:20,dequeue_start,job-c83694a31dd8,16,"g=4, cluster=clusterA"
2025-11-15 00:02:38,dequeue_start,job-4f886962a3eb,15,"g=2, cluster=clusterA"
2025-11-15 00:02:38,dequeue_start,job-3be60c1a3c6d,14,"g=1, cluster=clusterA"
2025-11-15 00:10:50,enqueue,job-a35c3c3a8577,15,"g=1, batch=32"
2025-11-15 00:11:02,enqueue,job-fb9bcb335148,16,"g=2, batch=32"
2025-11-15 00:21:54,enqueue,job-002955916af4,17,"g=4, batch=16"
2025-11-15 00:45:26,enqueue,job-82a7344a05c4,18,"g=2, batch=16"
2025-11-15 00:57:31,enqueue,job-e570a47ff1ad,19,"g=1, batch=16"
2025-11-15 01:06:39,enqueue,job-8966ad787cb1,20,"g=1, batch=32"
2025-11-15 01:13:22,enqueue,job-029f4e204992,21,"g=1, batch=16"
2025-11-15 01:14:22,enqueue,job-7a9dab103632,22,"g=2, batch=32"
2025-11-15 01:15:34,enqueue,job-f0b2eac5957c,23,"g=1, batch=16"
2025-11-15 01:16:17,enqueue,job-1b5922c30ac0,24,"g=2, batch=64"
2025-11-15 01:27:13,enqueue,job-01e915d626e8,25,"g=2, batch=64"
2025-11-15 01:27:25,enqueue,job-8dbdea5f41d9,26,"g=1, batch=256"
2025-11-15 01:33:34,enqueue,job-95a74b9e21a6,27,"g=4, batch=32"
2025-11-15 01:33:40,enqueue,job-231a526c979c,28,"g=2, batch=64"
2025-11-15 01:33:50,enqueue,job-3123f9f74d75,29,"g=1, batch=32"
2025-11-15 01:43:24,dequeue_start,job-ec5d13acf59b,28,"g=4, cluster=clusterA"
2025-11-15 01:43:24,dequeue_start,job-cb65ee1280d8,27,"g=1, cluster=clusterB"
2025-11-15 01:43:29,dequeue_start,job-b9540878e1c0,26,"g=1, cluster=clusterA"
2025-11-15 01:43:29,dequeue_start,job-902538af2e57,25,"g=1, cluster=clusterA"
2025-11-15 01:43:29,dequeue_start,job-83e58c6b5f69,24,"g=1, cluster=clusterA"
2025-11-15 01:43:29,dequeue_start,job-83644a4fd280,23,"g=1, cluster=clusterA"
2025-11-15 01:43:36,dequeue_start,job-8e079c21cff0,22,"g=1, cluster=clusterA"
2025-11-15 01:43:42,enqueue,job-99649ca64ab8,23,"g=2, batch=32"
2025-11-15 02:05:04,enqueue,job-bbef1c8a4902,24,"g=2, batch=128"
2025-11-15 02:07:32,enqueue,job-8c7e197248cb,25,"g=1, batch=64"
2025-11-15 02:16:14,enqueue,job-df623a6bfe5a,26,"g=1, batch=128"
2025-11-15 02:17:15,enqueue,job-8473bb13e3c5,27,"g=1, batch=32"
2025-11-15 02:23:35,dequeue_start,job-ceb4c262eb17,26,"g=2, cluster=clusterA"
2025-11-15 02:23:42,dequeue_start,job-effd2e3354cf,25,"g=2, cluster=clusterA"
2025-11-15 02:45:03,dequeue_start,job-9429486ea3c8,24,"g=2, cluster=clusterA"
2025-11-15 04:30:34,dequeue_start,job-c529a228bbef,23,"g=2, cluster=clusterA"
2025-11-15 04:30:40,dequeue_start,job-d1eab91e1109,22,"g=2, cluster=clusterA"
2025-11-15 04:30:40,dequeue_start,job-a6b833f405a7,21,"g=1, cluster=clusterB"
2025-11-15 04:30:45,dequeue_start,job-09aa23edee42,20,"g=2, cluster=clusterA"
2025-11-15 04:32:44,dequeue_start,job-a35c3c3a8577,19,"g=1, cluster=clusterB"
2025-11-15 05:32:22,dequeue_start,job-fb9bcb335148,18,"g=2, cluster=clusterA"
2025-11-15 07:13:20,dequeue_start,job-002955916af4,17,"g=4, cluster=clusterA"
2025-11-15 07:13:24,dequeue_start,job-82a7344a05c4,16,"g=2, cluster=clusterA"
2025-11-15 07:13:24,dequeue_start,job-e570a47ff1ad,15,"g=1, cluster=clusterA"
2025-11-15 07:13:24,dequeue_start,job-8966ad787cb1,14,"g=1, cluster=clusterA"
2025-11-15 07:13:24,dequeue_start,job-029f4e204992,13,"g=1, cluster=clusterB"
2025-11-15 11:05:04,dequeue_start,job-7a9dab103632,12,"g=2, cluster=clusterA"
2025-11-15 11:05:04,dequeue_start,job-f0b2eac5957c,11,"g=1, cluster=clusterB"
2025-11-15 11:08:33,dequeue_start,job-1b5922c30ac0,10,"g=2, cluster=clusterA"
