ts,cluster,queue_len,slots_total,slots_used,free,U_t,E_t,p_fair,lam_time,lam_cost,lam_fair
2025-11-14 20:16:06,clusterA,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:06,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:11,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:11,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:16,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:16,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:21,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:21,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:26,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:26,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:31,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:31,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:36,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:36,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:41,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:41,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:46,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:46,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:51,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:51,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:16:56,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:16:56,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:17:01,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:17:01,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-14 20:17:06,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-14 20:17:06,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
