job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-8966ad787cb1,clusterA,DistilBERT,SST-2,1,1763136399.5590997,1763158404.8395998,1763161617.4188707,22005.28050017357,3212.579270839691,completed
job-e570a47ff1ad,clusterA,DenseNet-121,TinyImageNet,1,1763135851.5644126,1763158404.8138728,1763172304.0254598,22553.249460220337,13899.21158695221,completed
job-7a9dab103632,clusterA,ResNet-18,CIFAR-100,2,1763136862.4999619,1763172304.6520162,,35442.152054309845,,running
job-f0b2eac5957c,clusterB,DenseNet-121,TinyImageNet,1,1763136934.207065,1763172304.7312965,,35370.52423143387,,running
job-f0b2eac5957c,clusterB,DenseNet-121,TinyImageNet,1,1763136934.207065,1763172304.7312965,1763172323.0906084,35370.52423143387,18.359311819076538,completed
job-82a7344a05c4,clusterA,DistilBERT,SST-2,2,1763135126.2455447,1763158404.7925613,1763172512.3174503,23278.547016620636,14107.52488899231,completed
job-1b5922c30ac0,clusterA,ResNet-50,CIFAR-10,2,1763136977.3220017,1763172513.0081682,,35535.68616652489,,running
job-7a9dab103632,clusterA,ResNet-18,CIFAR-100,2,1763136862.4999619,1763172304.6520162,1763173810.5258074,35442.152054309845,1505.873791217804,completed
job-01e915d626e8,clusterA,ResNet-18,CIFAR-100,2,1763137633.29478,1763173811.4362109,,36178.1414308548,,running
job-8dbdea5f41d9,clusterB,EfficientNetV2-S,MNIST,1,1763137645.5731323,1763173811.4642746,,36165.89114236832,,running
job-8dbdea5f41d9,clusterB,EfficientNetV2-S,MNIST,1,1763137645.5731323,1763173811.4642746,1763173814.6102257,36165.89114236832,3.14595103263855,completed
job-1b5922c30ac0,clusterA,ResNet-50,CIFAR-10,2,1763136977.3220017,1763172513.0081682,1763174129.0594876,35535.68616652489,1616.051319360733,completed
job-01e915d626e8,clusterA,ResNet-18,CIFAR-100,2,1763137633.29478,1763173811.4362109,1763174611.340793,36178.1414308548,799.9045820236206,completed
job-95a74b9e21a6,clusterA,DeepSpeech2,ARCTIC,4,1763138014.194331,1763174611.4194548,,36597.225123882294,,running
job-95a74b9e21a6,clusterA,DeepSpeech2,ARCTIC,4,1763138014.194331,1763174611.4194548,1763174614.857325,36597.225123882294,3.4378702640533447,completed
job-231a526c979c,clusterA,DistilBERT,SST-2,2,1763138020.7960806,1763174615.4594014,,36594.6633207798,,running
job-3123f9f74d75,clusterA,DeepSpeech2,ARCTIC,1,1763138030.0146484,1763174615.4803648,,36585.465716362,,running
job-3123f9f74d75,clusterA,DeepSpeech2,ARCTIC,1,1763138030.0146484,1763174615.4803648,1763174621.3676734,36585.465716362,5.887308597564697,completed
job-99649ca64ab8,clusterA,DistilBERT,SST-2,2,1763138622.781076,1763174621.5207598,,35998.7396838665,,running
job-231a526c979c,clusterA,DistilBERT,SST-2,2,1763138020.7960806,1763174615.4594014,1763178386.1176598,36594.6633207798,3770.6582584381104,completed
job-bbef1c8a4902,clusterA,ResNet-50,CIFAR-10,2,1763139904.3228915,1763178386.8433728,,38482.52048134804,,running
job-8c7e197248cb,clusterB,DistilBERT,SST-2,1,1763140052.4487624,1763178386.8694441,,38334.42068171501,,running
job-8c7e197248cb,clusterB,DistilBERT,SST-2,1,1763140052.4487624,1763178386.8694441,1763178419.2169309,38334.42068171501,32.34748673439026,completed
job-df623a6bfe5a,clusterB,ResNet-18,CIFAR-100,1,1763140574.0060143,1763178419.9327385,,37845.92672419548,,running
job-df623a6bfe5a,clusterB,ResNet-18,CIFAR-100,1,1763140574.0060143,1763178419.9327385,1763179460.257474,37845.92672419548,1040.324735403061,completed
job-8473bb13e3c5,clusterB,DistilBERT,SST-2,1,1763140635.2484093,1763179461.109395,,38825.86098575592,,running
job-8473bb13e3c5,clusterB,DistilBERT,SST-2,1,1763140635.2484093,1763179461.109395,1763179495.3056207,38825.86098575592,34.19622564315796,completed
job-bbef1c8a4902,clusterA,ResNet-50,CIFAR-10,2,1763139904.3228915,1763178386.8433728,1763179569.9892755,38482.52048134804,1183.145902633667,completed
job-99649ca64ab8,clusterA,DistilBERT,SST-2,2,1763138622.781076,1763174621.5207598,1763182132.8780935,35998.7396838665,7511.357333660126,completed
