epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
1,1,107.96291303634644,3.758406162261963,111.84039950370789,23.3,240.018944,2092.314624,63.0,67.0,0.9440047111329918,11.317736452709457,30.42391521695661,0.08738890290260315,,0.3333333333333333,64,4,0.0010786822635472906,,4.6378921875,4.182091316111777,4.637294497944979,4.210090696704409,111.83461308479309,204.17236998608269,
2,1,107.5677261352539,3.4438419342041016,111.13375234603882,24.3,243.636736,2399.797248,63.0,68.0,0.9582336408790507,18.286342731453708,41.94161167766447,0.15437303483486176,,0.3333333333333333,64,5,0.0010717136572685464,,4.06503375,3.7162622163067387,4.062424061740617,3.7471643366639174,111.12806844711304,207.99957493187674,
3,1,107.35465359687805,3.453496217727661,110.90407943725586,24.2,243.636736,2537.263104,63.0,68.0,0.9582336408790507,25.03499300139972,50.959808038392325,0.22664770483970642,,0.3333333333333333,64,5,0.0010649650069986002,,3.68570875,3.323728223105379,3.670609596720967,3.3442798744938513,110.90171313285828,209.17914020145093,
4,1,107.80839443206787,5.12691855430603,113.23837566375732,24.4,243.636736,2535.968768,64.0,68.0,0.9582336408790507,29.774045190961807,58.078384323135374,0.2812018096446991,,0.3333333333333333,64,5,0.0010602259548090382,,3.3946753125,2.9789901394721054,3.395544814823148,2.9897938381073783,113.23599028587341,206.19734009525322,
5,1,107.79037690162659,3.418567419052124,111.34406924247742,23.0,237.002752,2536.296448,62.0,68.0,0.9321418997638955,34.673065386922616,61.45770845830834,0.3320685625076294,,0.3333333333333333,64,4,0.0010553269346130773,,3.1773253125,2.82256712719956,3.1782456105811057,2.8425054246963106,111.34172582626343,209.17834555881407,
6,1,107.26758813858032,3.589406967163086,110.9440701007843,24.4,243.636736,2537.951232,67.0,68.0,0.9582336408790507,37.19256148770246,64.58708258348331,0.3643198311328888,,0.3333333333333333,64,5,0.0010528074385122977,,3.0114203125,2.6532931694911017,3.009764628896289,2.6492547193686264,110.93837094306946,209.2886239686491,
7,1,107.18027687072754,3.4430277347564697,110.72919988632202,24.5,243.636736,2549.764096,63.0,68.0,0.9582336408790507,39.502099580083986,67.43651269746051,0.3846336603164673,,0.3333333333333333,64,5,0.001050497900419916,,2.8628025,2.549898028206859,2.8684027465274653,2.57892581639922,110.72690391540527,209.12089276596123,
8,1,107.23752284049988,3.4284865856170654,110.77773594856262,24.5,3766.457344,2537.394176,65.0,69.0,14.813636864502893,42.34153169366127,70.45590881823635,0.4144817590713501,,0.3333333333333333,64,5,0.0010476584683063387,,2.746061875,2.4195371863127373,2.735029147166472,2.433019206705534,110.77540564537048,208.70264356342145,
9,1,107.86793279647827,3.421729326248169,111.40895485877991,24.2,243.636736,2538.541056,63.0,67.0,0.9582336408790507,44.91101779644071,71.9256148770246,0.4467240571975708,,0.3333333333333333,64,5,0.0010450889822035594,,2.647121875,2.3137612711832634,2.648984771097711,2.30929160847518,111.40656995773315,208.53509814379728,
10,1,107.4054183959961,5.7943854331970215,113.27276039123535,23.6,243.636736,2537.73824,64.0,68.0,0.9582336408790507,46.060787842431516,73.1753649270146,0.45177528262138367,,0.3333333333333333,64,5,0.0010439392121575687,,2.555126875,2.2354634541841634,2.545987178621786,2.260498339785168,113.27038431167603,206.63710238323398,
