ts,seq,event,job_id,cluster,world_size,note,metadata_json
2026-01-20 21:26:07,1,started,job-beb8e047e851,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_f'], backfill=False, run_id=dc4fc5f70469, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_f""], ""run_id"": ""dc4fc5f70469"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 21:26:23,2,failed,job-08da222be4aa,clusterA,2,status=FAILED duplicated=False exit_code=1,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1768907534.026509, ""started_ts"": 1768907534.1767204, ""end_ts"": 1768911983.4783194, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 99.57, ""final_loss"": null, ""requeued"": false}"
2026-01-20 21:50:18,2,failed,job-b4135f7a5fbd,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768909929.4554503, ""started_ts"": 1768910282.9174623, ""end_ts"": 1768913418.8310945, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-20 21:54:49,2,failed,job-ef624c717575,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768908228.0092785, ""started_ts"": 1768908228.1269307, ""end_ts"": 1768913689.6618204, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-20 21:54:55,2,preempted_requeued,job-84d80435a159,clusterB,1,requeued duplicated=False PREEMPT->REQUEUE kind=HOME qcid=clusterB ckpt_cid=,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768908549.5280657, ""started_ts"": 1768908550.6021776, ""end_ts"": 1768913695.5604768, ""exit_code"": -15, ""reason"": ""HOL_GANG_PREEMPT HOL=JOB-3AB54EFEAF6C PIN=CLUSTERB"", ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": true}"
2026-01-20 21:54:55,2,preempted_requeued,job-15fd16d8e26f,clusterB,1,requeued duplicated=False PREEMPT->REQUEUE kind=HOME qcid=clusterA ckpt_cid=,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1768908566.731887, ""started_ts"": 1768909508.7962704, ""end_ts"": 1768913695.6024828, ""exit_code"": -15, ""reason"": ""HOL_GANG_PREEMPT HOL=JOB-3AB54EFEAF6C PIN=CLUSTERB"", ""final_accuracy"": 99.25, ""final_loss"": null, ""requeued"": true}"
2026-01-20 22:31:22,2,failed,job-beb8e047e851,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768909271.8999715, ""started_ts"": 1768911967.2463155, ""end_ts"": 1768915882.37152, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-20 22:31:28,1,started,job-3ab54efeaf6c,clusterB,4,"started_on=clusterB, g_alloc=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], backfill=False, run_id=872512920664, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""run_id"": ""872512920664"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 4, ""is_backfill"": false, ""g_target"": 4, ""g_alloc"": 4, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 22:38:13,2,failed,job-41208dc25292,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1768910014.0008538, ""started_ts"": 1768910625.0069199, ""end_ts"": 1768916293.1005216, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 99.56, ""final_loss"": null, ""requeued"": false}"
2026-01-20 22:48:54,3,failed,job-84d80435a159,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768908549.5280657, ""started_ts"": 1768908550.6021776, ""end_ts"": 1768916934.4725966, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-20 23:10:54,2,failed,job-3ab54efeaf6c,clusterB,4,status=FAILED duplicated=False exit_code=1,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""submitted_ts"": 1768908520.2216763, ""started_ts"": 1768915888.024768, ""end_ts"": 1768918254.3902714, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 56.08, ""final_loss"": null, ""requeued"": false}"
2026-01-20 23:10:58,1,started,job-11fe7236658f,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_h'], backfill=False, run_id=dbef28369bfa, attempt=1 idempotent_mode=out_ok_true","{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""nodes"": [""node_h""], ""run_id"": ""dbef28369bfa"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 23:30:01,2,failed,job-11fe7236658f,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""submitted_ts"": 1768909339.1625097, ""started_ts"": 1768918258.3461666, ""end_ts"": 1768919401.3170924, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 80.38, ""final_loss"": null, ""requeued"": false}"
2026-01-20 23:30:06,1,started,job-6dbd6ec67b51,clusterB,4,"started_on=clusterB, g_alloc=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], backfill=False, run_id=ac5bd9a1a860, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""run_id"": ""ac5bd9a1a860"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 4, ""is_backfill"": false, ""g_target"": 4, ""g_alloc"": 4, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 23:35:10,3,failed,job-15fd16d8e26f,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1768908566.731887, ""started_ts"": 1768909508.7962704, ""end_ts"": 1768919710.4865649, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 99.53, ""final_loss"": null, ""requeued"": false}"
2026-01-21 00:10:20,2,failed,job-6dbd6ec67b51,clusterB,4,status=FAILED duplicated=False exit_code=1,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""submitted_ts"": 1768909590.8754966, ""started_ts"": 1768919406.6330776, ""end_ts"": 1768921820.2575693, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 55.56, ""final_loss"": null, ""requeued"": false}"
2026-01-21 00:10:23,1,started,job-3dad2fda1610,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_h'], backfill=False, run_id=5a52b11318d4, attempt=1 idempotent_mode=out_ok_true","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_h""], ""run_id"": ""5a52b11318d4"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-21 00:30:41,2,failed,job-3dad2fda1610,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""submitted_ts"": 1768909449.7738123, ""started_ts"": 1768921823.9800074, ""end_ts"": 1768923041.321443, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 61.42, ""final_loss"": null, ""requeued"": false}"
