epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss
1,3,189.00722122192383,28.09630012512207,217.22450375556946,9.9,294.72768,2974.6176,0.0,33.0,1.773303956940912,12.67,35.93,0.09756135195493698,,0.25,128,4,0.001,,3.9964115625,3.717940625,3.9934878125,3.7247578125
2,3,173.3247787952423,22.69516348838806,196.11842155456543,11.0,374.688256,3134.693376,0.0,42.0,2.2544070749788054,18.17,44.89,0.15233761072158813,,0.25,128,4,0.001,,3.669498125,3.425525390625,3.6693803125,3.438975
3,3,210.7600703239441,26.03596591949463,236.88775777816772,14.4,400.774656,3136.524288,0.0,37.0,2.411362527355533,21.6,49.25,0.1904136687517166,,0.25,128,4,0.001,,3.426226875,3.25857890625,3.40119625,3.294617578125
4,3,195.0018801689148,27.89653730392456,223.00194478034973,17.1,400.774144,3138.117632,0.0,37.0,2.4113594467774684,26.78,56.66,0.24185122549533844,,0.25,128,4,0.001,,3.162078125,2.95455625,3.1660821875,2.9659619140625
5,3,207.32088088989258,33.50337266921997,240.9360272884369,15.4,3060.502016,3154.61632,0.0,37.0,18.4142878442854,33.91,64.64,0.32818421721458435,,0.25,128,4,0.001,,2.9073834375,2.593208203125,2.9120115625,2.6141623046875
6,3,190.82796835899353,22.440001010894775,213.3772497177124,16.6,400.774656,3270.807552,0.0,42.0,2.411362527355533,36.1,67.91,0.35392695665359497,,0.25,128,4,0.001,,2.710011875,2.476838671875,2.7245834375,2.502537890625
7,3,205.3191454410553,26.548391103744507,232.7330083847046,19.4,400.774656,3341.4144,0.0,36.0,2.411362527355533,41.45,73.63,0.40375497937202454,,0.25,128,4,0.001,,2.52901921875,2.227591796875,2.54175203125,2.2328921875
8,3,167.73871302604675,26.476573944091797,196.37316036224365,19.8,400.774656,3268.882432,0.0,38.0,2.411362527355533,43.19,73.84,0.4236348271369934,,0.25,128,4,0.001,,2.3880359375,2.1699287109375,2.37676625,2.1942466796875
9,3,171.29796600341797,27.23552942276001,201.02925491333008,12.7,400.774656,3269.840896,0.0,38.0,2.411362527355533,46.71,77.5,0.4597834348678589,,0.25,128,4,0.001,,2.26783125,1.9966697265625,2.28660703125,1.983136328125
10,3,171.77250003814697,26.55981206893921,201.66865611076355,11.7,400.774656,3270.43072,0.0,38.0,2.411362527355533,46.87,77.99,0.46403768658638,,0.25,128,4,0.001,,2.16306578125,1.9762236328125,2.18369875,1.9894890625
11,3,173.85015416145325,28.394055604934692,210.69230222702026,11.0,400.774656,3269.627904,0.0,37.0,2.411362527355533,51.29,80.61,0.5074765086174011,,0.25,128,4,0.001,,2.061583125,1.8028546875,2.04450296875,1.808266015625
12,3,171.2997829914093,27.35666799545288,201.9643156528473,14.1,400.774656,3268.911104,0.0,37.0,2.411362527355533,54.18,82.82,0.5413273572921753,,0.25,128,4,0.001,,1.97241578125,1.6854853515625,1.9723575,1.6969193359375
13,3,163.14969611167908,22.491408824920654,186.35830760002136,19.1,400.774656,3269.373952,0.0,37.0,2.411362527355533,54.54,83.2,0.5499688386917114,,0.25,128,4,0.001,,1.907050625,1.6547810546875,1.92701828125,1.67129453125
14,3,175.04427027702332,27.74030828475952,203.54378533363342,18.5,2044.609024,3269.660672,0.0,37.0,12.301909588730506,54.26,82.7,0.5372332334518433,,0.25,128,4,0.001,,1.8390265625,1.703112109375,1.8513171875,1.67564140625
15,3,174.32612705230713,24.91948938369751,202.72653532028198,10.6,374.688256,3267.923968,0.0,38.0,2.2544070749788054,56.12,84.2,0.562117874622345,,0.25,128,4,0.001,,1.76431625,1.61404736328125,1.7716953125,1.60084931640625
16,3,180.23192739486694,26.145687580108643,209.11811590194702,11.5,400.774656,3269.4272,0.0,37.0,2.411362527355533,58.54,85.46,0.5833397507667542,,0.25,128,4,0.001,,1.72433390625,1.5052666015625,1.71330609375,1.503397265625
17,3,164.07167959213257,21.97165846824646,188.92070364952087,14.8,400.774656,3269.357568,0.0,38.0,2.411362527355533,60.21,86.69,0.6002253890037537,,0.25,128,4,0.001,,1.67217515625,1.44137158203125,1.68622734375,1.43350048828125
18,3,173.28842568397522,28.87137746810913,206.4456205368042,12.1,400.774656,3268.907008,0.0,38.0,2.411362527355533,58.75,85.9,0.5844981074333191,,0.25,128,4,0.001,,1.614393125,1.4919685546875,1.61673484375,1.4902859375
19,3,175.87216758728027,23.838738203048706,201.99791479110718,16.9,400.774656,3270.279168,0.0,38.0,2.411362527355533,61.17,87.37,0.6075031161308289,,0.25,128,4,0.001,,1.57685,1.38696025390625,1.5896575,1.3867490234375
20,3,163.81664872169495,27.839704036712646,193.82860612869263,11.9,297.060352,3270.131712,0.0,36.0,1.7873390706019205,60.08,86.09,0.5965794324874878,,0.25,128,4,0.001,,1.52898609375,1.47687734375,1.54384625,1.465009375
