ts,event,job_id,queue_len_after,note
2025-11-18 13:30:47,dequeue_start,job-6f886ad5cb37,11,"SJF g=1, cluster=clusterA, T_est=2303.80s"
2025-11-18 13:49:28,dequeue_start,job-0c5a2fdf98f4,10,"SJF g=2, cluster=clusterA, T_est=62.80s"
2025-11-18 13:53:12,enqueue,job-fe3e85c93828,11,"SJF g=1, T_est=64.00s, batch=32"
2025-11-18 13:53:20,enqueue,job-3d3ff06e5dbe,12,"SJF g=1, T_est=1060.00s, batch=128"
2025-11-18 13:55:48,dequeue_start,job-fe3e85c93828,11,"SJF g=1, cluster=clusterB, T_est=64.00s"
2025-11-18 13:56:38,dequeue_start,job-4c71cf6b2bec,10,"SJF g=2, cluster=clusterA, T_est=62.80s"
2025-11-18 13:57:56,dequeue_start,job-3d3ff06e5dbe,9,"SJF g=1, cluster=clusterB, T_est=1060.00s"
2025-11-18 14:00:47,dequeue_start,job-ad7fd28cade2,8,"SJF g=2, cluster=clusterA, T_est=62.80s"
2025-11-18 14:01:30,enqueue,job-15203d032dd4,9,"SJF g=4, T_est=71.20s, batch=16"
2025-11-18 14:03:23,dequeue_start,job-245fc1004220,8,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-18 14:06:38,dequeue_start,job-071657d4ed7d,7,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-18 14:19:08,enqueue,job-6a05e9dfd13f,8,"SJF g=2, T_est=2868.80s, batch=16"
2025-11-18 14:28:12,enqueue,job-136c31e1d30e,9,"SJF g=1, T_est=5941.80s, batch=16"
2025-11-18 14:28:13,dequeue_start,job-136c31e1d30e,8,"SJF g=1, cluster=clusterB, T_est=5941.80s"
2025-11-18 14:35:03,enqueue,job-eaa88324d95e,9,"SJF g=1, T_est=2303.80s, batch=32"
2025-11-18 14:40:06,enqueue,job-28ade0ae2633,10,"SJF g=1, T_est=64.00s, batch=16"
2025-11-18 14:40:51,enqueue,job-2fbf4c67eda2,11,"SJF g=2, T_est=4036.20s, batch=64"
2025-11-18 14:41:45,enqueue,job-474d89386a82,12,"SJF g=1, T_est=5941.80s, batch=16"
2025-11-18 14:42:17,enqueue,job-35c86c0e9ad6,13,"SJF g=4, T_est=6158.40s, batch=64"
2025-11-18 14:50:29,enqueue,job-5f0db625988e,14,"SJF g=2, T_est=1036.00s, batch=64"
2025-11-18 14:50:38,enqueue,job-fa6c5adf5667,15,"SJF g=1, T_est=4072.20s, batch=64"
2025-11-18 14:55:15,enqueue,job-1366d4b074d0,16,"SJF g=4, T_est=71.20s, batch=32"
2025-11-18 14:55:20,enqueue,job-4257a1fef862,17,"SJF g=2, T_est=2868.80s, batch=64"
2025-11-18 14:55:27,enqueue,job-4ef8c027ca1a,18,"SJF g=1, T_est=64.00s, batch=32"
2025-11-18 15:02:51,enqueue,job-c12115814952,19,"SJF g=2, T_est=2868.80s, batch=32"
2025-11-18 15:03:53,dequeue_start,job-28ade0ae2633,18,"SJF g=1, cluster=clusterB, T_est=64.00s"
2025-11-18 15:03:53,dequeue_start,job-4ef8c027ca1a,17,"SJF g=1, cluster=clusterB, T_est=64.00s"
2025-11-18 15:05:59,dequeue_start,job-eaa88324d95e,16,"SJF g=1, cluster=clusterB, T_est=2303.80s"
2025-11-18 15:06:36,dequeue_start,job-fa6c5adf5667,15,"SJF g=1, cluster=clusterB, T_est=4072.20s"
2025-11-18 15:18:52,enqueue,job-b627e3675ad8,16,"SJF g=2, T_est=1945.60s, batch=128"
2025-11-18 15:20:43,enqueue,job-fdf1c56ab505,17,"SJF g=1, T_est=2303.80s, batch=64"
2025-11-18 15:27:15,enqueue,job-6e8c71d2af9d,18,"SJF g=1, T_est=5941.80s, batch=64"
2025-11-18 15:28:01,enqueue,job-a177680f16c1,19,"SJF g=1, T_est=2303.80s, batch=32"
2025-11-18 15:32:31,dequeue_start,job-fdf1c56ab505,18,"SJF g=1, cluster=clusterB, T_est=2303.80s"
2025-11-18 15:58:57,dequeue_start,job-a177680f16c1,17,"SJF g=1, cluster=clusterB, T_est=2303.80s"
2025-11-18 16:05:51,dequeue_start,job-5f0db625988e,16,"SJF g=2, cluster=clusterA, T_est=1036.00s"
2025-11-18 16:08:31,dequeue_start,job-474d89386a82,15,"SJF g=1, cluster=clusterB, T_est=5941.80s"
