Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
11,GPT-FineTune,4,32,1,105.4,0.07,0.35
33,GPT-FineTune,4,32,1,167.1,0.07,0.35
2,GPT-FineTune,4,32,1,231.0,0.12,0.39
38,GPT-FineTune,4,32,1,267.8,0.07,0.35
50,GPT-FineTune,4,32,1,358.5,0.07,0.35
44,GPT-FineTune,4,32,1,396.3,0.12,0.39
16,BERT-Large,1,64,1,500.1,0.08,0.42
62,GPT-FineTune,4,32,1,443.0,0.07,0.35
24,GPT-FineTune,4,32,1,597.0,0.23,0.53
66,GPT-FineTune,4,32,1,542.3,0.07,0.35
65,GPT-FineTune,4,32,1,596.5,0.12,0.39
81,GPT-FineTune,4,32,1,617.9,0.07,0.35
0,BERT-Large,1,64,1,800.5,0.10,0.33
7,BERT-Large,1,64,1,800.3,0.10,0.33
13,BERT-Large,1,64,1,800.4,0.10,0.33
18,BERT-Large,1,64,1,800.7,0.10,0.33
87,GPT-FineTune,4,32,1,706.6,0.07,0.35
6,DenseNet121,4,128,1,892.6,0.35,0.79
12,DenseNet121,4,128,1,892.5,0.35,0.79
85,GPT-FineTune,4,32,1,779.0,0.12,0.39
89,GPT-FineTune,4,32,1,811.2,0.07,0.35
1,ResNet50,1,128,1,1000.8,0.17,0.83
14,ResNet50,1,128,1,1000.3,0.17,0.83
15,ResNet50,1,128,1,1000.8,0.17,0.83
35,BERT-Large,1,64,1,959.7,0.08,0.42
103,GPT-FineTune,4,32,1,903.2,0.07,0.35
100,GPT-FineTune,4,32,1,995.1,0.12,0.39
105,GPT-FineTune,4,32,1,1005.5,0.07,0.35
67,GPT-FineTune,4,32,1,1121.0,0.23,0.53
109,GPT-FineTune,4,32,1,1101.7,0.07,0.35
5,BERT-Large,1,64,1,1334.0,0.13,0.30
21,BERT-Large,1,64,1,1334.5,0.13,0.30
29,BERT-Large,1,64,1,1334.4,0.13,0.30
118,GPT-FineTune,4,32,1,1189.0,0.07,0.35
107,GPT-FineTune,4,32,1,1214.3,0.12,0.39
123,GPT-FineTune,4,32,1,1289.5,0.07,0.35
91,GPT-FineTune,4,32,1,1343.3,0.23,0.53
47,BERT-Large,1,64,1,1428.1,0.08,0.42
95,GPT-FineTune,4,32,1,1348.4,0.23,0.53
48,BERT-Large,1,64,1,1440.9,0.08,0.42
51,BERT-Large,1,64,1,1440.1,0.08,0.42
57,BERT-Large,1,64,1,1428.2,0.08,0.42
8,GPT-FineTune,4,32,1,1531.2,0.39,0.85
20,GPT-FineTune,4,32,1,1531.7,0.39,0.85
32,GPT-FineTune,4,32,1,1532.0,0.39,0.85
