Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,106.0,0.07,0.35
32,GPT-FineTune,4,32,1,159.0,0.07,0.35
8,GPT-FineTune,4,32,1,232.2,0.12,0.39
33,GPT-FineTune,4,32,1,263.1,0.07,0.35
6,DenseNet121,4,64,1,434.6,0.22,0.72
38,GPT-FineTune,4,32,1,410.8,0.12,0.39
0,BERT-Large,1,64,1,500.5,0.08,0.42
40,DenseNet121,4,64,1,495.3,0.16,0.80
11,GPT-FineTune,4,32,1,597.4,0.23,0.53
44,GPT-FineTune,4,32,1,597.3,0.07,0.35
5,BERT-Large,1,64,1,800.0,0.10,0.33
7,BERT-Large,1,64,1,800.3,0.10,0.33
13,BERT-Large,1,64,1,800.4,0.10,0.33
20,GPT-FineTune,4,32,4,850.7,0.22,0.47
24,GPT-FineTune,4,32,4,850.0,0.22,0.47
10,DenseNet121,4,64,1,892.6,0.35,0.79
49,DenseNet121,4,64,1,829.4,0.16,0.80
12,DenseNet121,4,64,1,892.5,0.35,0.79
43,DenseNet121,4,64,1,839.4,0.22,0.72
19,DenseNet121,4,64,1,893.0,0.35,0.79
48,BERT-Large,1,64,1,924.9,0.08,0.42
1,ResNet50,1,64,1,1000.8,0.17,0.83
3,ResNet50,1,64,1,1000.9,0.17,0.83
4,ResNet50,1,64,1,1000.4,0.17,0.83
16,BERT-Large,1,64,4,1111.1,0.07,0.15
18,BERT-Large,1,64,4,1111.7,0.07,0.15
21,BERT-Large,1,64,4,1111.5,0.07,0.15
29,BERT-Large,1,64,4,1111.4,0.07,0.15
31,BERT-Large,1,64,4,1111.3,0.07,0.15
34,BERT-Large,1,64,4,1111.6,0.07,0.15
35,BERT-Large,1,64,4,1111.7,0.07,0.15
41,BERT-Large,1,64,1,1178.7,0.10,0.33
45,BERT-Large,1,64,1,1173.2,0.10,0.33
47,BERT-Large,1,64,1,1169.1,0.10,0.33
60,DenseNet121,4,64,1,1244.9,0.22,0.72
36,BERT-Large,1,64,1,1333.6,0.13,0.30
39,BERT-Large,1,64,1,1333.5,0.13,0.30
59,BERT-Large,1,64,1,1315.1,0.08,0.42
63,BERT-Large,1,64,1,1307.5,0.08,0.42
72,BERT-Large,1,64,1,1379.7,0.08,0.42
