Job_ID,Type,Alloc,Batch,GAS,JCT,Energy,Cost
2,GPT-FineTune,4,32,1,106.0,0.07,0.35
8,GPT-FineTune,4,32,1,106.2,0.07,0.35
65,GPT-FineTune,4,32,1,113.5,0.07,0.35
66,GPT-FineTune,4,32,1,115.3,0.07,0.35
11,GPT-FineTune,4,32,1,231.4,0.12,0.39
6,DenseNet121,4,64,1,239.6,0.16,0.80
20,GPT-FineTune,4,32,1,231.7,0.12,0.39
67,GPT-FineTune,4,32,1,214.0,0.07,0.35
81,GPT-FineTune,4,32,1,289.9,0.07,0.35
10,DenseNet121,4,64,1,434.6,0.22,0.72
12,DenseNet121,4,64,1,434.5,0.22,0.72
19,DenseNet121,4,64,1,435.0,0.22,0.72
85,GPT-FineTune,4,32,1,382.0,0.07,0.35
89,GPT-FineTune,4,32,1,483.2,0.07,0.35
32,GPT-FineTune,4,32,1,598.0,0.23,0.53
38,GPT-FineTune,4,32,1,597.8,0.23,0.53
44,GPT-FineTune,4,32,1,599.3,0.23,0.53
50,GPT-FineTune,4,32,1,598.5,0.23,0.53
87,GPT-FineTune,4,32,1,528.6,0.12,0.39
62,GPT-FineTune,4,32,1,598.0,0.23,0.53
68,BERT-Large,1,64,1,615.3,0.08,0.42
71,BERT-Large,1,64,1,599.9,0.08,0.42
13,BERT-Large,1,64,1,800.4,0.10,0.33
18,BERT-Large,1,64,1,800.7,0.10,0.33
21,BERT-Large,1,64,1,800.5,0.10,0.33
90,DenseNet121,4,64,1,721.5,0.16,0.80
24,GPT-FineTune,4,32,4,850.0,0.22,0.47
88,DenseNet121,4,64,1,737.2,0.22,0.72
33,GPT-FineTune,4,32,4,850.1,0.22,0.47
40,DenseNet121,4,64,1,892.3,0.35,0.79
58,DenseNet121,4,64,1,893.1,0.35,0.79
103,GPT-FineTune,4,32,1,815.2,0.07,0.35
60,DenseNet121,4,64,1,892.9,0.35,0.79
1,ResNet50,1,64,1,1000.8,0.17,0.83
9,ResNet50,1,64,1,1000.8,0.17,0.83
72,BERT-Large,1,64,1,922.7,0.10,0.33
74,BERT-Large,1,64,1,921.3,0.10,0.33
75,BERT-Large,1,64,1,918.4,0.10,0.33
80,BERT-Large,1,64,1,921.7,0.10,0.33
43,DenseNet121,4,64,4,1025.4,0.26,0.57
46,DenseNet121,4,64,4,1024.2,0.26,0.57
49,DenseNet121,4,64,4,1025.4,0.26,0.57
0,BERT-Large,1,64,4,1111.5,0.07,0.15
5,BERT-Large,1,64,4,1111.0,0.07,0.15
98,DenseNet121,4,64,1,957.1,0.22,0.72
7,BERT-Large,1,64,4,1111.3,0.07,0.15
107,GPT-FineTune,4,32,1,945.3,0.12,0.39
16,BERT-Large,1,64,4,1111.1,0.07,0.15
29,BERT-Large,1,64,4,1111.4,0.07,0.15
31,BERT-Large,1,64,4,1111.3,0.07,0.15
34,BERT-Large,1,64,4,1111.6,0.07,0.15
35,BERT-Large,1,64,4,1111.7,0.07,0.15
36,BERT-Large,1,64,4,1111.6,0.07,0.15
39,BERT-Large,1,64,4,1111.5,0.07,0.15
41,BERT-Large,1,64,4,1111.7,0.07,0.15
45,BERT-Large,1,64,4,1111.2,0.07,0.15
47,BERT-Large,1,64,4,1111.1,0.07,0.15
48,BERT-Large,1,64,4,1111.9,0.07,0.15
51,BERT-Large,1,64,4,1111.1,0.07,0.15
69,ResNet50,1,64,1,1108.9,0.17,0.83
70,ResNet50,1,64,1,1108.0,0.17,0.83
93,BERT-Large,1,64,1,1089.5,0.10,0.33
94,BERT-Large,1,64,1,1088.5,0.10,0.33
76,ResNet50,1,64,1,1122.3,0.17,0.83
77,ResNet50,1,64,1,1120.6,0.17,0.83
78,ResNet50,1,64,1,1117.3,0.17,0.83
79,ResNet50,1,64,1,1115.9,0.17,0.83
91,GPT-FineTune,4,32,1,1094.3,0.23,0.53
95,GPT-FineTune,4,32,1,1099.4,0.23,0.53
100,GPT-FineTune,4,32,1,1129.1,0.23,0.53
130,GPT-FineTune,4,32,1,1143.1,0.12,0.39
57,BERT-Large,1,64,1,1333.2,0.13,0.30
59,BERT-Large,1,64,1,1333.1,0.13,0.30
63,BERT-Large,1,64,1,1333.5,0.13,0.30
117,BERT-Large,1,64,1,1288.9,0.08,0.42
137,DenseNet121,4,64,1,1267.2,0.16,0.80
124,DenseNet121,4,64,1,1344.8,0.22,0.72
97,DenseNet121,4,64,1,1409.9,0.35,0.79
150,GPT-FineTune,4,32,1,1347.9,0.12,0.39
115,GPT-FineTune,4,32,1,1399.0,0.23,0.53
25,ResNet50,1,64,1,1600.1,0.20,0.67
27,ResNet50,1,64,1,1600.4,0.20,0.67
104,ResNet50,1,64,1,1551.9,0.17,0.83
106,ResNet50,1,64,1,1547.5,0.17,0.83
152,DenseNet121,4,64,1,1485.9,0.16,0.80
105,GPT-FineTune,4,32,4,1560.5,0.22,0.47
109,GPT-FineTune,4,32,4,1575.7,0.22,0.47
73,ResNet50,1,64,1,1721.4,0.20,0.67
128,BERT-Large,1,64,1,1635.3,0.10,0.33
129,BERT-Large,1,64,1,1633.6,0.10,0.33
131,BERT-Large,1,64,1,1632.6,0.10,0.33
110,DenseNet121,4,64,1,1665.4,0.35,0.79
82,ResNet50,1,64,1,1718.2,0.20,0.67
83,ResNet50,1,64,1,1716.1,0.20,0.67
84,ResNet50,1,64,1,1706.4,0.20,0.67
147,GPT-FineTune,4,32,1,1620.0,0.23,0.53
132,BERT-Large,1,64,1,1642.0,0.10,0.33
148,GPT-FineTune,4,32,1,1655.0,0.23,0.53
118,GPT-FineTune,4,32,4,1744.0,0.22,0.47
123,GPT-FineTune,4,32,4,1746.5,0.22,0.47
175,DenseNet121,4,64,1,1699.1,0.16,0.80
113,ResNet50,1,64,1,1796.1,0.17,0.83
122,ResNet50,1,64,1,1780.4,0.17,0.83
125,ResNet50,1,64,1,1777.2,0.17,0.83
163,BERT-Large,1,64,1,1728.0,0.08,0.42
156,DenseNet121,4,64,1,1739.7,0.22,0.72
96,BERT-Large,1,64,1,1843.4,0.13,0.30
101,BERT-Large,1,64,1,1835.9,0.13,0.30
126,ResNet50,1,64,1,1793.3,0.17,0.83
127,ResNet50,1,64,1,1801.5,0.17,0.83
86,ResNet50,1,64,1,1893.8,0.20,0.67
92,ResNet50,1,64,1,1889.9,0.20,0.67
157,BERT-Large,1,64,1,1800.3,0.10,0.33
158,BERT-Large,1,64,1,1799.0,0.10,0.33
191,GPT-FineTune,4,32,1,1781.0,0.07,0.35
120,DenseNet121,4,64,4,1917.7,0.26,0.57
143,DenseNet121,4,64,1,1918.0,0.35,0.79
133,BERT-Large,1,64,4,2007.6,0.07,0.15
154,ResNet50,1,64,1,1978.2,0.17,0.83
155,ResNet50,1,64,1,1976.4,0.17,0.83
174,BERT-Large,1,64,1,1954.4,0.08,0.42
3,ResNet50,1,64,4,2222.9,0.14,0.31
4,ResNet50,1,64,4,2222.4,0.14,0.31
134,BERT-Large,1,64,4,2011.2,0.07,0.15
14,ResNet50,1,64,4,2222.3,0.14,0.31
15,ResNet50,1,64,4,2222.8,0.14,0.31
136,BERT-Large,1,64,4,2018.6,0.07,0.15
17,ResNet50,1,64,4,2222.9,0.14,0.31
22,ResNet50,1,64,4,2222.9,0.14,0.31
23,ResNet50,1,64,4,2222.6,0.14,0.31
26,ResNet50,1,64,4,2222.9,0.14,0.31
28,ResNet50,1,64,4,2222.4,0.14,0.31
30,ResNet50,1,64,4,2222.0,0.14,0.31
139,BERT-Large,1,64,4,2050.7,0.07,0.15
140,BERT-Large,1,64,4,2058.4,0.07,0.15
141,BERT-Large,1,64,4,2058.9,0.07,0.15
37,ResNet50,1,64,4,2222.3,0.14,0.31
142,BERT-Large,1,64,4,2059.9,0.07,0.15
42,ResNet50,1,64,4,2222.5,0.14,0.31
146,BERT-Large,1,64,4,2062.4,0.07,0.15
149,BERT-Large,1,64,4,2058.9,0.07,0.15
52,ResNet50,1,64,4,2222.7,0.14,0.31
53,ResNet50,1,64,4,2222.2,0.14,0.31
54,ResNet50,1,64,4,2222.3,0.14,0.31
55,ResNet50,1,64,4,2222.6,0.14,0.31
194,DenseNet121,4,64,1,2014.1,0.16,0.80
116,BERT-Large,1,64,1,2122.1,0.13,0.30
121,BERT-Large,1,64,1,2113.4,0.13,0.30
164,BERT-Large,1,64,1,2130.4,0.10,0.33
165,BERT-Large,1,64,1,2130.1,0.10,0.33
166,BERT-Large,1,64,1,2128.7,0.10,0.33
108,ResNet50,1,64,1,2237.7,0.20,0.67
210,GPT-FineTune,4,32,1,2098.8,0.07,0.35
193,DenseNet121,4,64,1,2124.3,0.22,0.72
111,ResNet50,1,64,1,2235.4,0.20,0.67
112,ResNet50,1,64,1,2238.5,0.20,0.67
173,BERT-Large,1,64,1,2171.0,0.10,0.33
182,GPT-FineTune,4,32,1,2173.3,0.23,0.53
161,DenseNet121,4,64,1,2205.6,0.35,0.79
202,BERT-Large,1,64,1,2170.5,0.08,0.42
205,BERT-Large,1,64,1,2185.2,0.08,0.42
185,BERT-Large,1,64,1,2361.8,0.10,0.33
192,BERT-Large,1,64,1,2362.2,0.10,0.33
218,DenseNet121,4,64,1,2330.4,0.16,0.80
176,ResNet50,1,64,1,2453.9,0.17,0.83
215,BERT-Large,1,64,1,2394.8,0.08,0.42
216,BERT-Large,1,64,1,2395.5,0.08,0.42
186,DenseNet121,4,64,1,2462.9,0.35,0.79
56,ResNet50,1,64,1,2667.5,0.26,0.59
159,BERT-Large,1,64,1,2506.8,0.13,0.30
61,ResNet50,1,64,1,2667.3,0.26,0.59
162,BERT-Large,1,64,1,2509.4,0.13,0.30
231,GPT-FineTune,4,32,1,2409.0,0.07,0.35
64,ResNet50,1,64,1,2667.6,0.26,0.59
180,DenseNet121,4,64,4,2511.9,0.26,0.57
188,DenseNet121,4,64,1,2499.1,0.35,0.79
189,GPT-FineTune,4,32,4,2506.5,0.22,0.47
177,BERT-Large,1,64,4,2574.5,0.07,0.15
178,BERT-Large,1,64,4,2574.2,0.07,0.15
179,BERT-Large,1,64,4,2574.0,0.07,0.15
208,BERT-Large,1,64,1,2528.3,0.10,0.33
222,DenseNet121,4,64,1,2516.0,0.22,0.72
169,BERT-Large,1,64,1,2660.5,0.13,0.30
190,DenseNet121,4,64,4,2686.5,0.26,0.57
198,ResNet50,1,64,1,2676.6,0.17,0.83
199,ResNet50,1,64,1,2672.2,0.17,0.83
200,ResNet50,1,64,1,2671.2,0.17,0.83
266,BERT-Large,1,64,1,2567.6,0.08,0.42
243,DenseNet121,4,64,1,2623.8,0.16,0.80
207,ResNet50,1,64,1,2693.6,0.17,0.83
206,DenseNet121,4,64,1,2717.8,0.35,0.79
224,GPT-FineTune,4,32,1,2700.6,0.23,0.53
255,GPT-FineTune,4,32,1,2690.6,0.12,0.39
201,DenseNet121,4,64,4,2829.6,0.26,0.57
167,ResNet50,1,64,1,2927.4,0.20,0.67
252,BERT-Large,1,64,1,2796.1,0.10,0.33
213,ResNet50,1,64,1,2899.1,0.17,0.83
258,BERT-Large,1,64,1,2815.7,0.10,0.33
270,BERT-Large,1,64,1,2791.7,0.08,0.42
271,BERT-Large,1,64,1,2791.3,0.08,0.42
274,BERT-Large,1,64,1,2783.6,0.08,0.42
261,BERT-Large,1,64,1,2814.9,0.10,0.33
172,ResNet50,1,64,1,2966.6,0.20,0.67
260,DenseNet121,4,64,1,2836.6,0.16,0.80
214,BERT-Large,1,64,4,3007.0,0.07,0.15
99,ResNet50,1,64,1,3172.8,0.26,0.59
102,ResNet50,1,64,1,3167.6,0.26,0.59
204,BERT-Large,1,64,1,3017.8,0.13,0.30
219,BERT-Large,1,64,4,3008.1,0.07,0.15
220,BERT-Large,1,64,4,3002.5,0.07,0.15
135,ResNet50,1,64,4,3124.2,0.14,0.31
223,BERT-Large,1,64,4,3007.0,0.07,0.15
225,BERT-Large,1,64,4,3002.1,0.07,0.15
230,DenseNet121,4,64,1,2998.5,0.35,0.79
138,ResNet50,1,64,4,3158.8,0.14,0.31
232,BERT-Large,1,64,4,3022.2,0.07,0.15
233,BERT-Large,1,64,4,3020.6,0.07,0.15
247,GPT-FineTune,4,32,1,2995.9,0.23,0.53
237,BERT-Large,1,64,4,3027.3,0.07,0.15
238,BERT-Large,1,64,4,3029.2,0.07,0.15
144,ResNet50,1,64,4,3169.9,0.14,0.31
239,BERT-Large,1,64,4,3029.8,0.07,0.15
145,ResNet50,1,64,4,3170.1,0.14,0.31
241,BERT-Large,1,64,4,3024.4,0.07,0.15
242,BERT-Large,1,64,4,3028.4,0.07,0.15
151,ResNet50,1,64,4,3169.4,0.14,0.31
153,ResNet50,1,64,4,3168.4,0.14,0.31
245,BERT-Large,1,64,4,3028.3,0.07,0.15
249,BERT-Large,1,64,4,3027.8,0.07,0.15
183,ResNet50,1,64,1,3169.8,0.20,0.67
184,ResNet50,1,64,1,3168.0,0.20,0.67
187,ResNet50,1,64,1,3160.3,0.20,0.67
268,BERT-Large,1,64,1,3016.2,0.10,0.33
195,ResNet50,1,64,1,3154.7,0.20,0.67
