epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss
1,0,12.268062353134155,0.8962802886962891,13.171215772628784,11.6,1020.89728,1881.194496,44.0,55.0,4.015232405584024,0.0,0.0,0.0,,1.0,8,4,0.001,,2.9954861591230335,2.92324936180784,2.9954861591230335,2.92324936180784
2,0,11.518304586410522,0.9109065532684326,12.434559106826782,11.6,668.744192,1926.10304,44.0,56.0,2.6301993387273046,0.0,0.0,0.0,,1.0,8,4,0.001,,2.9270638885047937,2.8956834224232457,2.9270638885047937,2.8956834224232457
3,0,11.54736614227295,0.8605632781982422,12.412877321243286,11.7,669.66528,1919.942656,47.0,59.0,2.633822016991268,0.0,0.0,0.0,,1.0,8,4,0.001,,2.909747908600664,2.8892343086108827,2.909747908600664,2.8892343086108827
4,0,11.31696629524231,0.8716349601745605,12.193970441818237,11.5,1040.212992,1923.723264,51.0,61.0,4.091201922085554,0.686036494740272,0.0,0.0,,1.0,8,4,0.001,,2.9099507589724682,2.893437435752467,2.9099507589724682,2.893437435752467
5,0,11.884905338287354,0.8437004089355469,12.735759735107422,11.5,1048.709632,1924.399104,51.0,62.0,4.12461956843934,3.3087546365302867,0.0,0.0,,1.0,8,4,0.001,,2.8935460453539825,2.8739276015967654,2.8935460453539825,2.8739276015967654
6,0,11.544565439224243,0.8593621253967285,12.409587621688843,11.8,1040.952832,1925.050368,47.0,63.0,4.094111744259777,0.0,0.0,0.0,,1.0,8,4,0.001,,2.8547281660982056,2.809765196683114,2.8547281660982056,2.809765196683114
7,0,11.779669523239136,0.9112365245819092,12.696232080459595,11.4,1013.79328,1925.36576,46.0,63.0,3.9872920715581857,0.0,0.0,0.0,,1.0,8,4,0.001,,2.800402916052114,2.773260551586486,2.800402916052114,2.773260551586486
8,0,11.396280527114868,0.8625969886779785,12.264598608016968,11.4,745.03936,1926.483968,46.0,63.0,2.930271478152612,2.098946822317027,0.0,0.0,,1.0,8,4,0.001,,2.775485448546583,2.75724953099301,2.775485448546583,2.75724953099301
9,0,12.083437442779541,0.9304108619689941,13.019919395446777,11.7,985.357824,1926.377472,48.0,64.0,3.875454214179667,0.0,0.0,0.0,,1.0,8,4,0.001,,2.7455634583179696,2.662625229149534,2.7455634583179696,2.662625229149534
10,0,11.81547498703003,0.9340217113494873,12.755427122116089,11.7,667.625472,1935.74912,44.0,63.0,2.6257993654050376,0.0,0.0,0.0,,1.0,8,4,0.001,,2.6582583387106684,2.622788010982045,2.6582583387106684,2.622788010982045
11,0,11.541941165924072,0.9444396495819092,12.491872310638428,11.4,1034.914816,1928.863744,45.0,64.0,4.070363970626141,0.0,0.0,0.0,,1.0,8,4,0.001,,2.624226527931416,2.6106690523917213,2.624226527931416,2.6106690523917213
12,0,11.51773977279663,0.9599044322967529,12.483292818069458,11.5,931.623424,1929.453568,50.0,63.0,3.664114534467116,0.0,0.0,0.0,,1.0,8,4,0.001,,2.5834382393836037,2.5319947359854713,2.5834382393836037,2.5319947359854713
13,0,11.621845006942749,1.0035207271575928,12.631132364273071,11.5,669.39648,1929.633792,48.0,64.0,2.632764815163263,0.0,0.0,0.0,,1.0,8,4,0.001,,2.576029279590708,2.5152346962376644,2.576029279590708,2.5152346962376644
14,0,11.723481178283691,0.9193131923675537,12.64861512184143,11.7,997.78816,1937.83808,45.0,64.0,3.9243432541421366,0.24468940601014566,0.0,0.0,,1.0,8,4,0.001,,2.617753560564159,2.616942020884731,2.617753560564159,2.616942020884731
15,0,11.416362047195435,0.8668086528778076,12.288085460662842,10.9,999.740416,1938.276352,52.0,64.0,3.9320215599901025,0.5364401298656785,0.0,0.0,,1.0,8,4,0.001,,2.675225271939528,2.951328210663377,2.675225271939528,2.951328210663377
16,0,11.818438529968262,0.9401741027832031,12.763298749923706,12.0,749.669888,1930.018816,47.0,63.0,2.9484835416430393,0.9516933508086578,0.0,0.0,,1.0,8,4,0.001,,2.882256521939528,2.8279791045607183,2.882256521939528,2.8279791045607183
17,0,11.196381568908691,0.8743791580200195,12.075624465942383,11.9,669.101056,1930.600448,46.0,64.0,2.6316029000113415,1.8246901662726134,0.0,0.0,,1.0,8,4,0.001,,2.683282392683751,2.4614686129385963,2.683282392683751,2.4614686129385963
18,0,11.52774691581726,0.949798583984375,12.483030796051025,11.5,667.564032,1939.103744,48.0,64.0,2.6255577192729223,0.0,0.0,0.0,,1.0,8,4,0.001,,2.2675519585023354,2.176503633197985,2.2675519585023354,2.176503633197985
19,0,12.009257316589355,0.9476480484008789,12.961920022964478,11.7,669.784576,1931.030528,48.0,63.0,2.634291213231125,0.0,0.0,0.0,,1.0,8,4,0.001,,1.9879389249938544,1.993170754951343,1.9879389249938544,1.993170754951343
20,0,11.395167112350464,0.9507656097412109,12.351513862609863,12.4,965.632512,1939.533824,54.0,64.0,3.797873723464033,4.360520212273844,0.0,0.0,,1.0,8,4,0.001,,1.8022439332134956,1.9411588969983553,1.8022439332134956,1.9411588969983553
