job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-a2b88de4143a,clusterB,DenseNet-121,TinyImageNet,4,1764754473.7277734,1764793577.493707,,39103.76593351364,,running
job-aba7e88ff6ce,clusterA,DistilBERT,SST-2,2,1764749934.3333652,1764776093.8115807,1764795396.5270617,26159.47821545601,19302.715481042862,completed
job-d0ff333514df,clusterA,DistilBERT,SST-2,1,1764754884.7582254,1764795396.9109492,,40512.152723789215,,running
job-1bdd95f4c810,clusterA,DeepSpeech2,ARCTIC,1,1764755187.312002,1764795397.0296144,,40209.71761250496,,running
job-1bdd95f4c810,clusterA,DeepSpeech2,ARCTIC,1,1764755187.312002,1764795397.0296144,1764795702.3682375,40209.71761250496,305.338623046875,completed
job-a2b88de4143a,clusterB,DenseNet-121,TinyImageNet,4,1764754473.7277734,1764793577.493707,1764795994.1558526,39103.76593351364,2416.662145614624,completed
job-fcf1d3998b30,clusterB,EfficientNetV2-S,MNIST,2,1764755232.079433,1764795994.567401,,40762.48796796799,,running
job-d0ff333514df,clusterA,DistilBERT,SST-2,1,1764754884.7582254,1764795396.9109492,1764798955.312588,40512.152723789215,3558.4016387462616,completed
job-fcf1d3998b30,clusterB,EfficientNetV2-S,MNIST,2,1764755232.079433,1764795994.567401,1764799072.0648751,40762.48796796799,3077.497474193573,completed
job-1e3d31f0dd1c,clusterB,DenseNet-121,TinyImageNet,4,1764755285.880981,1764799072.626317,,43786.745336055756,,running
job-1e3d31f0dd1c,clusterB,DenseNet-121,TinyImageNet,4,1764755285.880981,1764799072.626317,1764801479.3110895,43786.745336055756,2406.684772491455,completed
job-9e84949b7241,clusterB,DenseNet-121,TinyImageNet,4,1764755318.2452452,1764801480.2667809,,46162.021535634995,,running
job-8841f6408641,clusterA,ResNet-18,CIFAR-100,2,1764755810.2407496,1764801480.4304724,,45670.18972277641,,running
job-9e84949b7241,clusterB,DenseNet-121,TinyImageNet,4,1764755318.2452452,1764801480.2667809,1764803886.6129818,46162.021535634995,2406.346200942993,completed
job-802d1c2f7f78,clusterB,EfficientNetV2-S,MNIST,1,1764755819.5082805,1764803886.8627791,,48067.3544986248,,running
job-802d1c2f7f78,clusterB,EfficientNetV2-S,MNIST,1,1764755819.5082805,1764803886.8627791,1764809061.7142243,48067.3544986248,5174.851445198059,completed
job-798e774eadcb,clusterB,DeepSpeech2,ARCTIC,4,1764756096.0350733,1764809062.5921452,,52966.55707192421,,running
job-798e774eadcb,clusterB,DeepSpeech2,ARCTIC,4,1764756096.0350733,1764809062.5921452,1764809252.2225132,52966.55707192421,189.63036799430847,completed
job-abbd77c77b8f,clusterB,DistilBERT,SST-2,2,1764756101.0050745,1764809252.975061,,53151.96998643875,,running
job-18ae242f93e0,clusterB,DeepSpeech2,ARCTIC,1,1764756107.9356036,1764809253.2218666,,53145.286262989044,,running
job-18ae242f93e0,clusterB,DeepSpeech2,ARCTIC,1,1764756107.9356036,1764809253.2218666,1764809518.7868943,53145.286262989044,265.56502771377563,completed
job-2a44e9f9009a,clusterB,DistilBERT,SST-2,2,1764756552.567335,1764809519.7581842,,52967.1908493042,,running
job-abbd77c77b8f,clusterB,DistilBERT,SST-2,2,1764756101.0050745,1764809252.975061,1764814342.2273364,53151.96998643875,5089.252275466919,completed
job-6066c72291cd,clusterB,ResNet-50,CIFAR-10,2,1764757513.7695608,1764814342.5759518,,56828.80639100075,,running
job-2a44e9f9009a,clusterB,DistilBERT,SST-2,2,1764756552.567335,1764809519.7581842,1764814533.861776,52967.1908493042,5014.103591918945,completed
job-582fc2c94012,clusterB,DistilBERT,SST-2,1,1764757624.933895,1764814534.3927722,,56909.45887708664,,running
job-6066c72291cd,clusterB,ResNet-50,CIFAR-10,2,1764757513.7695608,1764814342.5759518,1764816269.1236503,56828.80639100075,1926.5476984977722,completed
job-582fc2c94012,clusterB,DistilBERT,SST-2,1,1764757624.933895,1764814534.3927722,1764817386.738535,56909.45887708664,2852.345762729645,completed
job-cd67ae474946,clusterB,DenseNet-121,TinyImageNet,4,1764758016.2516773,1764817387.5325904,,59371.28091311455,,running
job-cd67ae474946,clusterB,DenseNet-121,TinyImageNet,4,1764758016.2516773,1764817387.5325904,1764819782.6605573,59371.28091311455,2395.1279668807983,completed
job-b5bf02df3946,clusterB,DistilBERT,SST-2,1,1764758062.2554288,1764819783.187931,,61720.932502269745,,running
job-8841f6408641,clusterA,ResNet-18,CIFAR-100,2,1764755810.2407496,1764801480.4304724,1764821045.9916196,45670.18972277641,19565.561147212982,completed
job-b5bf02df3946,clusterB,DistilBERT,SST-2,1,1764758062.2554288,1764819783.187931,1764822445.2710633,61720.932502269745,2662.0831322669983,completed
