ts,seq,event,job_id,cluster,world_size,note,metadata_json
2026-01-20 18:09:11,2,enqueued_home,job-b7181d3c1e67,clusterB,4,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 17.0, ""stream"": ""scheduler""}"
2026-01-20 18:11:39,1,submitted,job-c8911402ebee,clusterB,1,model=DeepSpeech2 dataset=ARCTIC gang=0,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.9, lambda_cost=0.05, lambda_energy=0.05)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 18:11:39,2,enqueued_home,job-c8911402ebee,clusterB,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 18.0, ""stream"": ""scheduler""}"
2026-01-20 18:14:50,1,submitted,job-10ece9a1a910,clusterB,1,model=DistilBERT dataset=SST-2 gang=0,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.9, lambda_cost=0.05, lambda_energy=0.05)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 18:14:50,2,enqueued_home,job-10ece9a1a910,clusterB,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 19.0, ""stream"": ""scheduler""}"
2026-01-20 18:16:15,1,submitted,job-efd581dbd798,clusterA,1,model=EfficientNetV2-S dataset=MNIST gang=0,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.9, lambda_cost=0.05, lambda_energy=0.05)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterA"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-20 18:16:15,2,enqueued_home,job-efd581dbd798,clusterA,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterA"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterA"", ""submit_key"": 20.0, ""stream"": ""scheduler""}"
2026-01-20 18:20:14,2,failed,job-cd8a81cc47a8,clusterA,2,status=FAILED duplicated=False exit_code=1,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1768898098.9545243, ""started_ts"": 1768898099.1011024, ""end_ts"": 1768900814.0481446, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 93.63, ""final_loss"": null, ""requeued"": false}"
2026-01-20 18:20:19,1,started,job-7d6782b3f1c1,clusterA,1,"started_on=clusterA, g_alloc=1, nodes=['node_b'], backfill=False, run_id=13a003751562, attempt=1 idempotent_mode=out_ok_true","{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""nodes"": [""node_b""], ""run_id"": ""13a003751562"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 18:20:20,1,started,job-c8911402ebee,clusterA,1,"started_on=clusterA, g_alloc=1, nodes=['node_c'], backfill=False, run_id=7ac6484d5d2c, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_c""], ""run_id"": ""7ac6484d5d2c"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 18:23:11,2,failed,job-c8911402ebee,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""submitted_ts"": 1768900299.281584, ""started_ts"": 1768900820.9309561, ""end_ts"": 1768900991.1590884, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 0.738304539730672, ""final_loss"": null, ""requeued"": false}"
2026-01-20 18:23:16,1,started,job-10ece9a1a910,clusterA,1,"started_on=clusterA, g_alloc=1, nodes=['node_c'], backfill=False, run_id=62f99a6dec0c, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_c""], ""run_id"": ""62f99a6dec0c"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 18:23:16,2,failed,job-3e6db1778cc0,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""ResNet-50"", ""dataset"": ""CIFAR-10"", ""submitted_ts"": 1768899899.6265848, ""started_ts"": 1768899937.7377734, ""end_ts"": 1768900996.9222326, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 74.68, ""final_loss"": null, ""requeued"": false}"
2026-01-20 18:25:22,2,failed,job-428eed4b5d4c,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""submitted_ts"": 1768899423.166617, ""started_ts"": 1768900050.7560763, ""end_ts"": 1768901122.2310946, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 62.68, ""final_loss"": null, ""requeued"": false}"
2026-01-20 18:25:27,1,started,job-efd581dbd798,clusterA,1,"started_on=clusterA, g_alloc=1, nodes=['node_a'], backfill=False, run_id=466dfb4cccdd, attempt=1 idempotent_mode=out_ok_true","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_a""], ""run_id"": ""466dfb4cccdd"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": false, ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 18:37:57,2,failed,job-7d6782b3f1c1,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""submitted_ts"": 1768900010.266453, ""started_ts"": 1768900819.9501388, ""end_ts"": 1768901877.5550067, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 62.49, ""final_loss"": null, ""requeued"": false}"
2026-01-20 18:39:28,2,failed,job-b7a60a5b144a,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768898789.7001154, ""started_ts"": 1768898789.7951038, ""end_ts"": 1768901968.1504607, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-20 18:39:34,2,preempted_requeued,job-d7f728b2b674,clusterB,1,requeued duplicated=False PREEMPT->REQUEUE kind=HOME qcid=clusterB ckpt_cid=,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768899110.8777735, ""started_ts"": 1768899111.6052175, ""end_ts"": 1768901974.1663902, ""exit_code"": -15, ""reason"": ""HOL_GANG_PREEMPT HOL=JOB-CC3321F48D9B PIN=CLUSTERB"", ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": true}"
2026-01-20 18:54:43,2,failed,job-8c2ebe5a2254,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768899832.2067456, ""started_ts"": 1768899871.9424505, ""end_ts"": 1768902883.4739542, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-20 18:54:49,1,started,job-cc3321f48d9b,clusterB,4,"started_on=clusterB, g_alloc=4, nodes=['node_e', 'node_f', 'node_g', 'node_h'], backfill=False, run_id=69b2ed20335c, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_e"", ""node_f"", ""node_g"", ""node_h""], ""run_id"": ""69b2ed20335c"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 4, ""is_backfill"": false, ""g_target"": 4, ""g_alloc"": 4, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 18:59:50,2,failed,job-10ece9a1a910,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768900490.8497021, ""started_ts"": 1768900996.9465623, ""end_ts"": 1768903190.115691, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-20 19:08:00,2,failed,job-0bcbdef2044d,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1768899127.6099422, ""started_ts"": 1768899704.7337096, ""end_ts"": 1768903680.8251953, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 99.41, ""final_loss"": null, ""requeued"": false}"
2026-01-20 19:26:43,2,failed,job-cc3321f48d9b,clusterB,4,status=FAILED duplicated=False exit_code=1,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""submitted_ts"": 1768899082.0504398, ""started_ts"": 1768902889.4654522, ""end_ts"": 1768904803.9784913, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 8.58, ""final_loss"": null, ""requeued"": false}"
2026-01-20 19:29:28,2,failed,job-efd581dbd798,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1768900575.1933334, ""started_ts"": 1768901127.9780765, ""end_ts"": 1768904968.7291596, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 99.39, ""final_loss"": null, ""requeued"": false}"
2026-01-20 19:29:34,1,started,job-b7181d3c1e67,clusterA,4,"started_on=clusterA, g_alloc=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], backfill=False, run_id=17174eedff3b, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""run_id"": ""17174eedff3b"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 4, ""is_backfill"": false, ""g_target"": 4, ""g_alloc"": 4, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-20 20:02:59,3,failed,job-d7f728b2b674,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1768899110.8777735, ""started_ts"": 1768899111.6052175, ""end_ts"": 1768906979.8554637, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-20 20:07:03,2,failed,job-b7181d3c1e67,clusterA,4,status=FAILED duplicated=False exit_code=1,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""submitted_ts"": 1768900151.252049, ""started_ts"": 1768904974.722961, ""end_ts"": 1768907223.23905, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 11.05, ""final_loss"": null, ""requeued"": false}"
