ts,node_id,gpu_index,gpu_util,power_w,mem_used_mb,mem_total_mb
2026-01-20 17:33:15,node_8302,0,0.0,18.475,0.0,0.0
2026-01-20 17:33:15,node_8001,0,0.0,10.929,0.0,0.0
2026-01-20 17:33:15,node_8001,0,0.0,10.929,0.0,0.0
2026-01-20 17:33:15,node_8003,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:16,node_8001,0,0.0,10.929,0.0,0.0
2026-01-20 17:33:16,node_8003,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:16,node_8004,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:16,node_8001,0,0.0,10.929,0.0,0.0
2026-01-20 17:33:16,node_8003,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:16,node_8004,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:16,node_8002,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:16,node_8302,0,0.0,18.475,0.0,0.0
2026-01-20 17:33:16,node_8301,0,0.0,17.943,0.0,0.0
2026-01-20 17:33:17,node_8302,0,0.0,18.475,0.0,0.0
2026-01-20 17:33:17,node_8301,0,0.0,17.943,0.0,0.0
2026-01-20 17:33:17,node_8303,0,0.0,15.329,0.0,0.0
2026-01-20 17:33:18,node_8302,0,0.0,18.475,0.0,0.0
2026-01-20 17:33:18,node_8301,0,0.0,17.943,0.0,0.0
2026-01-20 17:33:18,node_8303,0,0.0,15.329,0.0,0.0
2026-01-20 17:33:18,node_8304,0,0.0,16.277,0.0,0.0
2026-01-20 17:33:20,node_8302,0,0.0,18.39,0.0,0.0
2026-01-20 17:33:20,node_8301,0,0.0,17.943,0.0,0.0
2026-01-20 17:33:20,node_8303,0,0.0,15.329,0.0,0.0
2026-01-20 17:33:20,node_8304,0,0.0,16.277,0.0,0.0
2026-01-20 17:33:21,node_8001,0,0.0,10.989,0.0,0.0
2026-01-20 17:33:21,node_8003,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8004,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8002,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8001,0,0.0,10.989,0.0,0.0
2026-01-20 17:33:21,node_8003,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8004,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8002,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8001,0,0.0,10.989,0.0,0.0
2026-01-20 17:33:21,node_8003,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8004,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8002,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8001,0,0.0,10.989,0.0,0.0
2026-01-20 17:33:21,node_8003,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8004,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8002,0,0.0,0.0,0.0,0.0
2026-01-20 17:33:21,node_8302,0,0.0,18.39,0.0,0.0
2026-01-20 17:33:21,node_8301,0,0.0,17.979,0.0,0.0
2026-01-20 17:33:21,node_8303,0,0.0,15.329,0.0,0.0
2026-01-20 17:33:21,node_8304,0,0.0,16.277,0.0,0.0
2026-01-20 17:33:23,node_8302,0,0.0,18.39,0.0,0.0
