epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
1,1,95.86126804351807,3.3341379165649414,99.947594165802,14.5,5129.439232,2266.25536,0.0,44.0,30.862574180319786,10.5,29.03,0.07942041009664536,,0.25,64,5,0.0010795,,4.636344375,4.198080859375,4.644270625,4.164687109375,99.94724535942078,,
2,1,98.16090488433838,3.120328187942505,101.50956892967224,15.2,212.80768,2752.024576,0.0,47.0,1.2804114666508941,17.91,41.16,0.14757531881332397,,0.25,64,5,0.00107209,,4.06147375,3.737587109375,4.066329375,3.704335546875,101.50931334495544,,
3,1,99.38774085044861,3.0139877796173096,102.69548010826111,14.2,6570.829824,2754.33472,0.0,48.0,39.53506683622168,24.59,50.39,0.22523777186870575,,0.25,64,4,0.00106541,,3.691438125,3.3168109375,3.6893490625,3.280440234375,102.69517374038696,,
4,1,95.76786708831787,3.0784707069396973,99.1269097328186,21.1,188.509184,2752.917504,0.0,45.0,1.134213392874746,30.41,58.28,0.2834217846393585,,0.25,64,4,0.00105959,,3.408438125,2.980629296875,3.41796125,2.9335955078125,99.12660455703735,,
5,1,100.35635662078857,3.056429386138916,103.8412675857544,14.3,241.957376,2755.13344,0.0,50.0,1.455798017586404,32.7,61.16,0.3151788115501404,,0.25,64,4,0.0010573,,3.198391875,2.8434900390625,3.2008315625,2.8186044921875,103.84098839759827,,
6,1,100.52511954307556,3.287485361099243,104.19373321533203,15.2,241.957376,2756.97664,0.0,51.0,1.455798017586404,35.41,63.51,0.33841976523399353,,0.25,64,5,0.00105459,,3.02677125,2.7405484375,3.01423375,2.7062736328125,104.19336342811584,,
7,1,99.02424669265747,3.1448256969451904,102.32741236686707,12.9,4415.025152,2754.646016,0.0,50.0,26.56412038406183,39.6,67.1,0.38378390669822693,,0.25,64,5,0.0010504,,2.8825909375,2.5458412109375,2.88032125,2.5214521484375,102.32711958885193,,
8,1,99.77210187911987,3.0860366821289062,103.18991899490356,15.3,241.957376,2770.161664,0.0,54.0,1.455798017586404,41.14,68.77,0.4048610329627991,,0.25,64,5,0.00104886,,2.7551159375,2.4678099609375,2.73719,2.4931232421875,103.18947052955627,,
9,1,100.10522723197937,2.973102569580078,103.37319040298462,14.6,8507.050496,2756.902912,0.0,51.0,51.18483037104946,42.46,69.89,0.42345836758613586,,0.25,64,5,0.00104754,,2.65657,2.394531640625,2.6447153125,2.3707166015625,103.37284088134766,,
10,1,99.96601271629333,3.1798040866851807,103.31022691726685,15.1,241.957376,2755.878912,0.0,52.0,1.455798017586404,46.34,73.19,0.45361217856407166,,0.25,64,4,0.00104366,,2.5615021875,2.232912109375,2.54592625,2.2289748046875,103.3098886013031,,
11,1,99.94758462905884,3.185004472732544,103.44689726829529,15.2,241.957376,2756.313088,0.0,50.0,1.455798017586404,46.7,73.42,0.4596204161643982,,0.25,64,4,0.0010432999999999998,,2.4796115625,2.2129203125,2.48542953125,2.1873939453125,103.44661450386047,,
12,1,100.68948817253113,3.1959643363952637,104.21817088127136,14.5,241.957376,2756.952064,0.0,54.0,1.455798017586404,48.06,74.28,0.4736434519290924,,0.25,64,4,0.00104194,,2.3946653125,2.1581068359375,2.40576109375,2.1565205078125,104.21782732009888,,
13,1,99.9134795665741,3.075249671936035,103.14038896560669,14.8,1299.229184,2756.251648,0.0,53.0,7.817142431142919,48.83,74.79,0.48806238174438477,,0.25,64,4,0.00104117,,2.3299840625,2.1536359375,2.3247828125,2.152711328125,103.1400899887085,,
14,1,100.01784586906433,3.2127315998077393,103.36950731277466,15.4,241.957376,2756.48512,0.0,52.0,1.455798017586404,51.14,76.87,0.5096952319145203,,0.25,64,5,0.0010388600000000002,,2.258609375,2.0233552734375,2.2661078125,2.0111505859375,103.3692147731781,,
15,1,100.97541785240173,2.9454867839813232,104.35289359092712,13.8,241.957376,2756.030464,0.0,55.0,1.455798017586404,50.55,75.87,0.5028071403503418,,0.25,64,5,0.00103945,,2.19345625,2.052076171875,2.1881503125,2.034112890625,104.35261178016663,,
16,1,100.05073928833008,3.178633451461792,103.723562002182,15.0,241.957376,2756.796416,0.0,54.0,1.455798017586404,50.67,76.11,0.5082815885543823,,0.25,64,4,0.0010393300000000002,,2.14139375,2.0638126953125,2.1453159375,2.066640625,103.72320127487183,,
17,1,99.81678509712219,3.1555867195129395,103.08162713050842,15.7,241.957376,2778.300416,0.0,53.0,1.455798017586404,52.52,77.92,0.5214659571647644,,0.25,64,4,0.00103748,,2.081515625,1.9687982421875,2.087950625,1.94474921875,103.08132672309875,,
18,1,99.02295184135437,3.2395317554473877,102.3979926109314,15.2,7445.906432,2756.165632,0.0,51.0,44.80018754559255,54.54,78.83,0.5448811054229736,,0.25,64,5,0.00103546,,2.03084703125,1.907025390625,2.01569875,1.9294689453125,102.39766502380371,,
19,1,98.94023251533508,2.916879653930664,102.43915939331055,14.3,241.957376,2757.46816,0.0,54.0,1.455798017586404,53.35,78.61,0.5318810343742371,,0.25,64,4,0.00103665,,1.984215625,1.938376953125,1.9820159375,1.92604609375,102.43889784812927,,
20,1,101.4037036895752,2.9846653938293457,104.70815062522888,13.8,241.957376,2757.767168,0.0,53.0,1.455798017586404,54.4,78.73,0.5374085307121277,,0.25,64,5,0.0010356,,1.93170421875,1.9077990234375,1.93713609375,1.88254609375,104.70783877372742,,
