epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
1,0,84.62450790405273,3.5875840187072754,88.29837727546692,27.4,240.018944,2126.278656,65.0,65.0,0.9440047111329918,10.35,29.37,0.07597994804382324,[-2.56838869e-05  1.13516190e-02  6.24920165e-02  1.43753850e-02],0.25,64,5,0.00107965,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00107965, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00107965, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00107965, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00107965, ""num_workers"": 5}]",4.623779375,4.27450859375,4.631538125,4.310061328125,88.29674911499023,199.11704763994342,
2,0,82.34000039100647,2.65236234664917,85.12611556053162,27.7,8478.450688,2562.572288,62.0,68.0,33.346107016372656,20.38,44.74,0.17771965265274048,[0.08442528 0.0135201  0.00563768 0.01544635],0.25,64,6,0.00106962,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00106962, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00106962, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00106962, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00106962, ""num_workers"": 6}]",4.039786875,3.576791015625,4.0343334375,3.60046953125,85.12439918518066,205.54809393636762,
3,0,82.40976810455322,2.64272403717041,85.14015865325928,26.1,242.432,2700.251136,62.0,66.0,0.9534953629718221,25.24,51.09,0.2355501651763916,[-0.05495956 -0.04575428 -0.01547124 -0.0452816 ],0.25,64,5,0.0010647599999999999,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010647599999999999, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010647599999999999, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010647599999999999, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010647599999999999, ""num_workers"": 5}]",3.657734375,3.2785671875,3.649424375,3.29236484375,85.13811874389648,206.89423562413694,
4,0,81.55206084251404,2.679211378097534,84.40334725379944,28.3,8561.550336,2700.767232,61.0,68.0,33.67294146492974,30.28,58.49,0.29083821177482605,[-0.04381904 -0.02360755 -0.03433328 -0.00170502],0.25,64,6,0.00105972,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105972, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105972, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105972, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105972, ""num_workers"": 6}]",3.377434375,2.984937890625,3.365645,2.965878515625,84.39921069145203,207.6512547501003,
5,0,82.17729663848877,2.6610820293426514,85.031494140625,28.4,1607.936,2698.919936,64.0,67.0,6.324080649235496,34.7,62.14,0.33150792121887207,[0.01119285 0.00641305 0.00186572 0.01204864],0.25,64,6,0.0010553,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010553, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010553, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010553, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010553, ""num_workers"": 5}]",3.164953125,2.791649609375,3.1695446875,2.79444921875,85.02815461158752,205.3617190654342,
6,0,82.11658716201782,2.70915150642395,84.9602198600769,25.9,214.043136,2701.058048,60.0,68.0,0.8418407539101567,37.02,64.38,0.34911948442459106,[-0.02716276 -0.01975207 -0.00287377  0.02188104],0.25,64,5,0.00105298,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105298, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105298, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105298, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105298, ""num_workers"": 5}]",2.996993125,2.691366015625,2.996848125,2.6877966796875,84.95869541168213,206.92212745034837,
7,0,82.24021124839783,2.706958532333374,85.0808618068695,26.3,242.432,2702.58176,62.0,66.0,0.9534953629718221,39.14,66.96,0.3797076940536499,[ 0.02018075  0.0228022   0.04688002 -0.0170079 ],0.25,64,5,0.00105086,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105086, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105086, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105086, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00105086, ""num_workers"": 6}]",2.868274375,2.557903515625,2.868724375,2.5243298828125,85.07828497886658,207.01832440996637,
8,0,81.72984170913696,2.630794048309326,84.46275806427002,23.1,242.432,2701.893632,61.0,66.0,0.9534953629718221,41.21,69.31,0.4037942588329315,[0.01903048 0.02594721 0.01935638 0.02095815],0.25,64,6,0.00104879,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104879, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104879, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104879, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104879, ""num_workers"": 5}]",2.7455525,2.4527033203125,2.7491009375,2.4438447265625,84.46041703224182,207.06169368443565,
9,0,82.06567025184631,2.629251003265381,84.81321501731873,27.1,189.901312,2701.819904,66.0,64.0,0.7468899337309648,43.72,70.58,0.42913565039634705,[0.0707031  0.01785536 0.03756004 0.00344546],0.25,64,6,0.0010462800000000001,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010462800000000001, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010462800000000001, ""num_workers"": 4}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010462800000000001, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.0010462800000000001, ""num_workers"": 5}]",2.643504375,2.3689236328125,2.62879625,2.3485560546875,84.81051898002625,206.80993597177658,
10,0,82.2493941783905,2.6294617652893066,85.01526117324829,25.5,242.432,2705.63328,66.0,67.0,0.9534953629718221,46.28,73.39,0.45773857831954956,[0.02487959 0.03444664 0.0375765  0.03228176],0.25,64,6,0.00104372,"[{""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104372, ""num_workers"": 6}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104372, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104372, ""num_workers"": 5}, {""shard_pct"": 0.25, ""batch_size"": 64, ""lr"": 0.00104372, ""num_workers"": 4}]",2.549948125,2.2095912109375,2.56228609375,2.18636015625,85.01251697540283,206.27095425346792,
