epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
1,0,310.35344314575195,9.76651930809021,320.17034816741943,0.0,58.438144,1024.036864,55.0,31.0,0.22983970484374844,10.47,29.66,0.07820852100849152,[-0.0157268],1.0,64,4,0.0010795300000000002,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.0010795300000000002, ""num_workers"": 4}]",4.7082115625,4.18846875,4.7082115625,4.18846875,320.1694247722626,211.78817761317842,
2,0,307.30615425109863,9.546428918838501,316.9127175807953,15.1,192.602112,2428.420096,58.0,70.0,0.7575122949552021,18.28,43.05,0.15301024913787842,[-0.02913621],1.0,64,4,0.00107172,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.00107172, ""num_workers"": 4}]",4.12634625,3.778425,4.12634625,3.778425,316.91172432899475,212.35039550061185,
3,0,308.69772720336914,9.566919088363647,318.3049714565277,23.4,192.602624,2430.234624,60.0,66.0,0.7575143086729696,25.47,52.02,0.22786106169223785,[-0.01585028],1.0,64,4,0.00106453,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.00106453, ""num_workers"": 4}]",3.722218125,3.6529328125,3.722218125,3.6529328125,318.3040211200714,212.51417987746262,
4,0,303.2392725944519,9.620618343353271,312.921236038208,14.7,250.444288,2433.880064,60.0,70.0,0.9850080323174316,30.16,57.83,0.2813383638858795,[-0.01001164],1.0,64,4,0.0010598399999999998,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.0010598399999999998, ""num_workers"": 4}]",3.43012875,3.047844140625,3.43012875,3.047844140625,312.92024421691895,216.1561204495238,
5,0,310.13714599609375,9.619443893432617,319.8170108795166,9.2,250.444288,2431.442944,55.0,70.0,0.9850080323174316,35.37,62.9,0.34061098098754883,[-0.00578365],1.0,64,4,0.00105463,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.00105463, ""num_workers"": 4}]",3.1999034375,2.7747509765625,3.1999034375,2.7747509765625,319.813006401062,212.54801599519638,
6,0,311.42374873161316,10.340954065322876,321.8236587047577,15.6,250.444288,2435.284992,56.0,70.0,0.9850080323174316,38.1,65.87,0.3672042489051819,[0.00571277],1.0,64,4,0.0010519000000000001,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.0010519000000000001, ""num_workers"": 4}]",3.0267075,2.6061447265625,3.0267075,2.6061447265625,321.8226594924927,211.9223304774863,
7,0,307.97215270996094,9.611461639404297,317.64493346214294,14.9,8310.03648,2432.929792,62.0,70.0,32.68372677619573,41.08,68.63,0.39897117018699646,[0.02149837],1.0,64,4,0.00104892,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.00104892, ""num_workers"": 4}]",2.881749375,2.460738671875,2.881749375,2.460738671875,317.64395809173584,212.22681648021756,
8,0,308.54434871673584,9.631683588027954,318.22007060050964,16.3,250.444288,2433.76128,57.0,70.0,0.9850080323174316,43.12,70.57,0.4207129180431366,[0.00617747],1.0,64,4,0.00104688,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.00104688, ""num_workers"": 4}]",2.7549459375,2.354337890625,2.7549459375,2.354337890625,318.21896052360535,212.15572098169295,
9,0,311.16539335250854,9.578588962554932,320.8033649921417,27.1,8298.8416,2436.386816,59.0,70.0,32.63969683720654,44.9,72.3,0.43698957562446594,[0.00602451],1.0,64,4,0.0010451,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.0010451, ""num_workers"": 4}]",2.65041,2.2714951171875,2.65041,2.2714951171875,320.8011906147003,211.16257040753024,
10,0,304.8747389316559,9.571042537689209,314.50136971473694,15.0,250.444288,2436.399104,61.0,70.0,0.9850080323174316,45.72,72.74,0.45090240240097046,[0.01822753],1.0,64,4,0.00104428,"[{""shard_pct"": 1.0, ""batch_size"": 64, ""lr"": 0.00104428, ""num_workers"": 4}]",2.55531078125,2.2426875,2.55531078125,2.2426875,314.5004234313965,213.69237365961027,
