ts,cluster,queue_len,slots_total,slots_used,free,U_t,E_t,p_fair,lam_time,lam_cost,lam_fair
2026-01-23 02:57:46,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:57:46,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:57:51,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:57:51,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:57:56,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:57:56,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:01,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:01,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:06,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:06,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:11,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:11,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:16,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:16,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:21,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:21,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:26,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:26,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:31,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:31,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:36,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:36,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:41,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:41,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:46,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:46,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:51,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:51,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:56,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:58:56,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:01,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:01,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:06,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:06,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:11,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:11,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:16,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:16,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:21,clusterA,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
2026-01-23 02:59:21,clusterB,0,4,0,4,0.00,0.5,0.5,0.0,0.0,0.0
