ts,event,job_id,queue_len_after,note
2026-01-23 03:01:08,enqueue,job-71e9e0b4,1,"g_target=2, batch=32"
2026-01-23 03:01:11,dequeue_start,job-71e9e0b4,0,"g=2, cluster=clusterA"
2026-01-23 03:05:55,enqueue,job-cdd88e52,1,"g_target=2, batch=64"
2026-01-23 03:05:56,dequeue_start,job-cdd88e52,0,"g=1, cluster=clusterA"
2026-01-23 03:22:50,enqueue,job-44547cf3,1,"g_target=4, batch=64"
2026-01-23 03:22:52,dequeue_start,job-44547cf3,0,"g=4, cluster=clusterB"
2026-01-23 03:24:49,enqueue,job-bc86d8fd,1,"g_target=1, batch=64"
2026-01-23 03:24:52,dequeue_start,job-bc86d8fd,0,"g=1, cluster=clusterA"
2026-01-23 03:44:26,enqueue,job-39fa6afc,1,"g_target=1, batch=32"
2026-01-23 03:49:26,enqueue,job-07365ac9,2,"g_target=1, batch=32"
2026-01-23 03:52:38,dequeue_start,job-39fa6afc,1,"g=1, cluster=clusterA"
2026-01-23 03:52:43,dequeue_start,job-07365ac9,0,"g=1, cluster=clusterA"
2026-01-23 03:53:13,enqueue,job-bfd218e7,1,"g_target=1, batch=32"
2026-01-23 03:59:27,enqueue,job-609263ca,2,"g_target=1, batch=64"
2026-01-23 04:00:49,dequeue_start,job-bfd218e7,0,"g=2, cluster=clusterB"
2026-01-23 04:00:49,dequeue_start,job-609263ca,0,"g=1, cluster=clusterB"
2026-01-23 04:10:41,enqueue,job-6388fedd,1,"g_target=1, batch=64"
2026-01-23 04:10:44,dequeue_start,job-6388fedd,0,"g=1, cluster=clusterB"
2026-01-23 04:24:01,enqueue,job-79d40030,1,"g_target=2, batch=16"
2026-01-23 04:24:05,dequeue_start,job-79d40030,0,"g=2, cluster=clusterA"
2026-01-23 04:31:53,enqueue,job-71f21243,1,"g_target=1, batch=16"
2026-01-23 04:31:55,dequeue_start,job-71f21243,0,"g=1, cluster=clusterB"
2026-01-23 04:33:04,enqueue,job-6e8408a2,1,"g_target=1, batch=64"
2026-01-23 04:35:21,enqueue,job-32697a28,2,"g_target=1, batch=64"
