ts,cluster,queue_len,slots_total,slots_used,free,U_t,E_t,p_fair,lam_time,lam_cost,lam_fair
2025-11-16 03:32:08,clusterA,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:08,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:13,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:13,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:18,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:18,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:23,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:23,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:28,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:28,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:33,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:33,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:38,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:38,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:43,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:43,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:48,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:48,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:53,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:53,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:32:58,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:32:58,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:03,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:03,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:08,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:08,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:13,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:13,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:18,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:18,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:23,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:23,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:28,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:28,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:33,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:33,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:38,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:38,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:43,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:43,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
2025-11-16 03:33:48,clusterA,0,4,0,4,0.0,0.02,0.0,0.98,0.02,0.0
2025-11-16 03:33:48,clusterB,0,4,0,4,0.0,0.0,0.0,1.0,0.0,0.0
