job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-614e3b650edd,clusterB,DistilBERT,SST-2,2,1763233895.1394045,1763236699.6464252,1763249211.202971,2804.507020711899,12511.556545734406,completed
job-a167a39a5dee,clusterB,DeepSpeech2,ARCTIC,2,1763239735.6449587,1763249211.3906286,,9475.745669841766,,running
job-a167a39a5dee,clusterB,DeepSpeech2,ARCTIC,2,1763239735.6449587,1763249211.3906286,1763249386.9929378,9475.745669841766,175.60230922698975,completed
job-a989c8b3f3cb,clusterB,DeepSpeech2,ARCTIC,2,1763240332.7938168,1763249387.6353152,,9054.841498374939,,running
job-5adafa9ccb54,clusterB,DistilBERT,SST-2,1,1763240394.858237,1763249387.6633825,,8992.80514550209,,running
job-a989c8b3f3cb,clusterB,DeepSpeech2,ARCTIC,2,1763240332.7938168,1763249387.6353152,1763249507.243603,9054.841498374939,119.6082878112793,completed
job-71edc16723dc,clusterB,DistilBERT,SST-2,2,1763240692.510386,1763249507.8415868,,8815.331200838089,,running
job-5adafa9ccb54,clusterB,DistilBERT,SST-2,1,1763240394.858237,1763249387.6633825,1763251531.8597207,8992.80514550209,2144.1963381767273,completed
job-0353dfff1a17,clusterB,DeepSpeech2,ARCTIC,1,1763242082.1657124,1763251532.1907601,,9450.025047779083,,running
job-0353dfff1a17,clusterB,DeepSpeech2,ARCTIC,1,1763242082.1657124,1763251532.1907601,1763251664.4182284,9450.025047779083,132.227468252182,completed
job-5f822b583946,clusterA,DistilBERT,SST-2,2,1763239351.4536333,1763244993.4921062,1763252462.8531961,5642.038472890854,7469.3610899448395,completed
job-863718ab7985,clusterA,DenseNet-121,TinyImageNet,2,1763242090.5091634,1763252463.2964969,,10372.787333488464,,running
job-53b1cbef3adb,clusterB,DenseNet-121,TinyImageNet,1,1763236136.8927305,1763244978.2990167,1763252652.5929124,8841.406286239624,7674.293895721436,completed
job-71edc16723dc,clusterB,DistilBERT,SST-2,2,1763240692.510386,1763249507.8415868,1763252777.6327128,8815.331200838089,3269.791126012802,completed
job-c53a4b2811d9,clusterB,DeepSpeech2,ARCTIC,4,1763242580.0821958,1763252777.731501,,10197.649305343628,,running
job-c53a4b2811d9,clusterB,DeepSpeech2,ARCTIC,4,1763242580.0821958,1763252777.731501,1763252906.265043,10197.649305343628,128.5335419178009,completed
job-4f2b03d4422f,clusterB,DistilBERT,SST-2,2,1763243638.6776009,1763252906.916016,,9268.238415241241,,running
job-3c27111b74a7,clusterB,DenseNet-121,TinyImageNet,1,1763244182.6694887,1763252906.9356341,,8724.266145467758,,running
job-5511132b058e,clusterB,DistilBERT,SST-2,1,1763244593.6677117,1763252906.9568899,,8313.28917813301,,running
job-5511132b058e,clusterB,DistilBERT,SST-2,1,1763244593.6677117,1763252906.9568899,1763256057.263805,8313.28917813301,3150.3069150447845,completed
job-07e79327fba0,clusterB,DeepSpeech2,ARCTIC,1,1763244896.1531103,1763256057.5314906,,11161.378380298615,,running
job-07e79327fba0,clusterB,DeepSpeech2,ARCTIC,1,1763244896.1531103,1763256057.5314906,1763256243.538717,11161.378380298615,186.00722646713257,completed
job-863718ab7985,clusterA,DenseNet-121,TinyImageNet,2,1763242090.5091634,1763252463.2964969,1763258526.5348265,10372.787333488464,6063.238329648972,completed
job-a9ed7e843183,clusterA,ResNet-18,CIFAR-100,2,1763244940.8769703,1763258527.3427582,,13586.465787887573,,running
job-bc74791d3ac3,clusterB,DenseNet-121,TinyImageNet,1,1763244994.659343,1763258527.3733795,,13532.714036464691,,running
job-a9ed7e843183,clusterA,ResNet-18,CIFAR-100,2,1763244940.8769703,1763258527.3427582,1763259922.933873,13586.465787887573,1395.5911147594452,completed
job-21147f4335a2,clusterA,ResNet-50,CIFAR-10,2,1763245026.9967883,1763259923.9566553,,14896.95986700058,,running
job-21147f4335a2,clusterA,ResNet-50,CIFAR-10,2,1763245026.9967883,1763259923.9566553,1763261464.3890347,14896.95986700058,1540.4323794841766,completed
job-2ae925c1684c,clusterA,ResNet-18,CIFAR-100,2,1763245518.978324,1763261464.7008207,,15945.72249674797,,running
job-2ae925c1684c,clusterA,ResNet-18,CIFAR-100,2,1763245518.978324,1763261464.7008207,1763262245.2826555,15945.72249674797,780.5818347930908,completed
job-6eb1fde2e3b2,clusterA,EfficientNetV2-S,MNIST,1,1763245528.1892245,1763262245.588139,,16717.398914575577,,running
job-6eb1fde2e3b2,clusterA,EfficientNetV2-S,MNIST,1,1763245528.1892245,1763262245.588139,1763262255.3084245,16717.398914575577,9.720285415649414,completed
job-20eb9a7e068c,clusterA,DistilBERT,SST-2,2,1763239643.6593413,1763248907.0015762,1763263548.3317504,9263.34223484993,14641.330174207687,completed
job-c8a85a3f2878,clusterA,DeepSpeech2,ARCTIC,4,1763245804.6571794,1763263549.1656013,,17744.50842189789,,running
job-c8a85a3f2878,clusterA,DeepSpeech2,ARCTIC,4,1763245804.6571794,1763263549.1656013,1763263551.2104049,17744.50842189789,2.0448036193847656,completed
job-423d77998eef,clusterA,DistilBERT,SST-2,2,1763245809.6096945,1763263552.205042,,17742.59534740448,,running
job-2e6003b194ec,clusterA,DeepSpeech2,ARCTIC,1,1763245816.524989,1763263552.2270646,,17735.702075719833,,running
job-2e6003b194ec,clusterA,DeepSpeech2,ARCTIC,1,1763245816.524989,1763263552.2270646,1763263557.315649,17735.702075719833,5.0885844230651855,completed
job-80080b19abe1,clusterA,DistilBERT,SST-2,2,1763246261.1014102,1763263558.2692974,,17297.167887210846,,running
job-3c27111b74a7,clusterB,DenseNet-121,TinyImageNet,1,1763244182.6694887,1763252906.9356341,1763265018.8743236,8724.266145467758,12111.938689470291,completed
job-4f2b03d4422f,clusterB,DistilBERT,SST-2,2,1763243638.6776009,1763252906.916016,1763265117.3293738,9268.238415241241,12210.41335773468,completed
job-2b16ef10c82e,clusterB,ResNet-50,CIFAR-10,2,1763247222.2607257,1763265118.0716658,,17895.810940027237,,running
job-119003435a41,clusterB,DistilBERT,SST-2,1,1763247333.357565,1763265118.1160874,,17784.75852251053,,running
job-2b16ef10c82e,clusterB,ResNet-50,CIFAR-10,2,1763247222.2607257,1763265118.0716658,1763266508.6259327,17895.810940027237,1390.5542669296265,completed
job-968c71e50e3d,clusterB,ResNet-18,CIFAR-100,1,1763247724.5287192,1763266508.7306316,,18784.201912403107,,running
job-a15972eccac3,clusterB,DistilBERT,SST-2,1,1763247770.463111,1763266508.7541113,,18738.29100036621,,running
job-119003435a41,clusterB,DistilBERT,SST-2,1,1763247333.357565,1763265118.1160874,1763267204.5736532,17784.75852251053,2086.4575657844543,completed
job-423d77998eef,clusterA,DistilBERT,SST-2,2,1763245809.6096945,1763263552.205042,1763267346.7872314,17742.59534740448,3794.5821895599365,completed
job-968c71e50e3d,clusterB,ResNet-18,CIFAR-100,1,1763247724.5287192,1763266508.7306316,1763267579.4860194,18784.201912403107,1070.7553877830505,completed
job-a15972eccac3,clusterB,DistilBERT,SST-2,1,1763247770.463111,1763266508.7541113,1763269327.8919876,18738.29100036621,2819.1378762722015,completed
job-bc74791d3ac3,clusterB,DenseNet-121,TinyImageNet,1,1763244994.659343,1763258527.3733795,1763271035.3226821,13532.714036464691,12507.94930267334,completed
job-80080b19abe1,clusterA,DistilBERT,SST-2,2,1763246261.1014102,1763263558.2692974,1763271097.842044,17297.167887210846,7539.572746753693,completed
