ts,event,job_id,queue_len_after,note
2025-11-19 03:22:25,dequeue_start,job-25c2f5490a06,31,"g=4, cluster=clusterB"
2025-11-19 03:22:25,dequeue_start,job-ff9420a3efeb,30,"g=1, cluster=clusterA"
2025-11-19 03:22:25,dequeue_start,job-59aafe3914ff,29,"g=1, cluster=clusterA"
2025-11-19 03:25:32,enqueue,job-bcecf5cd3e92,30,"g=1, batch=64"
2025-11-19 03:26:18,enqueue,job-fb0fd8c4b738,31,"g=1, batch=32"
2025-11-19 03:28:21,dequeue_start,job-c6e3c0052139,30,"g=1, cluster=clusterB"
2025-11-19 03:28:21,dequeue_start,job-722e99f338a9,29,"g=1, cluster=clusterB"
2025-11-19 03:28:21,dequeue_start,job-2064572d9166,28,"g=1, cluster=clusterB"
2025-11-19 03:28:21,dequeue_start,job-573972db6da2,27,"g=1, cluster=clusterB"
2025-11-19 03:47:30,dequeue_start,job-068677de41f8,26,"g=2, cluster=clusterB"
2025-11-19 03:54:39,dequeue_start,job-22de28aadea9,25,"g=2, cluster=clusterB"
2025-11-19 04:18:23,dequeue_start,job-9ad5dfe4f64f,24,"g=2, cluster=clusterB"
2025-11-19 05:04:20,dequeue_start,job-90badb15bed9,23,"g=2, cluster=clusterA"
2025-11-19 05:08:26,dequeue_start,job-4ab0fa14efdb,22,"g=2, cluster=clusterA"
2025-11-19 05:08:26,dequeue_start,job-2b6d0923985c,21,"g=1, cluster=clusterA"
2025-11-19 05:11:05,dequeue_start,job-d4d2944f52aa,20,"g=2, cluster=clusterA"
2025-11-19 05:36:27,dequeue_start,job-07e3d09a9436,19,"g=1, cluster=clusterA"
2025-11-19 05:39:14,dequeue_start,job-9d21c74b9679,18,"g=1, cluster=clusterA"
2025-11-19 06:14:30,dequeue_start,job-7af7af3a176b,17,"g=4, cluster=clusterA"
2025-11-19 06:14:31,dequeue_start,job-5159a589bccc,16,"g=2, cluster=clusterB"
2025-11-19 06:17:32,dequeue_start,job-927122577ccd,15,"g=1, cluster=clusterA"
2025-11-19 06:17:32,dequeue_start,job-b7ab45eecf05,14,"g=1, cluster=clusterA"
2025-11-19 06:17:32,dequeue_start,job-ca431e7bd3f6,13,"g=1, cluster=clusterA"
2025-11-19 06:21:32,dequeue_start,job-059ce15e7f87,12,"g=2, cluster=clusterA"
2025-11-19 07:02:51,dequeue_start,job-5c8277534b02,11,"g=1, cluster=clusterA"
2025-11-19 09:50:12,dequeue_start,job-c6aaa0d5dce8,10,"g=4, cluster=clusterB"
2025-11-19 09:50:12,dequeue_start,job-0d869b4fd666,9,"g=2, cluster=clusterA"
2025-11-19 10:03:21,dequeue_start,job-aa530d7d982e,8,"g=1, cluster=clusterA"
2025-11-19 10:19:53,dequeue_start,job-98d0283b376b,7,"g=4, cluster=clusterB"
2025-11-19 10:19:53,dequeue_start,job-f23acd42074b,6,"g=2, cluster=clusterA"
2025-11-19 10:23:33,dequeue_start,job-cb69326130c3,5,"g=1, cluster=clusterB"
2025-11-19 10:23:33,dequeue_start,job-188262f92604,4,"g=2, cluster=clusterB"
2025-11-19 10:27:45,dequeue_start,job-2720edebd74d,3,"g=2, cluster=clusterB"
2025-11-19 10:52:15,dequeue_start,job-bd348cbbeb29,2,"g=1, cluster=clusterB"
2025-11-19 10:52:15,dequeue_start,job-bcecf5cd3e92,1,"g=1, cluster=clusterB"
2025-11-19 10:53:46,dequeue_start,job-fb0fd8c4b738,0,"g=1, cluster=clusterA"
