job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-7a7622e05d1a,clusterA,DistilBERT,SST-2,1,1763476595.669193,1763480994.7875974,1763487353.058301,4399.118404388428,6358.270703554153,completed
job-90df451b95f0,clusterA,DistilBERT,SST-2,1,1763476650.3709588,1763482181.1333385,1763488339.8786201,5530.762379646301,6158.74528169632,completed
job-35e59f038d19,clusterB,DenseNet-121,TinyImageNet,2,1763477866.6446831,1763485735.9836593,1763489994.0125253,7869.338976144791,4258.028866052628,completed
job-9b302132f812,clusterB,EfficientNetV2-S,MNIST,1,1763477909.2719214,1763485736.0110111,1763490144.4758627,7826.739089727402,4408.464851617813,completed
job-25c2f5490a06,clusterB,DeepSpeech2,ARCTIC,4,1763478646.2276988,1763490145.0901213,,11498.862422466278,,running
job-ff9420a3efeb,clusterA,DenseNet-121,TinyImageNet,1,1763478744.5635927,1763490145.114225,,11400.550632238388,,running
job-59aafe3914ff,clusterA,EfficientNetV2-S,MNIST,1,1763479236.959944,1763490145.136193,,10908.176249027252,,running
job-25c2f5490a06,clusterB,DeepSpeech2,ARCTIC,4,1763478646.2276988,1763490145.0901213,1763490500.5588152,11498.862422466278,355.4686939716339,completed
job-c6e3c0052139,clusterB,ResNet-18,CIFAR-100,1,1763479610.0088668,1763490501.558303,,10891.549436330795,,running
job-722e99f338a9,clusterB,ResNet-50,CIFAR-10,1,1763480907.4031942,1763490501.5834854,,9594.180291175842,,running
job-2064572d9166,clusterB,DeepSpeech2,ARCTIC,1,1763480956.3621182,1763490501.60752,,9545.245401859283,,running
job-573972db6da2,clusterB,DistilBERT,SST-2,1,1763481713.2210104,1763490501.6319985,,8788.410988092422,,running
job-2064572d9166,clusterB,DeepSpeech2,ARCTIC,1,1763480956.3621182,1763490501.60752,1763490786.0132005,9545.245401859283,284.4056804180145,completed
job-c6e3c0052139,clusterB,ResNet-18,CIFAR-100,1,1763479610.0088668,1763490501.558303,1763491650.5087595,10891.549436330795,1148.9504563808441,completed
job-068677de41f8,clusterB,DeepSpeech2,ARCTIC,2,1763481785.6922407,1763491650.9734795,,9865.281238794327,,running
job-068677de41f8,clusterB,DeepSpeech2,ARCTIC,2,1763481785.6922407,1763491650.9734795,1763492077.987751,9865.281238794327,427.01427149772644,completed
job-22de28aadea9,clusterB,DistilBERT,SST-2,2,1763481959.1336415,1763492079.0377424,,10119.904100894928,,running
