epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss
1,0,111.73266768455505,5.211933612823486,117.03428196907043,33.3,164.337152,1182.347264,0.0,45.0,0.9887762218804833,98.28,99.97,0.9824987649917603,,0.5,64,4,0.001,,0.5149375651041667,0.05247208862304688,0.5049615559895834,0.05004058532714844
2,0,117.91926264762878,5.08611273765564,123.05278420448303,9.9,9148.894208,2666.299392,0.0,55.0,55.04664611304981,99.08,100.0,0.9908314347267151,,0.5,64,4,0.001,,0.07164044596354166,0.029103497314453126,0.071292626953125,0.03064017333984375
3,0,115.51749110221863,4.989717960357666,120.59859681129456,11.1,507.787264,2701.459456,0.0,62.0,3.055231067999448,98.83,99.99,0.9881147742271423,,0.5,64,4,0.001,,0.053390926106770834,0.03869055786132813,0.05059564615885417,0.03990234985351562
4,0,113.69105267524719,4.765669107437134,118.84564733505249,14.3,463.285248,2702.39744,0.0,60.0,2.787473383805524,98.91,100.0,0.9891658425331116,,0.5,64,4,0.001,,0.0402510009765625,0.0336949951171875,0.041322802734375,0.035821328735351564
5,0,120.48428463935852,5.1586363315582275,125.70865797996521,10.7,6173.120512,2703.753216,0.0,62.0,37.14214772973719,99.08,99.98,0.9908232092857361,,0.5,64,4,0.001,,0.034409126790364584,0.02968125,0.03601535237630208,0.032171240234375
6,0,119.35393238067627,4.971811532974243,124.46540451049805,9.9,3863.894016,2704.797696,0.0,61.0,23.24809989944993,99.28,100.0,0.992770254611969,,0.5,64,4,0.001,,0.036436271158854165,0.0224587158203125,0.03516700439453125,0.020311216735839844
7,0,119.9205424785614,5.058126926422119,125.02544164657593,10.6,507.787264,2704.973824,0.0,61.0,3.055231067999448,99.19,99.99,0.9918524622917175,,0.5,64,4,0.001,,0.031371488444010415,0.02695074462890625,0.03182891235351563,0.028527810668945313
8,0,120.3227767944336,4.97169828414917,125.4148530960083,10.6,507.787264,2705.190912,0.0,62.0,3.055231067999448,99.39,99.98,0.9938963651657104,,0.5,64,4,0.001,,0.029076590983072918,0.02173797607421875,0.027960194905598958,0.02358179168701172
9,0,118.98805379867554,5.102272033691406,124.13579773902893,10.6,507.787264,2705.44896,0.0,60.0,3.055231067999448,99.21,99.99,0.9919922351837158,,0.5,64,4,0.001,,0.028809346516927084,0.025229733276367187,0.0293236083984375,0.02409242401123047
10,0,119.73349094390869,5.1408679485321045,124.94606041908264,10.4,507.787264,2704.850944,0.0,62.0,3.055231067999448,98.03,99.97,0.9802728295326233,,0.5,64,4,0.001,,0.02467446492513021,0.0653153076171875,0.02449697265625,0.05789442749023437
11,0,119.37465310096741,5.222912073135376,124.64658713340759,11.0,8061.19936,2705.75616,0.0,63.0,48.50225375091185,99.11,100.0,0.9912289381027222,,0.5,64,4,0.001,,0.02627589111328125,0.029556475830078126,0.02676605021158854,0.03205611877441406
12,0,118.6510169506073,5.047000885009766,123.77704954147339,13.6,8829.252608,2705.829888,0.0,62.0,53.123441227499455,99.38,100.0,0.9937476515769958,,0.5,64,4,0.001,,0.024426765950520832,0.020909091186523437,0.025537327067057292,0.02519552001953125
13,0,120.7711775302887,5.162027835845947,125.98563313484192,10.8,4846.75328,2705.821696,0.0,62.0,29.161722338873442,99.21,100.0,0.9920900464057922,,0.5,64,4,0.001,,0.022577534993489582,0.027364959716796877,0.021261014811197916,0.03038231506347656
14,0,119.45284652709961,5.109512090682983,124.63422656059265,10.8,3281.475584,2705.199104,0.0,62.0,19.743831450484016,99.26,100.0,0.9925403594970703,,0.5,64,4,0.001,,0.01993780517578125,0.02429345703125,0.018297580973307293,0.022272486877441405
15,0,119.3248918056488,5.1967103481292725,124.58114075660706,10.5,507.787264,2705.498112,0.0,61.0,3.055231067999448,99.32,100.0,0.9931599497795105,,0.5,64,4,0.001,,0.01996170654296875,0.02257339172363281,0.020135664876302084,0.024932696533203125
16,0,122.23190236091614,5.091514587402344,127.37431836128235,10.1,507.787264,2705.108992,0.0,63.0,3.055231067999448,99.05,100.0,0.9904901385307312,,0.5,64,4,0.001,,0.018208671061197917,0.033770486450195314,0.01799659220377604,0.03506630859375
17,0,121.56539916992188,4.972549676895142,126.85411262512207,10.3,463.286784,2705.272832,0.0,63.0,2.787482625539717,99.6,100.0,0.9959724545478821,,0.5,64,4,0.001,,0.0182800537109375,0.01466397705078125,0.019571026611328125,0.015532247924804687
18,0,121.01395153999329,4.988742113113403,126.23232984542847,10.6,4936.952832,2705.32608,0.0,62.0,29.70443085704146,99.58,100.0,0.9957683682441711,,0.5,64,4,0.001,,0.018167830403645835,0.014971937561035157,0.01839700724283854,0.015957572937011718
19,0,113.57408738136292,4.903112173080444,118.71907615661621,13.4,463.285248,2705.32608,0.0,63.0,2.787473383805524,99.4,100.0,0.9939075112342834,,0.5,64,4,0.001,,0.015340162150065104,0.019843122863769533,0.015058499145507812,0.023268955993652345
20,0,119.7503879070282,5.144610166549683,124.95808267593384,10.7,10284.355072,2704.97792,0.0,63.0,61.87843484454171,99.39,99.99,0.9938321709632874,,0.5,64,4,0.001,,0.01522302042643229,0.020743782043457032,0.014704986572265625,0.0193272705078125
