ts,node_id,gpu_index,gpu_util,power_w,mem_used_mb,mem_total_mb
2025-12-02 00:01:44,node_8006,0,0.0,17.916,317.3125,24564.0
2025-12-02 00:01:45,node_8008,0,0.0,16.202,317.3125,24564.0
2025-12-02 00:01:46,node_8005,0,0.0,17.152,317.3125,24564.0
2025-12-02 00:01:47,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:01:47,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-02 00:01:47,node_8001,0,0.0,10.406,453.75,16303.0
2025-12-02 00:01:47,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-02 00:01:47,node_8007,0,0.0,15.246,317.3125,24564.0
2025-12-02 00:01:49,node_8006,0,0.0,17.966,317.3125,24564.0
2025-12-02 00:01:50,node_8008,0,0.0,16.395,317.3125,24564.0
2025-12-02 00:01:51,node_8005,0,0.0,17.213,317.3125,24564.0
2025-12-02 00:01:52,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:01:52,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-02 00:01:52,node_8001,0,0.0,10.467,453.75,16303.0
2025-12-02 00:01:52,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-02 00:01:52,node_8007,0,0.0,15.298,317.3125,24564.0
2025-12-02 00:01:54,node_8006,0,0.0,17.909,317.3125,24564.0
2025-12-02 00:01:55,node_8008,0,0.0,16.46,317.3125,24564.0
2025-12-02 00:01:56,node_8005,0,0.0,17.091,317.3125,24564.0
2025-12-02 00:01:57,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:01:57,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-02 00:01:57,node_8001,0,0.0,10.366,453.75,16303.0
2025-12-02 00:01:57,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-02 00:01:57,node_8007,0,0.0,15.194,317.3125,24564.0
2025-12-02 00:01:59,node_8006,0,0.0,18.022,317.3125,24564.0
2025-12-02 00:02:00,node_8008,0,0.0,16.412,317.3125,24564.0
2025-12-02 00:02:01,node_8005,0,0.0,17.174,317.3125,24564.0
2025-12-02 00:02:02,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-02 00:02:02,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:02:02,node_8001,0,0.0,10.314,453.75,16303.0
2025-12-02 00:02:02,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-02 00:02:02,node_8007,0,0.0,15.303,317.3125,24564.0
2025-12-02 00:02:04,node_8006,0,0.0,18.067,317.3125,24564.0
2025-12-02 00:02:05,node_8008,0,0.0,16.329,317.3125,24564.0
2025-12-02 00:02:06,node_8005,0,0.0,17.231,317.3125,24564.0
2025-12-02 00:02:07,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-02 00:02:07,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:02:07,node_8001,0,0.0,10.457,453.75,16303.0
2025-12-02 00:02:07,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-02 00:02:07,node_8007,0,0.0,15.494,317.3125,24564.0
2025-12-02 00:02:09,node_8006,0,0.0,17.979,317.3125,24564.0
2025-12-02 00:02:11,node_8008,0,0.0,16.333,317.3125,24564.0
2025-12-02 00:02:11,node_8005,0,0.0,17.266,317.3125,24564.0
2025-12-02 00:02:12,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:02:12,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-02 00:02:12,node_8001,0,0.0,10.298,453.75,16303.0
2025-12-02 00:02:12,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-02 00:02:12,node_8007,0,0.0,15.286,317.3125,24564.0
2025-12-02 00:02:14,node_8006,0,0.0,18.128,317.3125,24564.0
2025-12-02 00:02:16,node_8008,0,0.0,16.356,317.3125,24564.0
2025-12-02 00:02:16,node_8005,0,0.0,17.033,317.3125,24564.0
2025-12-02 00:02:17,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:02:17,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-02 00:02:17,node_8001,0,0.0,10.238,453.75,16303.0
2025-12-02 00:02:17,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-02 00:02:17,node_8007,0,0.0,15.301,317.3125,24564.0
2025-12-02 00:02:19,node_8006,0,0.0,18.074,317.3125,24564.0
2025-12-02 00:02:21,node_8008,0,0.0,16.539,317.3125,24564.0
2025-12-02 00:02:21,node_8005,0,0.0,17.054,317.3125,24564.0
2025-12-02 00:02:22,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:02:22,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-02 00:02:22,node_8001,0,0.0,10.402,453.75,16303.0
2025-12-02 00:02:23,node_8007,0,0.0,15.236,317.3125,24564.0
2025-12-02 00:02:23,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-02 00:02:24,node_8006,0,0.0,18.143,317.3125,24564.0
2025-12-02 00:02:26,node_8008,0,0.0,16.322,317.3125,24564.0
2025-12-02 00:02:26,node_8005,0,0.0,17.155,317.3125,24564.0
2025-12-02 00:02:27,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-02 00:02:27,node_8003,2,0.0,0.0,0.0,16384.0
