ts,node_id,gpu_index,gpu_util,power_w,mem_used_mb,mem_total_mb
2026-01-24 23:36:31,node_8005,0,0.0,17.876,317.3125,24564.0
2026-01-24 23:36:32,node_8006,0,0.0,17.574,317.3125,24564.0
2026-01-24 23:36:32,node_8008,0,0.0,16.105,317.3125,24564.0
2026-01-24 23:36:33,node_8001,0,0.0,10.463,453.75,16303.0
2026-01-24 23:36:33,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:36:33,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:36:33,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:36:35,node_8007,0,0.0,15.562,317.3125,24564.0
2026-01-24 23:36:36,node_8005,0,0.0,17.855,317.3125,24564.0
2026-01-24 23:36:37,node_8006,0,0.0,17.388,317.3125,24564.0
2026-01-24 23:36:37,node_8008,0,0.0,16.174,317.3125,24564.0
2026-01-24 23:36:38,node_8001,0,0.0,10.451,453.75,16303.0
2026-01-24 23:36:38,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:36:38,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:36:38,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:36:40,node_8007,0,0.0,15.514,317.3125,24564.0
2026-01-24 23:36:41,node_8005,0,0.0,17.769,317.3125,24564.0
2026-01-24 23:36:42,node_8006,0,0.0,17.534,317.3125,24564.0
2026-01-24 23:36:42,node_8008,0,0.0,15.988,317.3125,24564.0
2026-01-24 23:36:43,node_8001,0,0.0,10.419,453.75,16303.0
2026-01-24 23:36:43,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:36:43,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:36:43,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:36:45,node_8007,0,0.0,15.508,317.3125,24564.0
2026-01-24 23:36:46,node_8005,0,0.0,17.761,317.3125,24564.0
2026-01-24 23:36:47,node_8006,0,0.0,17.469,317.3125,24564.0
2026-01-24 23:36:47,node_8008,0,0.0,15.948,317.3125,24564.0
2026-01-24 23:36:48,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:36:48,node_8001,0,0.0,10.461,453.75,16303.0
2026-01-24 23:36:48,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:36:49,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:36:50,node_8007,0,0.0,15.486,317.3125,24564.0
2026-01-24 23:36:51,node_8005,0,0.0,17.795,317.3125,24564.0
2026-01-24 23:36:52,node_8006,0,0.0,17.584,317.3125,24564.0
2026-01-24 23:36:52,node_8008,0,0.0,16.028,317.3125,24564.0
2026-01-24 23:36:53,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:36:53,node_8001,0,0.0,10.477,453.75,16303.0
2026-01-24 23:36:53,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:36:54,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:36:55,node_8007,0,0.0,15.404,317.3125,24564.0
2026-01-24 23:36:56,node_8005,0,0.0,17.658,317.3125,24564.0
2026-01-24 23:36:57,node_8006,0,0.0,17.548,317.3125,24564.0
2026-01-24 23:36:57,node_8008,0,0.0,16.005,317.3125,24564.0
2026-01-24 23:36:58,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:36:58,node_8001,0,0.0,10.474,453.75,16303.0
2026-01-24 23:36:59,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:36:59,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:37:00,node_8007,0,0.0,15.513,317.3125,24564.0
2026-01-24 23:37:02,node_8005,0,0.0,17.647,317.3125,24564.0
2026-01-24 23:37:02,node_8006,0,0.0,17.556,317.3125,24564.0
2026-01-24 23:37:02,node_8008,0,0.0,16.069,317.3125,24564.0
2026-01-24 23:37:03,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:37:03,node_8001,0,0.0,10.571,453.75,16303.0
2026-01-24 23:37:04,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:37:04,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:37:05,node_8007,0,0.0,15.415,317.3125,24564.0
2026-01-24 23:37:07,node_8005,0,0.0,17.708,317.3125,24564.0
2026-01-24 23:37:07,node_8006,0,0.0,17.53,317.3125,24564.0
2026-01-24 23:37:07,node_8008,0,0.0,16.105,317.3125,24564.0
2026-01-24 23:37:08,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:37:08,node_8001,0,0.0,10.449,453.75,16303.0
2026-01-24 23:37:09,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:37:09,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:37:10,node_8007,0,0.0,15.431,317.3125,24564.0
2026-01-24 23:37:12,node_8005,0,0.0,17.886,317.3125,24564.0
2026-01-24 23:37:12,node_8006,0,0.0,17.477,317.3125,24564.0
2026-01-24 23:37:12,node_8008,0,0.0,16.226,317.3125,24564.0
2026-01-24 23:37:13,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:37:13,node_8001,0,0.0,10.659,453.75,16303.0
2026-01-24 23:37:14,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:37:14,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:37:15,node_8007,0,0.0,15.44,317.3125,24564.0
2026-01-24 23:37:17,node_8005,0,0.0,17.764,317.3125,24564.0
2026-01-24 23:37:17,node_8006,0,0.0,17.518,317.3125,24564.0
2026-01-24 23:37:17,node_8008,0,0.0,16.089,317.3125,24564.0
2026-01-24 23:37:18,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:37:18,node_8001,0,0.0,10.548,453.75,16303.0
2026-01-24 23:37:19,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:37:19,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:37:20,node_8007,0,0.0,15.377,317.3125,24564.0
2026-01-24 23:37:22,node_8005,0,0.0,17.734,317.3125,24564.0
2026-01-24 23:37:22,node_8006,0,0.0,17.599,317.3125,24564.0
2026-01-24 23:37:23,node_8008,0,0.0,16.083,317.3125,24564.0
2026-01-24 23:37:23,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:37:23,node_8001,0,0.0,10.472,453.75,16303.0
2026-01-24 23:37:24,node_8004,3,0.0,0.0,0.0,16384.0
2026-01-24 23:37:24,node_8002,1,0.0,0.0,0.0,16384.0
2026-01-24 23:37:25,node_8007,0,0.0,15.389,317.3125,24564.0
2026-01-24 23:37:27,node_8005,0,0.0,17.871,317.3125,24564.0
2026-01-24 23:37:27,node_8006,0,0.0,17.534,317.3125,24564.0
2026-01-24 23:37:28,node_8008,0,0.0,16.118,317.3125,24564.0
2026-01-24 23:37:28,node_8003,2,0.0,0.0,0.0,16384.0
2026-01-24 23:37:28,node_8001,0,0.0,10.435,453.75,16303.0
