ts,event,job_id,queue_len_after,note
2025-11-19 18:46:53,dequeue_start,job-c5f8bc2b897f,11,"SJF g=1, cluster=clusterA, T_est=2303.80s"
2025-11-19 19:04:20,dequeue_start,job-10a9e78eeaab,10,"SJF g=2, cluster=clusterA, T_est=62.80s"
2025-11-19 19:06:05,enqueue,job-16089ca2050c,11,"SJF g=1, T_est=64.00s, batch=32"
2025-11-19 19:06:13,enqueue,job-f6666f135162,12,"SJF g=1, T_est=1060.00s, batch=128"
2025-11-19 19:11:13,dequeue_start,job-cbe83806a11d,11,"SJF g=2, cluster=clusterA, T_est=62.80s"
2025-11-19 19:14:22,enqueue,job-2193ef4c949a,12,"SJF g=4, T_est=71.20s, batch=16"
2025-11-19 19:14:52,dequeue_start,job-16089ca2050c,11,"SJF g=1, cluster=clusterA, T_est=64.00s"
2025-11-19 19:15:22,dequeue_start,job-4178d0b0106c,10,"SJF g=2, cluster=clusterA, T_est=62.80s"
2025-11-19 19:17:35,dequeue_start,job-f6666f135162,9,"SJF g=1, cluster=clusterA, T_est=1060.00s"
2025-11-19 19:18:00,dequeue_start,job-34d52e9251fe,8,"SJF g=2, cluster=clusterA, T_est=2868.80s"
2025-11-19 19:32:01,enqueue,job-f33af1fcc4c2,9,"SJF g=2, T_est=2868.80s, batch=16"
2025-11-19 19:41:05,enqueue,job-3f2533ccf131,10,"SJF g=1, T_est=5941.80s, batch=16"
2025-11-19 19:41:06,dequeue_start,job-3f2533ccf131,9,"SJF g=1, cluster=clusterA, T_est=5941.80s"
2025-11-19 19:43:22,dequeue_start,job-6beb14fe9503,8,"SJF g=2, cluster=clusterB, T_est=2868.80s"
2025-11-19 19:47:56,enqueue,job-4bde1e57e0e0,9,"SJF g=1, T_est=2303.80s, batch=32"
2025-11-19 19:52:59,enqueue,job-21fb9380f552,10,"SJF g=1, T_est=64.00s, batch=16"
2025-11-19 19:53:43,enqueue,job-a32f9d9068e7,11,"SJF g=2, T_est=4036.20s, batch=64"
2025-11-19 19:54:37,enqueue,job-65083ff18988,12,"SJF g=1, T_est=5941.80s, batch=16"
2025-11-19 19:55:10,enqueue,job-4d417de02b19,13,"SJF g=4, T_est=6158.40s, batch=64"
2025-11-19 20:03:22,enqueue,job-856ae1e5bd3e,14,"SJF g=2, T_est=1036.00s, batch=64"
2025-11-19 20:03:31,enqueue,job-11c3b7776fdd,15,"SJF g=1, T_est=4072.20s, batch=64"
2025-11-19 20:08:07,enqueue,job-3a8c4ee7d728,16,"SJF g=4, T_est=71.20s, batch=32"
2025-11-19 20:08:12,enqueue,job-6a3ce30a1090,17,"SJF g=2, T_est=2868.80s, batch=64"
2025-11-19 20:08:19,enqueue,job-8908422ab1b6,18,"SJF g=1, T_est=64.00s, batch=32"
2025-11-19 20:15:44,enqueue,job-e1146e4f36d0,19,"SJF g=2, T_est=2868.80s, batch=32"
2025-11-19 20:17:07,dequeue_start,job-21fb9380f552,18,"SJF g=1, cluster=clusterB, T_est=64.00s"
2025-11-19 20:17:07,dequeue_start,job-8908422ab1b6,17,"SJF g=1, cluster=clusterB, T_est=64.00s"
2025-11-19 20:21:49,dequeue_start,job-4bde1e57e0e0,16,"SJF g=1, cluster=clusterB, T_est=2303.80s"
2025-11-19 20:22:38,dequeue_start,job-11c3b7776fdd,15,"SJF g=1, cluster=clusterB, T_est=4072.20s"
