job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-f87885ff1209,clusterB,EfficientNetV2-S,MNIST,2,1763537828.9886615,1763538226.351875,1763540769.6074967,397.36321353912354,2543.2556216716766,completed
job-10144083586e,clusterB,DistilBERT,SST-2,2,1763538577.421753,1763540770.2060452,,2192.7842922210693,,running
job-dbf5beb47086,clusterA,DistilBERT,SST-2,2,1763537039.683327,1763537039.7267,1763540816.4757059,0.04337310791015625,3776.749005794525,completed
job-e0bc5e761190,clusterA,EfficientNetV2-S,MNIST,2,1763539370.178355,1763540817.3014166,,1447.123061656952,,running
job-306182a8932d,clusterA,EfficientNetV2-S,MNIST,1,1763537914.8737946,1763537915.7684708,1763541724.948843,0.8946762084960938,3809.180372238159,completed
job-29b77c852448,clusterA,ResNet-18,CIFAR-100,1,1763541684.8871422,1763541725.2950373,,40.4078950881958,,running
job-29b77c852448,clusterA,ResNet-18,CIFAR-100,1,1763541684.8871422,1763541725.2950373,1763542750.4803452,40.4078950881958,1025.1853079795837,completed
job-67bb95eb9db9,clusterA,EfficientNetV2-S,MNIST,1,1763541311.8132043,1763542751.4178798,,1439.6046755313873,,running
job-e0bc5e761190,clusterA,EfficientNetV2-S,MNIST,2,1763539370.178355,1763540817.3014166,1763543318.1700766,1447.123061656952,2500.8686599731445,completed
job-b54ef6797a73,clusterA,DeepSpeech2,ARCTIC,1,1763543031.2953148,1763543319.0693586,,287.77404379844666,,running
job-32dc80277897,clusterA,ResNet-50,CIFAR-10,1,1763542982.3119006,1763543319.0946512,,336.78275060653687,,running
job-b54ef6797a73,clusterA,DeepSpeech2,ARCTIC,1,1763543031.2953148,1763543319.0693586,1763543699.516096,287.77404379844666,380.4467375278473,completed
job-d3b3c605ddf5,clusterA,DenseNet-121,TinyImageNet,1,1763540819.3849847,1763543700.5152133,,2881.1302285194397,,running
job-bc57291b680d,clusterB,EfficientNetV2-S,MNIST,1,1763539984.0437763,1763540595.978035,1763545119.6260397,611.9342586994171,4523.648004770279,completed
job-89806eedb229,clusterB,DistilBERT,SST-2,1,1763543788.1809416,1763545120.05028,,1331.8693385124207,,running
job-32dc80277897,clusterA,ResNet-50,CIFAR-10,1,1763542982.3119006,1763543319.0946512,1763545612.9838996,336.78275060653687,2293.8892483711243,completed
job-c5f8bc2b897f,clusterA,DistilBERT,SST-2,1,1763545077.6511707,1763545613.6241677,,535.9729969501495,,running
job-67bb95eb9db9,clusterA,EfficientNetV2-S,MNIST,1,1763541311.8132043,1763542751.4178798,1763546471.5287335,1439.6046755313873,3720.1108536720276,completed
job-32a6cac12b26,clusterA,DistilBERT,SST-2,1,1763538670.3102307,1763538850.0430398,1763546660.0909507,179.73280906677246,7810.047910928726,completed
job-10a9e78eeaab,clusterA,DeepSpeech2,ARCTIC,2,1763543860.676547,1763546660.8432095,,2800.166662454605,,running
job-10a9e78eeaab,clusterA,DeepSpeech2,ARCTIC,2,1763543860.676547,1763546660.8432095,1763547072.7281458,2800.166662454605,411.88493633270264,completed
job-cbe83806a11d,clusterA,DeepSpeech2,ARCTIC,2,1763544418.387389,1763547073.3336565,,2654.946267604828,,running
job-c5f8bc2b897f,clusterA,DistilBERT,SST-2,1,1763545077.6511707,1763545613.6241677,1763547291.713357,535.9729969501495,1678.0891892910004,completed
