epoch,rank,train_time,eval_time,total_time,cpu_usage,gpu_usage,memory_usage,cpu_temp,gpu_temp,gpu_mem_percent,accuracy,top5_accuracy,f1_score,ckf_dim,shard_pct,batch_size,num_workers,lr,all_allocs,global_train_loss,global_eval_loss,local_train_loss,local_eval_loss,epoch_power_dt_sec,gpu_power_w,cpu_power_w
1,0,123.3541784286499,4.416486740112305,128.14421486854553,16.7,239.543808,2271.76448,0.0,60.0,1.4412761725912344,12.2875424915017,32.37352529494101,0.09712070226669312,[-0.02363396  0.00600242  0.01041554],0.3333333333333333,64,4,0.0010777124575084983,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010777124575084983, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010777124575084983, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010777124575084983, ""num_workers"": 5}]",4.62643,4.097741779769046,4.641642197671977,4.093500733447061,128.1439654827118,,
2,0,124.57706022262573,3.8907504081726074,128.8476276397705,16.4,243.161088,2627.203072,0.0,60.0,1.463040456615603,18.33633273345331,42.03159368126375,0.15568795800209045,[-0.01361421 -0.00895283 -0.03975914],0.3333333333333333,64,4,0.0010716636672665467,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010716636672665467, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010716636672665467, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010716636672665467, ""num_workers"": 4}]",4.0549290625,3.7207050777344532,4.050960197101971,3.755456916429214,128.84727787971497,,
3,0,124.53731751441956,3.9547278881073,128.68818020820618,15.8,8551.318528,2630.725632,0.0,60.0,51.451180231067994,24.60507898420316,50.4499100179964,0.22821329534053802,[ 0.00360164 -0.03657565 -0.00396571],0.3333333333333333,64,4,0.001065394921015797,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.001065394921015797, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.001065394921015797, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.001065394921015797, ""num_workers"": 4}]",3.676805625,3.3484978785492903,3.679510779482795,3.370604590019496,128.68787550926208,,
4,0,127.4029188156128,3.7262232303619385,131.6296088695526,15.4,8549.965312,2631.65952,0.0,62.0,51.44303826324402,30.133973205358927,57.21855628874225,0.28255152702331543,[0.06341576 0.03294683 0.02503117],0.3333333333333333,64,5,0.0010598660267946412,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010598660267946412, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010598660267946412, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010598660267946412, ""num_workers"": 4}]",3.3895896875,3.0118234165666866,3.3891969388443886,3.062562682775945,131.6292896270752,,
5,0,125.92689895629883,4.106569290161133,130.12697625160217,14.2,243.161088,2765.303808,0.0,51.0,1.463040456615603,34.40311937612478,61.65766846630674,0.33038046956062317,[ 0.02878189 -0.01207194 -0.02952262],0.3333333333333333,64,4,0.0010555968806238753,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010555968806238753, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010555968806238753, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010555968806238753, ""num_workers"": 4}]",3.1722240625,2.8005898820235955,3.1784497532475324,2.829102441230504,130.1268208026886,,
6,0,122.91478633880615,3.933741807937622,127.01206946372986,11.6,243.161088,2766.893056,0.0,33.0,1.463040456615603,36.5626874625075,64.26714657068587,0.3541983962059021,[-0.01412433  0.04101437 -0.0130205 ],0.3333333333333333,64,4,0.0010534373125374926,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010534373125374926, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010534373125374926, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010534373125374926, ""num_workers"": 4}]",3.01173125,2.6862404862777445,3.0119729322293223,2.7230162365964308,127.01181149482727,,
7,0,122.96715354919434,3.957791805267334,127.82409644126892,11.7,243.160576,2767.204352,0.0,29.0,1.4630373760375384,40.551889622075585,67.71645670865827,0.39142119884490967,[-0.00238236 -0.00966892  0.01312555],0.3333333333333333,64,4,0.0010494481103779246,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010494481103779246, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010494481103779246, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010494481103779246, ""num_workers"": 4}]",2.86357375,2.5048429767171565,2.855728557285573,2.54085569604829,127.8238742351532,,
8,0,122.93488097190857,3.8279318809509277,127.09583616256714,10.6,271.819264,2769.092608,0.0,27.0,1.6354696526093726,43.17136572685463,70.38592281543691,0.4239683151245117,[-0.02275784 -0.04287369  0.00022495],0.3333333333333333,64,4,0.0010468286342731454,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010468286342731454, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010468286342731454, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010468286342731454, ""num_workers"": 4}]",2.7445203125,2.3607415235702858,2.7474012240122403,2.3963677967531494,127.09552812576294,,
9,0,122.85715961456299,3.8213186264038086,126.97367334365845,11.0,243.161088,2768.46592,0.0,27.0,1.463040456615603,44.05118976204759,71.38572285542891,0.43202051520347595,[0.02704501 0.05769411 0.02336348],0.3333333333333333,64,4,0.0010459488102379524,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010459488102379524, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010459488102379524, ""num_workers"": 5}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010459488102379524, ""num_workers"": 4}]",2.6370634375,2.3163851604679064,2.6335311009360094,2.353899044409868,126.97335362434387,,
10,0,119.65858721733093,3.9008700847625732,124.10405850410461,12.1,6268.953088,2768.039936,0.0,26.0,37.71874876776877,46.030793841231755,73.29534093181364,0.45368123054504395,[-0.0104461   0.01226092 -0.00887027],0.3333333333333333,64,4,0.0010439692061587683,"[{""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010439692061587683, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010439692061587683, ""num_workers"": 4}, {""shard_pct"": 0.3333333333333333, ""batch_size"": 64, ""lr"": 0.0010439692061587683, ""num_workers"": 4}]",2.544406875,2.228708359890522,2.5476411795367953,2.2542698979735305,124.1037085056305,,
