ts,event,job_id,queue_len_after,note
2026-01-20 04:19:49,dequeue_start,job-222899da58d5,22,"g=4, cluster=clusterB"
2026-01-20 04:21:53,dequeue_start,job-2c23297e6a3c,21,"g=4, cluster=clusterB"
2026-01-20 04:23:43,enqueue,job-6a96f9f7a4d6,22,"g=4, batch=16"
2026-01-20 04:25:35,enqueue,job-5555d46ab7da,23,"g=1, batch=32"
2026-01-20 04:29:43,dequeue_start,job-4a1b7b55fdfb,22,"g=4, cluster=clusterA"
2026-01-20 04:32:06,enqueue,job-1c613de17aab,23,"g=4, batch=64"
2026-01-20 04:32:52,enqueue,job-142047202671,24,"g=2, batch=64"
2026-01-20 04:39:43,enqueue,job-bd8783a25de9,25,"g=1, batch=64"
2026-01-20 04:42:41,enqueue,job-325d8eddba46,26,"g=2, batch=16"
2026-01-20 04:42:44,enqueue,job-47b8ff222616,27,"g=2, batch=32"
2026-01-20 04:52:40,dequeue_start,job-480eadba49d4,26,"g=1, cluster=clusterB"
2026-01-20 04:52:40,dequeue_start,job-aaf78681d642,25,"g=1, cluster=clusterB"
2026-01-20 04:52:40,dequeue_start,job-285ca709b882,24,"g=1, cluster=clusterB"
2026-01-20 04:52:40,dequeue_start,job-22211568b45c,23,"g=1, cluster=clusterB"
2026-01-20 04:57:05,dequeue_start,job-612fb2c9dcb7,22,"g=1, cluster=clusterB"
2026-01-20 05:31:52,dequeue_start,job-d404a5f30621,21,"g=4, cluster=clusterA"
2026-01-20 05:40:13,dequeue_start,job-d0e39c1990b0,20,"g=2, cluster=clusterB"
2026-01-20 06:03:33,dequeue_start,job-9879e4ee1b8c,19,"g=2, cluster=clusterA"
2026-01-20 06:03:33,dequeue_start,job-40edb8dbf32f,18,"g=1, cluster=clusterA"
2026-01-20 06:04:03,dequeue_start,job-9d97ed9b6771,17,"g=2, cluster=clusterB"
2026-01-20 07:06:32,dequeue_start,job-b16d8c5010bf,16,"g=4, cluster=clusterA"
2026-01-20 07:06:32,dequeue_start,job-bb7de4adf060,15,"g=2, cluster=clusterB"
2026-01-20 07:35:50,dequeue_start,job-fc7c990fb444,14,"g=1, cluster=clusterB"
2026-01-20 07:35:50,dequeue_start,job-5e8ceabb4537,13,"g=1, cluster=clusterB"
2026-01-20 07:54:04,dequeue_start,job-06664f728e6c,12,"g=1, cluster=clusterB"
2026-01-20 07:58:15,dequeue_start,job-66c9f8637305,11,"g=1, cluster=clusterB"
2026-01-20 08:08:06,dequeue_start,job-6324da136d80,10,"g=4, cluster=clusterA"
2026-01-20 08:08:06,dequeue_start,job-fdda4f91642b,9,"g=1, cluster=clusterB"
2026-01-20 08:52:48,dequeue_start,job-c6af22f4a075,8,"g=2, cluster=clusterB"
2026-01-20 08:55:29,dequeue_start,job-3d9efd5f6965,7,"g=2, cluster=clusterB"
2026-01-20 09:37:46,dequeue_start,job-6a96f9f7a4d6,6,"g=4, cluster=clusterB"
2026-01-20 10:06:28,dequeue_start,job-5555d46ab7da,5,"g=1, cluster=clusterA"
2026-01-20 10:09:18,dequeue_start,job-1c613de17aab,4,"g=4, cluster=clusterA"
2026-01-20 10:41:54,dequeue_start,job-142047202671,3,"g=2, cluster=clusterB"
2026-01-20 10:41:54,dequeue_start,job-bd8783a25de9,2,"g=1, cluster=clusterB"
2026-01-20 10:44:20,dequeue_start,job-325d8eddba46,1,"g=2, cluster=clusterA"
2026-01-20 10:44:20,dequeue_start,job-47b8ff222616,0,"g=2, cluster=clusterA"
