ts,event,job_id,queue_len_after,note
2025-11-15 17:35:16,enqueue,job-2600ae54821d,1,"g=2, batch=64"
2025-11-15 17:35:16,dequeue_start,job-2600ae54821d,0,"g=2, cluster=clusterA"
2025-11-15 17:39:38,enqueue,job-4db89ad4a87c,1,"g=2, batch=128"
2025-11-15 17:39:39,dequeue_start,job-4db89ad4a87c,0,"g=2, cluster=clusterB"
2025-11-15 17:46:20,enqueue,job-246d7bf5c682,1,"g=2, batch=64"
2025-11-15 17:46:20,dequeue_start,job-246d7bf5c682,0,"g=2, cluster=clusterB"
2025-11-15 17:51:25,enqueue,job-7b5e3198d94d,1,"g=1, batch=32"
2025-11-15 17:51:25,dequeue_start,job-7b5e3198d94d,0,"g=1, cluster=clusterA"
2025-11-15 17:51:25,enqueue,job-940cc1f75109,1,"g=2, batch=64"
2025-11-15 17:51:26,dequeue_start,job-940cc1f75109,0,"g=2, cluster=clusterB"
2025-11-15 17:59:03,enqueue,job-e9f2a4290a76,1,"g=4, batch=32"
2025-11-15 18:03:52,enqueue,job-21993506e6d2,2,"g=2, batch=64"
2025-11-15 18:05:47,enqueue,job-0f5b95bddd08,3,"g=1, batch=64"
2025-11-15 18:07:50,enqueue,job-75baf87d40c7,4,"g=1, batch=128"
2025-11-15 18:20:30,enqueue,job-3147013b6118,5,"g=2, batch=16"
2025-11-15 18:22:34,enqueue,job-ff7dfcfd5ea7,6,"g=1, batch=16"
2025-11-15 18:23:47,enqueue,job-7860837b2d0f,7,"g=1, batch=16"
2025-11-15 18:33:08,dequeue_start,job-e9f2a4290a76,6,"g=4, cluster=clusterA"
2025-11-15 18:38:07,enqueue,job-31c7c20f2d59,7,"g=2, batch=256"
2025-11-15 18:39:45,dequeue_start,job-21993506e6d2,6,"g=2, cluster=clusterB"
2025-11-15 18:39:49,dequeue_start,job-0f5b95bddd08,5,"g=1, cluster=clusterB"
2025-11-15 18:39:49,dequeue_start,job-75baf87d40c7,4,"g=1, cluster=clusterB"
2025-11-15 18:46:52,enqueue,job-686c1753fbfe,5,"g=4, batch=32"
2025-11-15 18:47:18,dequeue_start,job-3147013b6118,4,"g=2, cluster=clusterB"
2025-11-15 18:47:18,dequeue_start,job-ff7dfcfd5ea7,3,"g=1, cluster=clusterB"
2025-11-15 18:47:34,dequeue_start,job-7860837b2d0f,2,"g=1, cluster=clusterB"
2025-11-15 18:47:40,dequeue_start,job-31c7c20f2d59,1,"g=2, cluster=clusterB"
2025-11-15 18:50:48,enqueue,job-8bfa327a9fa6,2,"g=2, batch=32"
2025-11-15 18:51:45,enqueue,job-39c2668a8a7a,3,"g=1, batch=128"
2025-11-15 18:56:29,dequeue_start,job-686c1753fbfe,2,"g=4, cluster=clusterB"
2025-11-15 19:04:35,dequeue_start,job-8bfa327a9fa6,1,"g=2, cluster=clusterA"
2025-11-15 19:04:35,dequeue_start,job-39c2668a8a7a,0,"g=1, cluster=clusterA"
2025-11-15 19:08:08,enqueue,job-9d525ee419ef,1,"g=4, batch=8"
2025-11-15 19:08:27,dequeue_start,job-9d525ee419ef,0,"g=4, cluster=clusterB"
2025-11-15 19:10:19,enqueue,job-441b5dffb447,1,"g=1, batch=32"
2025-11-15 19:10:20,dequeue_start,job-441b5dffb447,0,"g=1, cluster=clusterA"
2025-11-15 19:21:15,enqueue,job-91d0945ca456,1,"g=1, batch=64"
2025-11-15 19:21:16,dequeue_start,job-91d0945ca456,0,"g=1, cluster=clusterB"
2025-11-15 19:29:33,enqueue,job-3dd8ed7f64db,1,"g=1, batch=64"
2025-11-15 19:29:33,dequeue_start,job-3dd8ed7f64db,0,"g=1, cluster=clusterB"
2025-11-15 19:58:23,enqueue,job-18658d7a898f,1,"g=1, batch=64"
2025-11-15 19:58:23,dequeue_start,job-18658d7a898f,0,"g=1, cluster=clusterB"
2025-11-15 19:59:28,enqueue,job-331cc9d7a349,1,"g=1, batch=8"
2025-11-15 19:59:29,dequeue_start,job-331cc9d7a349,0,"g=1, cluster=clusterB"
2025-11-15 20:16:17,enqueue,job-13f85370dc53,1,"g=1, batch=32"
2025-11-15 20:16:18,dequeue_start,job-13f85370dc53,0,"g=1, cluster=clusterB"
2025-11-15 20:17:54,enqueue,job-bca0d6fddfa5,1,"g=2, batch=8"
2025-11-15 20:17:54,dequeue_start,job-bca0d6fddfa5,0,"g=2, cluster=clusterB"
2025-11-15 20:21:45,enqueue,job-59e212d4ea96,1,"g=2, batch=32"
2025-11-15 20:23:08,dequeue_start,job-59e212d4ea96,0,"g=2, cluster=clusterB"
2025-11-15 20:28:15,enqueue,job-f3ed16e451d2,1,"g=2, batch=16"
2025-11-15 20:30:17,enqueue,job-750b13e65cd0,2,"g=2, batch=16"
2025-11-15 20:43:33,enqueue,job-2d01e3b9b064,3,"g=2, batch=32"
2025-11-15 20:44:56,enqueue,job-fab34a0cd1fe,4,"g=1, batch=64"
2025-11-15 20:45:40,dequeue_start,job-f3ed16e451d2,3,"g=2, cluster=clusterA"
2025-11-15 20:51:33,enqueue,job-c1dea5bbb42f,4,"g=2, batch=64"
2025-11-15 21:07:10,dequeue_start,job-750b13e65cd0,3,"g=2, cluster=clusterB"
2025-11-15 21:10:11,dequeue_start,job-2d01e3b9b064,2,"g=2, cluster=clusterB"
2025-11-15 21:10:11,dequeue_start,job-fab34a0cd1fe,1,"g=1, cluster=clusterA"
2025-11-15 21:12:11,dequeue_start,job-c1dea5bbb42f,0,"g=2, cluster=clusterB"
2025-11-15 21:22:26,enqueue,job-30aa27ae4c13,1,"g=1, batch=32"
2025-11-15 21:22:37,enqueue,job-6df23de06c03,2,"g=2, batch=32"
2025-11-15 21:30:25,dequeue_start,job-30aa27ae4c13,1,"g=1, cluster=clusterA"
2025-11-15 21:33:30,enqueue,job-9f3f2c4da572,2,"g=4, batch=16"
2025-11-15 21:37:33,dequeue_start,job-6df23de06c03,1,"g=2, cluster=clusterA"
2025-11-15 21:57:01,enqueue,job-f4863aac586a,2,"g=2, batch=16"
2025-11-15 22:09:07,enqueue,job-8dc9ccf2d898,3,"g=1, batch=16"
2025-11-15 22:09:40,dequeue_start,job-9f3f2c4da572,2,"g=4, cluster=clusterB"
2025-11-15 22:11:38,dequeue_start,job-f4863aac586a,1,"g=2, cluster=clusterB"
2025-11-15 22:11:38,dequeue_start,job-8dc9ccf2d898,0,"g=1, cluster=clusterB"
2025-11-15 22:18:15,enqueue,job-c82d5e06417e,1,"g=1, batch=32"
2025-11-15 22:18:15,dequeue_start,job-c82d5e06417e,0,"g=1, cluster=clusterB"
2025-11-15 22:24:58,enqueue,job-545ee5bcf8ed,1,"g=1, batch=16"
2025-11-15 22:25:58,enqueue,job-1a995440a873,2,"g=2, batch=32"
2025-11-15 22:27:09,enqueue,job-46ac7b51efbb,3,"g=1, batch=16"
2025-11-15 22:27:52,enqueue,job-0c8f639de211,4,"g=2, batch=64"
2025-11-15 22:38:48,enqueue,job-878ff60ee980,5,"g=2, batch=64"
2025-11-15 22:39:01,enqueue,job-577968afae83,6,"g=1, batch=256"
2025-11-15 22:45:09,enqueue,job-54f6edff31b2,7,"g=4, batch=32"
2025-11-15 22:45:16,enqueue,job-d53b2b9e14ee,8,"g=2, batch=64"
2025-11-15 22:45:25,enqueue,job-76bd33915898,9,"g=1, batch=32"
2025-11-15 22:55:18,enqueue,job-a83b06c9736a,10,"g=2, batch=32"
2025-11-15 23:13:11,dequeue_start,job-545ee5bcf8ed,9,"g=1, cluster=clusterB"
