ts,event,job_id,queue_len_after,note
2026-01-24 08:44:10,dequeue_start,job-f9789e2f2993,7,"SJF g=1, cluster=clusterB, T_est=4400.10s"
2026-01-24 08:44:18,enqueue,job-5c1b02f34261,8,"SJF g=4, T_est=3050.40s, batch=32"
2026-01-24 08:52:28,enqueue,job-9abdfac6a7ce,9,"SJF g=2, T_est=2609.30s, batch=128"
2026-01-24 09:06:48,dequeue_start,job-9abdfac6a7ce,8,"SJF g=2, cluster=clusterB, T_est=2609.30s"
2026-01-24 09:10:06,enqueue,job-874412c321c6,9,"SJF g=2, T_est=94.40s, batch=16"
2026-01-24 09:19:10,enqueue,job-dd8fe71c768e,10,"SJF g=1, T_est=2380.60s, batch=32"
2026-01-24 09:19:11,dequeue_start,job-dd8fe71c768e,9,"SJF g=1, cluster=clusterA, T_est=2380.60s"
2026-01-24 09:26:01,enqueue,job-79f832bc774f,10,"SJF g=2, T_est=6045.60s, batch=32"
2026-01-24 09:29:43,dequeue_start,job-874412c321c6,9,"SJF g=2, cluster=clusterB, T_est=94.40s"
2026-01-24 09:31:04,enqueue,job-ee7029674ea8,10,"SJF g=4, T_est=7019.30s, batch=32"
2026-01-24 09:31:49,enqueue,job-1706057ab676,11,"SJF g=2, T_est=6045.60s, batch=64"
2026-01-24 09:32:42,enqueue,job-a7031c8d4524,12,"SJF g=1, T_est=4400.10s, batch=64"
2026-01-24 09:32:43,dequeue_start,job-a7031c8d4524,11,"SJF g=1, cluster=clusterA, T_est=4400.10s"
2026-01-24 09:32:53,dequeue_start,job-79f832bc774f,10,"SJF g=2, cluster=clusterB, T_est=6045.60s"
2026-01-24 09:33:15,enqueue,job-95eec1487cfb,11,"SJF g=1, T_est=1098.60s, batch=128"
2026-01-24 09:33:15,dequeue_start,job-95eec1487cfb,10,"SJF g=1, cluster=clusterB, T_est=1098.60s"
2026-01-24 09:41:27,enqueue,job-2ac36db6c43b,11,"SJF g=1, T_est=2380.60s, batch=32"
2026-01-24 09:41:36,enqueue,job-c11ec5ef0ef6,12,"SJF g=1, T_est=63.10s, batch=8"
2026-01-24 09:46:13,enqueue,job-82528d5be2d6,13,"SJF g=4, T_est=7019.30s, batch=16"
2026-01-24 09:46:17,enqueue,job-2e3f7a2c8a4c,14,"SJF g=1, T_est=2380.60s, batch=32"
2026-01-24 09:46:24,enqueue,job-fb0f21598de4,15,"SJF g=2, T_est=94.40s, batch=32"
2026-01-24 09:52:51,dequeue_start,job-c11ec5ef0ef6,14,"SJF g=1, cluster=clusterB, T_est=63.10s"
2026-01-24 09:53:49,enqueue,job-d51f583488ac,15,"SJF g=2, T_est=4814.40s, batch=64"
2026-01-24 09:55:10,dequeue_start,job-fb0f21598de4,14,"SJF g=2, cluster=clusterA, T_est=94.40s"
2026-01-24 09:55:17,dequeue_start,job-2ac36db6c43b,13,"SJF g=1, cluster=clusterB, T_est=2380.60s"
2026-01-24 09:57:55,dequeue_start,job-2e3f7a2c8a4c,12,"SJF g=1, cluster=clusterA, T_est=2380.60s"
2026-01-24 10:09:50,enqueue,job-d3bff5b09d09,13,"SJF g=4, T_est=7019.30s, batch=16"
2026-01-24 10:11:41,enqueue,job-abe2440c793f,14,"SJF g=1, T_est=63.10s, batch=32"
2026-01-24 10:11:42,dequeue_start,job-abe2440c793f,13,"SJF g=1, cluster=clusterA, T_est=63.10s"
2026-01-24 10:14:25,dequeue_start,job-d51f583488ac,12,"SJF g=2, cluster=clusterA, T_est=4814.40s"
2026-01-24 10:18:13,enqueue,job-617b78e57af0,13,"SJF g=4, T_est=7019.30s, batch=64"
2026-01-24 10:18:59,enqueue,job-3aa9700332ec,14,"SJF g=2, T_est=1398.70s, batch=64"
2026-01-24 10:25:50,enqueue,job-0aa9bf50d202,15,"SJF g=1, T_est=4400.10s, batch=64"
2026-01-24 10:25:51,dequeue_start,job-0aa9bf50d202,14,"SJF g=1, cluster=clusterB, T_est=4400.10s"
2026-01-24 10:28:48,enqueue,job-105b55713587,15,"SJF g=2, T_est=94.40s, batch=16"
2026-01-24 10:28:51,enqueue,job-d8920b3080a2,16,"SJF g=2, T_est=6045.60s, batch=32"
2026-01-24 10:50:58,dequeue_start,job-105b55713587,15,"SJF g=2, cluster=clusterA, T_est=94.40s"
2026-01-24 10:55:18,dequeue_start,job-3aa9700332ec,14,"SJF g=2, cluster=clusterA, T_est=1398.70s"
2026-01-24 10:56:18,dequeue_start,job-1706057ab676,13,"SJF g=2, cluster=clusterA, T_est=6045.60s"
2026-01-24 11:06:03,dequeue_start,job-d8920b3080a2,12,"SJF g=2, cluster=clusterB, T_est=6045.60s"
2026-01-24 12:00:57,dequeue_start,job-dc544ffd5d65,11,"SJF g=4, cluster=clusterA, T_est=105.10s"
2026-01-24 12:04:02,dequeue_start,job-3f257c64accb,10,"SJF g=4, cluster=clusterA, T_est=105.10s"
2026-01-24 12:09:12,dequeue_start,job-aeebb3e5c251,9,"SJF g=4, cluster=clusterA, T_est=105.10s"
2026-01-24 12:11:23,dequeue_start,job-5c1b02f34261,8,"SJF g=4, cluster=clusterA, T_est=3050.40s"
2026-01-24 12:17:47,dequeue_start,job-d78401dae396,7,"SJF g=4, cluster=clusterB, T_est=7019.30s"
2026-01-24 12:43:15,dequeue_start,job-d4eeb8d86d5d,6,"SJF g=4, cluster=clusterA, T_est=7019.30s"
2026-01-24 13:18:10,dequeue_start,job-15494aab33c9,5,"SJF g=4, cluster=clusterB, T_est=7019.30s"
2026-01-24 13:18:16,dequeue_start,job-ea3dd73591d5,4,"SJF g=4, cluster=clusterA, T_est=7019.30s"
2026-01-24 13:56:58,dequeue_start,job-ee7029674ea8,3,"SJF g=4, cluster=clusterB, T_est=7019.30s"
2026-01-24 14:20:45,dequeue_start,job-82528d5be2d6,2,"SJF g=4, cluster=clusterA, T_est=7019.30s"
2026-01-24 14:57:01,dequeue_start,job-d3bff5b09d09,1,"SJF g=4, cluster=clusterB, T_est=7019.30s"
2026-01-24 16:20:17,dequeue_start,job-617b78e57af0,0,"SJF g=4, cluster=clusterA, T_est=7019.30s"
