ts,cluster,queue_len,total_gpus,used_gpus,free_gpus,util,price_per_gpu_hour,speed_factor,energy_pressure,cost_norm,speed_norm
2025-12-23 00:55:06,clusterB,0,4,0,4,0.0,1.0,1.0,0.067304,1.0,1.0
2025-12-23 00:55:07,clusterA,0,4,1,3,0.06,1.0,1.0,0.119779,1.0,1.0
2025-12-23 00:55:07,clusterB,0,4,0,4,0.0,1.0,1.0,0.067304,1.0,1.0
2025-12-23 00:55:08,clusterA,0,4,1,3,0.0475,1.0,1.0,0.138315,1.0,1.0
2025-12-23 00:55:08,clusterB,0,4,0,4,0.0,1.0,1.0,0.067221,1.0,1.0
2025-12-23 00:55:09,clusterA,0,4,1,3,0.0475,1.0,1.0,0.138315,1.0,1.0
2025-12-23 00:55:09,clusterB,0,4,0,4,0.0,1.0,1.0,0.067221,1.0,1.0
2025-12-23 00:55:10,clusterA,0,4,1,3,0.0475,1.0,1.0,0.138315,1.0,1.0
2025-12-23 00:55:10,clusterB,0,4,0,4,0.0,1.0,1.0,0.067221,1.0,1.0
2025-12-23 00:55:11,clusterA,0,4,1,3,0.0475,1.0,1.0,0.138315,1.0,1.0
2025-12-23 00:55:11,clusterB,0,4,0,4,0.0,1.0,1.0,0.06722700000000001,1.0,1.0
2025-12-23 00:55:12,clusterA,0,4,1,3,0.0475,1.0,1.0,0.138315,1.0,1.0
2025-12-23 00:55:12,clusterB,0,4,0,4,0.0,1.0,1.0,0.06722700000000001,1.0,1.0
2025-12-23 00:55:13,clusterA,0,4,1,3,0.045,1.0,1.0,0.130512,1.0,1.0
2025-12-23 00:55:13,clusterB,0,4,0,4,0.0,1.0,1.0,0.067372,1.0,1.0
2025-12-23 00:55:14,clusterA,0,4,1,3,0.045,1.0,1.0,0.130512,1.0,1.0
2025-12-23 00:55:14,clusterB,0,4,0,4,0.0,1.0,1.0,0.067372,1.0,1.0
2025-12-23 00:55:15,clusterA,0,4,1,3,0.045,1.0,1.0,0.130512,1.0,1.0
2025-12-23 00:55:15,clusterB,0,4,0,4,0.0,1.0,1.0,0.067372,1.0,1.0
2025-12-23 00:55:16,clusterA,0,4,1,3,0.045,1.0,1.0,0.130512,1.0,1.0
2025-12-23 00:55:16,clusterB,0,4,0,4,0.0,1.0,1.0,0.067649,1.0,1.0
2025-12-23 00:55:17,clusterA,0,4,1,3,0.045,1.0,1.0,0.130512,1.0,1.0
2025-12-23 00:55:17,clusterB,0,4,0,4,0.0,1.0,1.0,0.067649,1.0,1.0
2025-12-23 00:55:18,clusterA,0,4,1,3,0.1425,1.0,1.0,0.14412,1.0,1.0
2025-12-23 00:55:18,clusterB,0,4,0,4,0.0,1.0,1.0,0.067557,1.0,1.0
2025-12-23 00:55:19,clusterA,0,4,1,3,0.1425,1.0,1.0,0.14412,1.0,1.0
2025-12-23 00:55:19,clusterB,0,4,0,4,0.0,1.0,1.0,0.067557,1.0,1.0
2025-12-23 00:55:20,clusterA,0,4,1,3,0.1425,1.0,1.0,0.14412,1.0,1.0
2025-12-23 00:55:20,clusterB,0,4,0,4,0.0,1.0,1.0,0.067557,1.0,1.0
2025-12-23 00:55:21,clusterA,0,4,1,3,0.1425,1.0,1.0,0.14412,1.0,1.0
2025-12-23 00:55:21,clusterB,0,4,0,4,0.0,1.0,1.0,0.06731999999999999,1.0,1.0
2025-12-23 00:55:22,clusterA,0,4,1,3,0.1425,1.0,1.0,0.14412,1.0,1.0
2025-12-23 00:55:22,clusterB,0,4,0,4,0.0,1.0,1.0,0.06731999999999999,1.0,1.0
2025-12-23 00:55:23,clusterA,0,4,1,3,0.1575,1.0,1.0,0.133819,1.0,1.0
2025-12-23 00:55:23,clusterB,0,4,0,4,0.0,1.0,1.0,0.067337,1.0,1.0
2025-12-23 00:55:24,clusterA,0,4,1,3,0.1575,1.0,1.0,0.133819,1.0,1.0
2025-12-23 00:55:24,clusterB,0,4,0,4,0.0,1.0,1.0,0.067337,1.0,1.0
2025-12-23 00:55:25,clusterA,0,4,1,3,0.1575,1.0,1.0,0.133819,1.0,1.0
2025-12-23 00:55:25,clusterB,0,4,0,4,0.0,1.0,1.0,0.067337,1.0,1.0
2025-12-23 00:55:26,clusterA,0,4,1,3,0.1575,1.0,1.0,0.133819,1.0,1.0
2025-12-23 00:55:26,clusterB,0,4,0,4,0.0,1.0,1.0,0.06740299999999999,1.0,1.0
2025-12-23 00:55:27,clusterA,0,4,1,3,0.1575,1.0,1.0,0.133819,1.0,1.0
2025-12-23 00:55:27,clusterB,0,4,0,4,0.0,1.0,1.0,0.06740299999999999,1.0,1.0
2025-12-23 00:55:28,clusterA,0,4,1,3,0.155,1.0,1.0,0.132184,1.0,1.0
2025-12-23 00:55:28,clusterB,0,4,0,4,0.0,1.0,1.0,0.06747999999999998,1.0,1.0
2025-12-23 00:55:29,clusterA,0,4,1,3,0.155,1.0,1.0,0.132184,1.0,1.0
2025-12-23 00:55:29,clusterB,0,4,0,4,0.0,1.0,1.0,0.06747999999999998,1.0,1.0
2025-12-23 00:55:30,clusterA,0,4,1,3,0.155,1.0,1.0,0.132184,1.0,1.0
2025-12-23 00:55:30,clusterB,0,4,0,4,0.0,1.0,1.0,0.06747999999999998,1.0,1.0
2025-12-23 00:55:31,clusterA,0,4,1,3,0.155,1.0,1.0,0.132184,1.0,1.0
2025-12-23 00:55:31,clusterB,0,4,0,4,0.0,1.0,1.0,0.067475,1.0,1.0
2025-12-23 00:55:32,clusterA,0,4,1,3,0.155,1.0,1.0,0.132184,1.0,1.0
2025-12-23 00:55:32,clusterB,0,4,0,4,0.0,1.0,1.0,0.067475,1.0,1.0
2025-12-23 00:55:33,clusterA,0,4,1,3,0.1575,1.0,1.0,0.143204,1.0,1.0
2025-12-23 00:55:33,clusterB,0,4,0,4,0.0,1.0,1.0,0.067258,1.0,1.0
2025-12-23 00:55:34,clusterA,0,4,1,3,0.1575,1.0,1.0,0.143204,1.0,1.0
2025-12-23 00:55:34,clusterB,0,4,0,4,0.0,1.0,1.0,0.067258,1.0,1.0
2025-12-23 00:55:35,clusterA,0,4,1,3,0.1575,1.0,1.0,0.143204,1.0,1.0
2025-12-23 00:55:35,clusterB,0,4,0,4,0.0,1.0,1.0,0.067258,1.0,1.0
2025-12-23 00:55:36,clusterA,0,4,1,3,0.1575,1.0,1.0,0.143204,1.0,1.0
2025-12-23 00:55:36,clusterB,0,4,0,4,0.0,1.0,1.0,0.06718299999999999,1.0,1.0
2025-12-23 00:55:37,clusterA,0,4,1,3,0.1575,1.0,1.0,0.143204,1.0,1.0
2025-12-23 00:55:37,clusterB,0,4,0,4,0.0,1.0,1.0,0.06718299999999999,1.0,1.0
2025-12-23 00:55:38,clusterA,0,4,1,3,0.13,1.0,1.0,0.136047,1.0,1.0
2025-12-23 00:55:38,clusterB,0,4,0,4,0.0,1.0,1.0,0.067388,1.0,1.0
2025-12-23 00:55:39,clusterA,0,4,1,3,0.13,1.0,1.0,0.136047,1.0,1.0
2025-12-23 00:55:39,clusterB,0,4,0,4,0.0,1.0,1.0,0.067388,1.0,1.0
2025-12-23 00:55:40,clusterA,0,4,1,3,0.13,1.0,1.0,0.136047,1.0,1.0
2025-12-23 00:55:40,clusterB,0,4,0,4,0.0,1.0,1.0,0.067388,1.0,1.0
2025-12-23 00:55:41,clusterA,0,4,1,3,0.13,1.0,1.0,0.136047,1.0,1.0
2025-12-23 00:55:41,clusterB,0,4,0,4,0.0,1.0,1.0,0.06782600000000001,1.0,1.0
2025-12-23 00:55:42,clusterA,0,4,1,3,0.13,1.0,1.0,0.136047,1.0,1.0
2025-12-23 00:55:42,clusterB,0,4,0,4,0.0,1.0,1.0,0.06782600000000001,1.0,1.0
2025-12-23 00:55:43,clusterA,0,4,1,3,0.1625,1.0,1.0,0.138572,1.0,1.0
2025-12-23 00:55:43,clusterB,0,4,0,4,0.0,1.0,1.0,0.06772,1.0,1.0
2025-12-23 00:55:44,clusterA,0,4,1,3,0.1625,1.0,1.0,0.138572,1.0,1.0
2025-12-23 00:55:44,clusterB,0,4,0,4,0.0,1.0,1.0,0.06772,1.0,1.0
2025-12-23 00:55:45,clusterA,0,4,1,3,0.1625,1.0,1.0,0.138572,1.0,1.0
2025-12-23 00:55:45,clusterB,0,4,0,4,0.0,1.0,1.0,0.06772,1.0,1.0
2025-12-23 00:55:46,clusterA,0,4,1,3,0.1625,1.0,1.0,0.138572,1.0,1.0
2025-12-23 00:55:46,clusterB,0,4,0,4,0.0,1.0,1.0,0.067582,1.0,1.0
2025-12-23 00:55:47,clusterA,0,4,1,3,0.1625,1.0,1.0,0.138572,1.0,1.0
2025-12-23 00:55:47,clusterB,0,4,0,4,0.0,1.0,1.0,0.067582,1.0,1.0
2025-12-23 00:55:48,clusterA,0,4,1,3,0.175,1.0,1.0,0.139646,1.0,1.0
2025-12-23 00:55:48,clusterB,0,4,0,4,0.0,1.0,1.0,0.06771200000000001,1.0,1.0
2025-12-23 00:55:49,clusterA,0,4,1,3,0.175,1.0,1.0,0.139646,1.0,1.0
2025-12-23 00:55:49,clusterB,0,4,0,4,0.0,1.0,1.0,0.06771200000000001,1.0,1.0
2025-12-23 00:55:50,clusterA,0,4,1,3,0.175,1.0,1.0,0.139646,1.0,1.0
2025-12-23 00:55:50,clusterB,0,4,0,4,0.0,1.0,1.0,0.06771200000000001,1.0,1.0
2025-12-23 00:55:51,clusterA,0,4,1,3,0.175,1.0,1.0,0.139646,1.0,1.0
2025-12-23 00:55:51,clusterB,0,4,0,4,0.0,1.0,1.0,0.067949,1.0,1.0
2025-12-23 00:55:52,clusterA,0,4,1,3,0.175,1.0,1.0,0.139646,1.0,1.0
2025-12-23 00:55:52,clusterB,0,4,0,4,0.0,1.0,1.0,0.067949,1.0,1.0
2025-12-23 00:55:53,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135299,1.0,1.0
2025-12-23 00:55:53,clusterB,0,4,0,4,0.0,1.0,1.0,0.067974,1.0,1.0
2025-12-23 00:55:54,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135299,1.0,1.0
2025-12-23 00:55:54,clusterB,0,4,0,4,0.0,1.0,1.0,0.067974,1.0,1.0
2025-12-23 00:55:55,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135299,1.0,1.0
2025-12-23 00:55:55,clusterB,0,4,0,4,0.0,1.0,1.0,0.067974,1.0,1.0
2025-12-23 00:55:56,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135299,1.0,1.0
2025-12-23 00:55:56,clusterB,0,4,0,4,0.0,1.0,1.0,0.06797700000000001,1.0,1.0
2025-12-23 00:55:57,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135299,1.0,1.0
2025-12-23 00:55:57,clusterB,0,4,0,4,0.0,1.0,1.0,0.06772,1.0,1.0
2025-12-23 00:55:58,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135546,1.0,1.0
2025-12-23 00:55:58,clusterB,0,4,0,4,0.0,1.0,1.0,0.06764400000000001,1.0,1.0
2025-12-23 00:55:59,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135546,1.0,1.0
2025-12-23 00:55:59,clusterB,0,4,0,4,0.0,1.0,1.0,0.06764400000000001,1.0,1.0
2025-12-23 00:56:00,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135546,1.0,1.0
2025-12-23 00:56:00,clusterB,0,4,0,4,0.0,1.0,1.0,0.06764400000000001,1.0,1.0
2025-12-23 00:56:01,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135546,1.0,1.0
2025-12-23 00:56:01,clusterB,0,4,0,4,0.0,1.0,1.0,0.06764400000000001,1.0,1.0
2025-12-23 00:56:02,clusterA,0,4,1,3,0.1475,1.0,1.0,0.135546,1.0,1.0
2025-12-23 00:56:02,clusterB,0,4,0,4,0.0,1.0,1.0,0.067504,1.0,1.0
2025-12-23 00:56:03,clusterA,0,4,1,3,0.1125,1.0,1.0,0.125716,1.0,1.0
2025-12-23 00:56:03,clusterB,0,4,0,4,0.0,1.0,1.0,0.067583,1.0,1.0
2025-12-23 00:56:04,clusterA,0,4,1,3,0.1125,1.0,1.0,0.125716,1.0,1.0
2025-12-23 00:56:04,clusterB,0,4,0,4,0.0,1.0,1.0,0.067583,1.0,1.0
2025-12-23 00:56:05,clusterA,0,4,1,3,0.1125,1.0,1.0,0.125716,1.0,1.0
2025-12-23 00:56:05,clusterB,0,4,0,4,0.0,1.0,1.0,0.067583,1.0,1.0
2025-12-23 00:56:06,clusterA,0,4,1,3,0.1125,1.0,1.0,0.125716,1.0,1.0
2025-12-23 00:56:06,clusterB,0,4,0,4,0.0,1.0,1.0,0.067583,1.0,1.0
2025-12-23 00:56:07,clusterA,0,4,1,3,0.1125,1.0,1.0,0.125716,1.0,1.0
2025-12-23 00:56:07,clusterB,0,4,0,4,0.0,1.0,1.0,0.06785,1.0,1.0
2025-12-23 00:56:08,clusterA,0,4,1,3,0.1125,1.0,1.0,0.125716,1.0,1.0
2025-12-23 00:56:08,clusterB,0,4,0,4,0.0,1.0,1.0,0.067699,1.0,1.0
2025-12-23 00:56:09,clusterA,0,4,1,3,0.17,1.0,1.0,0.1412,1.0,1.0
2025-12-23 00:56:09,clusterB,0,4,0,4,0.0,1.0,1.0,0.067699,1.0,1.0
2025-12-23 00:56:10,clusterA,0,4,1,3,0.17,1.0,1.0,0.1412,1.0,1.0
2025-12-23 00:56:10,clusterB,0,4,0,4,0.0,1.0,1.0,0.067699,1.0,1.0
2025-12-23 00:56:11,clusterA,0,4,1,3,0.17,1.0,1.0,0.1412,1.0,1.0
2025-12-23 00:56:11,clusterB,0,4,0,4,0.0,1.0,1.0,0.067699,1.0,1.0
2025-12-23 00:56:12,clusterA,0,4,1,3,0.17,1.0,1.0,0.1412,1.0,1.0
2025-12-23 00:56:12,clusterB,0,4,0,4,0.0,1.0,1.0,0.067605,1.0,1.0
2025-12-23 00:56:13,clusterA,0,4,1,3,0.17,1.0,1.0,0.1412,1.0,1.0
2025-12-23 00:56:13,clusterB,0,4,0,4,0.0,1.0,1.0,0.06780599999999999,1.0,1.0
2025-12-23 00:56:14,clusterA,0,4,1,3,0.11,1.0,1.0,0.122874,1.0,1.0
2025-12-23 00:56:14,clusterB,0,4,0,4,0.0,1.0,1.0,0.06780599999999999,1.0,1.0
2025-12-23 00:56:15,clusterA,0,4,1,3,0.11,1.0,1.0,0.122874,1.0,1.0
2025-12-23 00:56:15,clusterB,0,4,0,4,0.0,1.0,1.0,0.06780599999999999,1.0,1.0
2025-12-23 00:56:16,clusterA,0,4,1,3,0.11,1.0,1.0,0.122874,1.0,1.0
2025-12-23 00:56:16,clusterB,0,4,0,4,0.0,1.0,1.0,0.06780599999999999,1.0,1.0
2025-12-23 00:56:17,clusterA,0,4,1,3,0.11,1.0,1.0,0.122874,1.0,1.0
2025-12-23 00:56:17,clusterB,0,4,0,4,0.0,1.0,1.0,0.067824,1.0,1.0
2025-12-23 00:56:18,clusterA,0,4,1,3,0.11,1.0,1.0,0.122874,1.0,1.0
2025-12-23 00:56:18,clusterB,0,4,0,4,0.0,1.0,1.0,0.067941,1.0,1.0
2025-12-23 00:56:19,clusterA,0,4,1,3,0.09,1.0,1.0,0.124956,1.0,1.0
2025-12-23 00:56:19,clusterB,0,4,0,4,0.0,1.0,1.0,0.067941,1.0,1.0
2025-12-23 00:56:20,clusterA,0,4,1,3,0.09,1.0,1.0,0.124956,1.0,1.0
2025-12-23 00:56:20,clusterB,0,4,0,4,0.0,1.0,1.0,0.067941,1.0,1.0
2025-12-23 00:56:21,clusterA,0,4,1,3,0.09,1.0,1.0,0.124956,1.0,1.0
2025-12-23 00:56:21,clusterB,0,4,0,4,0.0,1.0,1.0,0.067941,1.0,1.0
2025-12-23 00:56:22,clusterA,0,4,1,3,0.09,1.0,1.0,0.124956,1.0,1.0
2025-12-23 00:56:22,clusterB,0,4,0,4,0.0,1.0,1.0,0.06782200000000001,1.0,1.0
2025-12-23 00:56:23,clusterA,0,4,1,3,0.09,1.0,1.0,0.124956,1.0,1.0
2025-12-23 00:56:23,clusterB,0,4,0,4,0.0,1.0,1.0,0.06779299999999999,1.0,1.0
2025-12-23 00:56:24,clusterA,0,4,1,3,0.1275,1.0,1.0,0.129446,1.0,1.0
2025-12-23 00:56:24,clusterB,0,4,0,4,0.0,1.0,1.0,0.06779299999999999,1.0,1.0
2025-12-23 00:56:25,clusterA,0,4,1,3,0.1275,1.0,1.0,0.129446,1.0,1.0
2025-12-23 00:56:25,clusterB,0,4,0,4,0.0,1.0,1.0,0.06779299999999999,1.0,1.0
2025-12-23 00:56:26,clusterA,0,4,1,3,0.1275,1.0,1.0,0.129446,1.0,1.0
2025-12-23 00:56:26,clusterB,0,4,0,4,0.0,1.0,1.0,0.06779299999999999,1.0,1.0
2025-12-23 00:56:27,clusterA,0,4,1,3,0.1275,1.0,1.0,0.129446,1.0,1.0
2025-12-23 00:56:27,clusterB,0,4,0,4,0.0,1.0,1.0,0.067908,1.0,1.0
2025-12-23 00:56:28,clusterA,0,4,1,3,0.1275,1.0,1.0,0.129446,1.0,1.0
2025-12-23 00:56:28,clusterB,0,4,0,4,0.0,1.0,1.0,0.067908,1.0,1.0
2025-12-23 00:56:29,clusterA,0,4,1,3,0.1475,1.0,1.0,0.127001,1.0,1.0
2025-12-23 00:56:29,clusterB,0,4,0,4,0.0,1.0,1.0,0.06770699999999999,1.0,1.0
2025-12-23 00:56:30,clusterA,0,4,1,3,0.1475,1.0,1.0,0.127001,1.0,1.0
2025-12-23 00:56:30,clusterB,0,4,0,4,0.0,1.0,1.0,0.06770699999999999,1.0,1.0
2025-12-23 00:56:31,clusterA,0,4,1,3,0.1475,1.0,1.0,0.127001,1.0,1.0
2025-12-23 00:56:31,clusterB,0,4,0,4,0.0,1.0,1.0,0.06770699999999999,1.0,1.0
2025-12-23 00:56:32,clusterA,0,4,1,3,0.1475,1.0,1.0,0.127001,1.0,1.0
2025-12-23 00:56:32,clusterB,0,4,0,4,0.0,1.0,1.0,0.067437,1.0,1.0
2025-12-23 00:56:33,clusterA,0,4,1,3,0.1475,1.0,1.0,0.127001,1.0,1.0
2025-12-23 00:56:33,clusterB,0,4,0,4,0.0,1.0,1.0,0.067437,1.0,1.0
2025-12-23 00:56:34,clusterA,0,4,1,3,0.11,1.0,1.0,0.127609,1.0,1.0
2025-12-23 00:56:34,clusterB,0,4,0,4,0.0,1.0,1.0,0.067518,1.0,1.0
2025-12-23 00:56:35,clusterA,0,4,1,3,0.11,1.0,1.0,0.127609,1.0,1.0
2025-12-23 00:56:35,clusterB,0,4,0,4,0.0,1.0,1.0,0.067518,1.0,1.0
2025-12-23 00:56:36,clusterA,0,4,1,3,0.11,1.0,1.0,0.127609,1.0,1.0
2025-12-23 00:56:36,clusterB,0,4,0,4,0.0,1.0,1.0,0.067518,1.0,1.0
2025-12-23 00:56:37,clusterA,0,4,1,3,0.11,1.0,1.0,0.127609,1.0,1.0
2025-12-23 00:56:37,clusterB,0,4,0,4,0.0,1.0,1.0,0.067709,1.0,1.0
2025-12-23 00:56:38,clusterA,0,4,1,3,0.11,1.0,1.0,0.127609,1.0,1.0
2025-12-23 00:56:38,clusterB,0,4,0,4,0.0,1.0,1.0,0.067709,1.0,1.0
2025-12-23 00:56:39,clusterA,0,4,1,3,0.1025,1.0,1.0,0.112196,1.0,1.0
2025-12-23 00:56:39,clusterB,0,4,0,4,0.0,1.0,1.0,0.067755,1.0,1.0
2025-12-23 00:56:40,clusterA,0,4,1,3,0.1025,1.0,1.0,0.112196,1.0,1.0
2025-12-23 00:56:40,clusterB,0,4,0,4,0.0,1.0,1.0,0.067755,1.0,1.0
2025-12-23 00:56:41,clusterA,0,4,1,3,0.1025,1.0,1.0,0.112196,1.0,1.0
2025-12-23 00:56:41,clusterB,0,4,0,4,0.0,1.0,1.0,0.067755,1.0,1.0
2025-12-23 00:56:42,clusterA,0,4,1,3,0.1025,1.0,1.0,0.112196,1.0,1.0
2025-12-23 00:56:42,clusterB,0,4,0,4,0.0,1.0,1.0,0.067737,1.0,1.0
2025-12-23 00:56:43,clusterA,0,4,1,3,0.1025,1.0,1.0,0.112196,1.0,1.0
2025-12-23 00:56:43,clusterB,0,4,0,4,0.0,1.0,1.0,0.067737,1.0,1.0
2025-12-23 00:56:44,clusterA,0,4,1,3,0.0725,1.0,1.0,0.11968899999999999,1.0,1.0
2025-12-23 00:56:44,clusterB,0,4,0,4,0.0,1.0,1.0,0.067805,1.0,1.0
2025-12-23 00:56:45,clusterA,0,4,1,3,0.0725,1.0,1.0,0.11968899999999999,1.0,1.0
2025-12-23 00:56:45,clusterB,0,4,0,4,0.0,1.0,1.0,0.067805,1.0,1.0
2025-12-23 00:56:46,clusterA,0,4,1,3,0.0725,1.0,1.0,0.11968899999999999,1.0,1.0
2025-12-23 00:56:46,clusterB,0,4,0,4,0.0,1.0,1.0,0.067805,1.0,1.0
2025-12-23 00:56:47,clusterA,0,4,1,3,0.0725,1.0,1.0,0.11968899999999999,1.0,1.0
2025-12-23 00:56:47,clusterB,0,4,0,4,0.0,1.0,1.0,0.067855,1.0,1.0
2025-12-23 00:56:48,clusterA,0,4,1,3,0.0725,1.0,1.0,0.11968899999999999,1.0,1.0
2025-12-23 00:56:48,clusterB,0,4,0,4,0.0,1.0,1.0,0.067855,1.0,1.0
2025-12-23 00:56:49,clusterA,0,4,1,3,0.1225,1.0,1.0,0.110251,1.0,1.0
2025-12-23 00:56:49,clusterB,0,4,0,4,0.0,1.0,1.0,0.067616,1.0,1.0
2025-12-23 00:56:50,clusterA,0,4,1,3,0.1225,1.0,1.0,0.110251,1.0,1.0
2025-12-23 00:56:50,clusterB,0,4,0,4,0.0,1.0,1.0,0.067616,1.0,1.0
2025-12-23 00:56:51,clusterA,0,4,1,3,0.1225,1.0,1.0,0.110251,1.0,1.0
2025-12-23 00:56:51,clusterB,0,4,0,4,0.0,1.0,1.0,0.067616,1.0,1.0
2025-12-23 00:56:52,clusterA,0,4,1,3,0.1225,1.0,1.0,0.110251,1.0,1.0
2025-12-23 00:56:52,clusterB,0,4,0,4,0.0,1.0,1.0,0.067422,1.0,1.0
2025-12-23 00:56:53,clusterA,0,4,1,3,0.1225,1.0,1.0,0.110251,1.0,1.0
2025-12-23 00:56:53,clusterB,0,4,0,4,0.0,1.0,1.0,0.067422,1.0,1.0
2025-12-23 00:56:54,clusterA,0,4,1,3,0.0475,1.0,1.0,0.122722,1.0,1.0
2025-12-23 00:56:54,clusterB,0,4,0,4,0.0,1.0,1.0,0.06745,1.0,1.0
2025-12-23 00:56:55,clusterA,0,4,1,3,0.0475,1.0,1.0,0.122722,1.0,1.0
2025-12-23 00:56:55,clusterB,0,4,0,4,0.0,1.0,1.0,0.06745,1.0,1.0
2025-12-23 00:56:56,clusterA,0,4,1,3,0.0475,1.0,1.0,0.122722,1.0,1.0
2025-12-23 00:56:56,clusterB,0,4,0,4,0.0,1.0,1.0,0.06745,1.0,1.0
2025-12-23 00:56:57,clusterA,0,4,1,3,0.0475,1.0,1.0,0.122722,1.0,1.0
2025-12-23 00:56:57,clusterB,0,4,0,4,0.0,1.0,1.0,0.067468,1.0,1.0
2025-12-23 00:56:58,clusterA,0,4,1,3,0.0475,1.0,1.0,0.122722,1.0,1.0
2025-12-23 00:56:58,clusterB,0,4,0,4,0.0,1.0,1.0,0.067468,1.0,1.0
2025-12-23 00:56:59,clusterA,0,4,1,3,0.1075,1.0,1.0,0.128222,1.0,1.0
2025-12-23 00:56:59,clusterB,0,4,0,4,0.0,1.0,1.0,0.067351,1.0,1.0
2025-12-23 00:57:00,clusterA,0,4,1,3,0.1075,1.0,1.0,0.128222,1.0,1.0
2025-12-23 00:57:00,clusterB,0,4,0,4,0.0,1.0,1.0,0.067351,1.0,1.0
2025-12-23 00:57:01,clusterA,0,4,1,3,0.1075,1.0,1.0,0.128222,1.0,1.0
2025-12-23 00:57:01,clusterB,0,4,0,4,0.0,1.0,1.0,0.067351,1.0,1.0
2025-12-23 00:57:02,clusterA,0,4,1,3,0.1075,1.0,1.0,0.128222,1.0,1.0
2025-12-23 00:57:02,clusterB,0,4,0,4,0.0,1.0,1.0,0.067476,1.0,1.0
2025-12-23 00:57:03,clusterA,0,4,1,3,0.1075,1.0,1.0,0.128222,1.0,1.0
2025-12-23 00:57:03,clusterB,0,4,0,4,0.0,1.0,1.0,0.067476,1.0,1.0
2025-12-23 00:57:04,clusterA,0,4,1,3,0.13,1.0,1.0,0.13076400000000002,1.0,1.0
2025-12-23 00:57:04,clusterB,0,4,0,4,0.0,1.0,1.0,0.067563,1.0,1.0
2025-12-23 00:57:05,clusterA,0,4,1,3,0.13,1.0,1.0,0.13076400000000002,1.0,1.0
2025-12-23 00:57:05,clusterB,0,4,0,4,0.0,1.0,1.0,0.067563,1.0,1.0
2025-12-23 00:57:06,clusterA,0,4,1,3,0.13,1.0,1.0,0.13076400000000002,1.0,1.0
2025-12-23 00:57:06,clusterB,0,4,0,4,0.0,1.0,1.0,0.067563,1.0,1.0
2025-12-23 00:57:07,clusterA,0,4,1,3,0.13,1.0,1.0,0.13076400000000002,1.0,1.0
2025-12-23 00:57:07,clusterB,0,4,0,4,0.0,1.0,1.0,0.06759,1.0,1.0
2025-12-23 00:57:08,clusterA,0,4,1,3,0.13,1.0,1.0,0.13076400000000002,1.0,1.0
2025-12-23 00:57:08,clusterB,0,4,0,4,0.0,1.0,1.0,0.06759,1.0,1.0
2025-12-23 00:57:09,clusterA,0,4,1,3,0.1275,1.0,1.0,0.138268,1.0,1.0
2025-12-23 00:57:09,clusterB,0,4,0,4,0.0,1.0,1.0,0.06783099999999999,1.0,1.0
2025-12-23 00:57:10,clusterA,0,4,1,3,0.1275,1.0,1.0,0.138268,1.0,1.0
2025-12-23 00:57:10,clusterB,0,4,0,4,0.0,1.0,1.0,0.06783099999999999,1.0,1.0
2025-12-23 00:57:11,clusterA,0,4,1,3,0.1275,1.0,1.0,0.138268,1.0,1.0
2025-12-23 00:57:11,clusterB,0,4,0,4,0.0,1.0,1.0,0.06783099999999999,1.0,1.0
2025-12-23 00:57:12,clusterA,0,4,1,3,0.1275,1.0,1.0,0.138268,1.0,1.0
2025-12-23 00:57:12,clusterB,0,4,0,4,0.0,1.0,1.0,0.067972,1.0,1.0
2025-12-23 00:57:13,clusterA,0,4,1,3,0.1275,1.0,1.0,0.138268,1.0,1.0
2025-12-23 00:57:13,clusterB,0,4,0,4,0.0,1.0,1.0,0.067972,1.0,1.0
2025-12-23 00:57:14,clusterA,0,4,1,3,0.14,1.0,1.0,0.136905,1.0,1.0
2025-12-23 00:57:14,clusterB,0,4,0,4,0.0,1.0,1.0,0.067818,1.0,1.0
2025-12-23 00:57:15,clusterA,0,4,1,3,0.14,1.0,1.0,0.136905,1.0,1.0
2025-12-23 00:57:15,clusterB,0,4,0,4,0.0,1.0,1.0,0.067818,1.0,1.0
2025-12-23 00:57:16,clusterA,0,4,1,3,0.14,1.0,1.0,0.136905,1.0,1.0
2025-12-23 00:57:16,clusterB,0,4,0,4,0.0,1.0,1.0,0.067818,1.0,1.0
2025-12-23 00:57:17,clusterA,0,4,1,3,0.14,1.0,1.0,0.136905,1.0,1.0
2025-12-23 00:57:17,clusterB,0,4,0,4,0.0,1.0,1.0,0.067972,1.0,1.0
2025-12-23 00:57:18,clusterA,0,4,1,3,0.14,1.0,1.0,0.136905,1.0,1.0
2025-12-23 00:57:18,clusterB,0,4,0,4,0.0,1.0,1.0,0.067972,1.0,1.0
2025-12-23 00:57:19,clusterA,0,4,1,3,0.135,1.0,1.0,0.131023,1.0,1.0
2025-12-23 00:57:19,clusterB,0,4,0,4,0.0,1.0,1.0,0.068051,1.0,1.0
