ts,node_id,gpu_index,gpu_util,power_w,mem_used_mb,mem_total_mb
2025-12-22 20:54:44,clusterA-local,-1,0.0,43.7,0.0,0.0
2025-12-22 20:54:45,node_8304,0,0.0,16.251,317.3125,24564.0
2025-12-22 20:54:45,clusterB,-1,0.0,16.251,0.0,0.0
2025-12-22 20:54:45,node_8001,0,0.0,10.257,453.75,16303.0
2025-12-22 20:54:45,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-22 20:54:45,clusterA,-1,0.0,10.257,0.0,0.0
2025-12-22 20:54:45,clusterA,-1,0.0,10.257,0.0,0.0
2025-12-22 20:54:45,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-22 20:54:45,clusterA,-1,0.0,10.257,0.0,0.0
2025-12-22 20:54:45,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-22 20:54:45,clusterA,-1,0.0,10.257,0.0,0.0
2025-12-22 20:54:47,node_8303,0,0.0,15.338,317.3125,24564.0
2025-12-22 20:54:47,clusterB,-1,0.0,31.589,0.0,0.0
2025-12-22 20:54:47,node_8301,0,0.0,17.281,317.3125,24564.0
2025-12-22 20:54:47,clusterB,-1,0.0,48.87,0.0,0.0
2025-12-22 20:54:49,node_8302,0,0.0,18.335,317.3125,24564.0
2025-12-22 20:54:49,clusterB,-1,0.0,67.205,0.0,0.0
2025-12-22 20:54:50,clusterA-local,-1,0.0,43.379999999999995,0.0,0.0
2025-12-22 20:54:50,node_8304,0,0.0,16.181,317.3125,24564.0
2025-12-22 20:54:50,clusterB,-1,0.0,67.13499999999999,0.0,0.0
2025-12-22 20:54:50,node_8001,0,0.0,10.192,453.75,16303.0
2025-12-22 20:54:50,node_8003,2,0.0,0.0,0.0,16384.0
2025-12-22 20:54:50,clusterA,-1,0.0,10.192,0.0,0.0
2025-12-22 20:54:50,clusterA,-1,0.0,10.192,0.0,0.0
2025-12-22 20:54:50,node_8002,1,0.0,0.0,0.0,16384.0
2025-12-22 20:54:50,clusterA,-1,0.0,10.192,0.0,0.0
2025-12-22 20:54:51,node_8004,3,0.0,0.0,0.0,16384.0
2025-12-22 20:54:51,clusterA,-1,0.0,10.192,0.0,0.0
2025-12-22 20:54:52,node_8303,0,0.0,15.276,317.3125,24564.0
2025-12-22 20:54:52,clusterB,-1,0.0,67.07300000000001,0.0,0.0
