ts,node_id,gpu_index,gpu_util,power_w,mem_used_mb,mem_total_mb
2025-11-23 22:33:51,node_8004,3,0.0,0.0,0.0,16384.0
2025-11-23 22:33:51,node_8001,0,0.0,9.805,453.75,16303.0
2025-11-23 22:33:51,node_8002,1,0.0,0.0,0.0,16384.0
2025-11-23 22:33:51,node_8003,2,0.0,0.0,0.0,16384.0
2025-11-23 22:33:56,node_8004,3,0.0,0.0,0.0,16384.0
2025-11-23 22:33:56,node_8001,0,0.0,9.929,453.75,16303.0
2025-11-23 22:33:56,node_8002,1,0.0,0.0,0.0,16384.0
2025-11-23 22:33:56,node_8003,2,0.0,0.0,0.0,16384.0
2025-11-23 22:34:01,node_8004,3,0.0,0.0,0.0,16384.0
2025-11-23 22:34:01,node_8001,0,0.0,9.84,453.75,16303.0
2025-11-23 22:34:01,node_8002,1,0.0,0.0,0.0,16384.0
2025-11-23 22:34:01,node_8003,2,0.0,0.0,0.0,16384.0
2025-11-23 22:34:04,node_8007,0,0.0,15.288,317.3125,24564.0
2025-11-23 22:34:06,node_8004,3,0.0,0.0,0.0,16384.0
2025-11-23 22:34:06,node_8001,0,0.0,9.939,453.75,16303.0
2025-11-23 22:34:06,node_8002,1,0.0,0.0,0.0,16384.0
2025-11-23 22:34:06,node_8003,2,0.0,0.0,0.0,16384.0
2025-11-23 22:34:09,node_8007,0,0.0,15.397,317.3125,24564.0
2025-11-23 22:34:11,node_8004,3,0.0,0.0,0.0,16384.0
2025-11-23 22:34:11,node_8001,0,0.0,9.951,453.75,16303.0
2025-11-23 22:34:11,node_8002,1,0.0,0.0,0.0,16384.0
2025-11-23 22:34:11,node_8003,2,0.0,0.0,0.0,16384.0
2025-11-23 22:34:14,node_8007,0,0.0,15.217,317.3125,24564.0
2025-11-23 22:34:15,node_8005,0,0.0,17.043,317.3125,24564.0
2025-11-23 22:34:16,node_8004,3,0.0,0.0,0.0,16384.0
2025-11-23 22:34:16,node_8001,0,0.0,9.883,453.75,16303.0
2025-11-23 22:34:16,node_8002,1,0.0,0.0,0.0,16384.0
