ts,seq,event,job_id,cluster,world_size,note,metadata_json
2026-01-23 22:07:39,2,failed,job-2f4ae5a29c30,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""submitted_ts"": 1769172708.9983048, ""started_ts"": 1769173500.0692275, ""end_ts"": 1769173659.7022357, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 0.0, ""final_loss"": null, ""requeued"": false}"
2026-01-23 22:07:45,1,started,job-077d67b8011d,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_e'], backfill=True, forced_hol_backfill=True, run_id=ea8d5d00aef9, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""nodes"": [""node_e""], ""run_id"": ""ea8d5d00aef9"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": true, ""forced_hol_backfill"": true, ""hol_pin"": ""clusterB"", ""hol_jid"": ""job-4e15444f35a7"", ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-23 22:19:42,2,failed,job-a26ddba46502,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1769169249.3091714, ""started_ts"": 1769170445.4650855, ""end_ts"": 1769174382.770633, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 99.52, ""final_loss"": null, ""requeued"": false}"
2026-01-23 22:20:10,1,submitted,job-49e54faed22a,clusterA,4,model=DenseNet-121 dataset=TinyImageNet gang=1,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.3, lambda_cost=0.5, lambda_energy=0.2)"", ""g_target_submit"": 4, ""g_candidates"": [4], ""admitted_g_hint"": null, ""chosen_cluster"": ""clusterA"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": true, ""stream"": ""scheduler""}"
2026-01-23 22:20:10,2,enqueued_home,job-49e54faed22a,clusterA,4,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterA"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterA"", ""submit_key"": 44.0, ""stream"": ""scheduler""}"
2026-01-23 22:21:15,2,failed,job-7cc30cbbd4fe,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DistilBERT"", ""dataset"": ""SST-2"", ""submitted_ts"": 1769172116.8423746, ""started_ts"": 1769172117.7723463, ""end_ts"": 1769174475.3260994, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 50.91743119266055, ""final_loss"": null, ""requeued"": false}"
2026-01-23 22:21:21,1,started,job-7c72c661fff2,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_f'], backfill=True, forced_hol_backfill=True, run_id=c5b09639c464, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_f""], ""run_id"": ""c5b09639c464"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": true, ""forced_hol_backfill"": true, ""hol_pin"": ""clusterB"", ""hol_jid"": ""job-4e15444f35a7"", ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-23 22:22:02,1,submitted,job-7c380637a6e4,clusterA,1,model=DeepSpeech2 dataset=ARCTIC gang=0,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.2, lambda_cost=0.5, lambda_energy=0.3)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterA"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-23 22:22:02,2,enqueued_home,job-7c380637a6e4,clusterA,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterA"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterA"", ""submit_key"": 45.0, ""stream"": ""scheduler""}"
2026-01-23 22:22:03,1,started,job-7c380637a6e4,clusterA,1,"started_on=clusterA, g_alloc=1, nodes=['node_a'], backfill=True, forced_hol_backfill=False, run_id=65f5b5168189, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""nodes"": [""node_a""], ""run_id"": ""65f5b5168189"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": true, ""forced_hol_backfill"": false, ""hol_pin"": """", ""hol_jid"": """", ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-23 22:23:54,2,failed,job-7c72c661fff2,clusterB,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""submitted_ts"": 1769173001.0639093, ""started_ts"": 1769174481.2432466, ""end_ts"": 1769174634.8339074, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 4.151414570055511, ""final_loss"": null, ""requeued"": false}"
2026-01-23 22:24:00,1,started,job-ca344c9edf71,clusterB,1,"started_on=clusterB, g_alloc=1, nodes=['node_f'], backfill=True, forced_hol_backfill=True, run_id=4bc365d4e663, attempt=1 idempotent_mode=out_ok_true","{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""nodes"": [""node_f""], ""run_id"": ""4bc365d4e663"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 0, ""is_backfill"": true, ""forced_hol_backfill"": true, ""hol_pin"": ""clusterB"", ""hol_jid"": ""job-4e15444f35a7"", ""g_target"": 0, ""g_alloc"": 1, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-23 22:24:44,2,failed,job-7c380637a6e4,clusterA,1,status=FAILED duplicated=False exit_code=1,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""submitted_ts"": 1769174522.3757696, ""started_ts"": 1769174523.2451243, ""end_ts"": 1769174684.812808, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 3.456048798142819, ""final_loss"": null, ""requeued"": false}"
2026-01-23 22:28:24,2,failed,job-563656e7e2c0,clusterA,2,status=FAILED duplicated=False exit_code=1,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""submitted_ts"": 1769172171.973311, ""started_ts"": 1769172172.8347647, ""end_ts"": 1769174904.8378108, ""exit_code"": 1, ""reason"": null, ""final_accuracy"": 55.46, ""final_loss"": null, ""requeued"": false}"
2026-01-23 22:28:30,1,started,job-4e15444f35a7,clusterA,4,"started_on=clusterA, g_alloc=4, nodes=['node_a', 'node_b', 'node_c', 'node_d'], backfill=False, forced_hol_backfill=False, run_id=e52eadafea09, attempt=1 idempotent_mode=out_ok_true","{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""nodes"": [""node_a"", ""node_b"", ""node_c"", ""node_d""], ""run_id"": ""e52eadafea09"", ""attempt"": 1, ""resume_from_checkpoint"": null, ""gang_need"": 4, ""is_backfill"": false, ""forced_hol_backfill"": false, ""hol_pin"": """", ""hol_jid"": """", ""g_target"": 4, ""g_alloc"": 4, ""idempotent_mode"": ""out_ok_true"", ""stream"": ""job""}"
2026-01-23 22:28:34,1,submitted,job-ead25c5bf469,clusterB,4,model=DenseNet-121 dataset=TinyImageNet gang=1,"{""model"": ""DenseNet-121"", ""dataset"": ""TinyImageNet"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.8, lambda_cost=0.1, lambda_energy=0.1)"", ""g_target_submit"": 4, ""g_candidates"": [4], ""admitted_g_hint"": null, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": true, ""stream"": ""scheduler""}"
2026-01-23 22:28:34,2,enqueued_home,job-ead25c5bf469,clusterB,4,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterB"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterB"", ""submit_key"": 46.0, ""stream"": ""scheduler""}"
2026-01-23 22:29:22,1,submitted,job-dbbb7a10b9fa,clusterA,1,model=ResNet-18 dataset=CIFAR-100 gang=0,"{""model"": ""ResNet-18"", ""dataset"": ""CIFAR-100"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.7, lambda_cost=0.15, lambda_energy=0.15)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterA"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-23 22:29:22,2,enqueued_home,job-dbbb7a10b9fa,clusterA,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterA"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterA"", ""submit_key"": 47.0, ""stream"": ""scheduler""}"
2026-01-23 22:36:15,1,submitted,job-78f16d1c2b9b,clusterA,1,model=EfficientNetV2-S dataset=MNIST gang=0,"{""model"": ""EfficientNetV2-S"", ""dataset"": ""MNIST"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.3, lambda_cost=0.2, lambda_energy=0.5)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterA"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
2026-01-23 22:36:15,2,enqueued_home,job-78f16d1c2b9b,clusterA,0,why=submit,"{""prev_queue_kind"": ""HOME"", ""prev_queue_cluster_id"": ""clusterA"", ""to_queue_kind"": ""HOME"", ""to_queue_cluster_id"": ""clusterA"", ""submit_key"": 48.0, ""stream"": ""scheduler""}"
2026-01-23 22:39:14,1,submitted,job-25cf0c9dede5,clusterB,1,model=DeepSpeech2 dataset=ARCTIC gang=0,"{""model"": ""DeepSpeech2"", ""dataset"": ""ARCTIC"", ""epochs"": 20, ""batch_size_per_gpu"": 32, ""policy"": ""PolicyVector(lambda_time=0.5, lambda_cost=0.25, lambda_energy=0.25)"", ""g_target_submit"": 1, ""g_candidates"": [1, 2, 4], ""admitted_g_hint"": 1, ""chosen_cluster"": ""clusterB"", ""forced_by_checkpoint"": false, ""forced_by_pinned"": false, ""forced_by_admitted"": false, ""forced_by_gang_rr"": false, ""stream"": ""scheduler""}"
